"Time","REINS_PREM_TREATY_OUT(1)...2","REINS_PREM_TREATY_OUT(2)","REINS_PREM_TREATY_OUT(3)","REINS_PREM_TREATY_OUT(4)","REINS_PREM_TREATY_OUT(5)","REINS_PREM_TREATY_OUT(6)","REINS_PREM_TREATY_OUT(1)...8","RPR_PREM_OUT_TREATY_OUT(1)","RPR_PREM_OUT_TREATY_OUT(2)","RPR_PREM_OUT_TREATY_OUT(3)","RPR_PREM_OUT_TREATY_OUT(4)","RPR_PREM_OUT_TREATY_OUT(5)","RPR_PREM_OUT_TREATY_OUT(6)","FR_REPAYMENT","FR_CLAWBACK","REINS_REC_TREATY_OUT(1)","REINS_REC_TREATY_OUT(2)","REINS_REC_TREATY_OUT(3)","REINS_REC_TREATY_OUT(4)","REINS_REC_TREATY_OUT(5)","REINS_REC_TREATY_OUT(6)","RPR_DTH_REC_TREATY_OUT(1)","RPR_DTH_REC_TREATY_OUT(2)","RPR_DTH_REC_TREATY_OUT(3)","RPR_DTH_REC_TREATY_OUT(4)","RPR_DTH_REC_TREATY_OUT(5)","RPR_DTH_REC_TREATY_OUT(6)","RPR_PHIBEN_REC_TREATY_OUT(1)","RPR_PHIBEN_REC_TREATY_OUT(2)","RPR_PHIBEN_REC_TREATY_OUT(3)","RPR_PHIBEN_REC_TREATY_OUT(4)","RPR_PHIBEN_REC_TREATY_OUT(5)","RPR_PHIBEN_REC_TREATY_OUT(6)","FR_NEW_FINAN","RISK_ADJ_RI_TREATY_OUT_FR(1)","RISK_ADJ_RI_TREATY_OUT_FR(2)","RISK_ADJ_RI_TREATY_OUT_FR(3)","RISK_ADJ_RI_TREATY_OUT_FR(4)","RISK_ADJ_RI_TREATY_OUT_FR(5)","RISK_ADJ_RI_TREATY_OUT_FR(6)","COVERAGE_UNITS_RI_TREATY_OUT(1)","COVERAGE_UNITS_RI_TREATY_OUT(2)","COVERAGE_UNITS_RI_TREATY_OUT(3)","COVERAGE_UNITS_RI_TREATY_OUT(4)","COVERAGE_UNITS_RI_TREATY_OUT(5)","COVERAGE_UNITS_RI_TREATY_OUT(6)"
"m0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4858.3519133581,0,0,0,0,0,0,0,1398240773.318,594920496.42,0,22131356.16,0
"m1",0,10358.3787943266,7854.6603244839,0,10291.8504186526,0,0,0,502720.071367286,318269.35524507,0,13943.2844548781,0,515587.348327319,2636.75608532233,0,16305.6809494642,11047.4093856161,0,10481.6696429008,0,0,63872.5007903097,1791.95978248306,0,0,0,0,127177.825561232,66407.4885942593,0,1789.80258883493,0,7837.85849391257,0,0,0,0,0,0,0,1390934773.11677,593320673.548163,0,22088810.6889202,0
"m2",0,10245.055094906,7817.34516171296,0,10222.6201241437,0,0,0,501211.559361324,318236.439285812,0,13822.0230997092,0,515413.923273903,2389.48286390054,0,16021.9227030933,10940.6829615369,0,10410.7578096773,0,0,63829.3592319792,1815.97264391039,0,0,0,0,227043.513180688,133534.088465736,0,4388.41063885776,0,11589.5149358506,0,0,0,0,0,0,0,1384079752.99518,591778498.168919,0,21948090.3011727,0
"m3",0,10147.8739321371,7780.84217449509,0,10117.5354881199,0,0,0,500750.364161315,317748.932685545,0,13839.1134537145,0,515620.985428095,2128.96357851119,0,15772.8867989636,10835.7186360455,0,10303.6719440634,0,0,63712.6152759178,1814.39032249013,0,0,0,0,260094.21629397,155979.260364161,0,5367.30963328782,0,8604.59684342828,0,0,0,0,0,0,0,1377584436.50723,589380134.822941,0,21837797.2789611,0
"m4",0,10099.7725442473,7766.48163645401,0,10013.5430601773,0,0,0,502600.545720753,317012.807899942,0,13782.3690422216,0,517724.792882439,1974.62480904105,0,15581.3956168853,10735.9678622599,0,10197.6997196379,0,0,64298.2635692306,1825.74533568839,0,0,0,0,279550.906394264,169547.966126454,0,6082.78752743563,0,15514.041822446,0,0,0,0,0,0,0,1373418869.80356,586710127.065472,0,21730428.7553487,0
"m5",0,9992.01354741858,7779.19170487364,0,9910.63137559,0,0,0,503608.103279645,317126.059403767,0,13744.4695354505,0,519122.909536075,1704.17148328969,0,15306.9566318309,10677.944648885,0,10092.8294407327,0,0,64871.1679884054,1833.28890127022,0,0,0,0,292349.080237262,178092.31258703,0,6524.73815986822,0,2229.62260604001,0,0,0,0,0,0,0,1369060970.45569,584768431.558783,0,21649876.8318171,0
"m6",0,9992.44352166526,7767.09031417945,0,9881.74815996836,0,0,0,504389.707367314,315607.311699336,0,13724.6000161772,0,519176.245765333,1438.85372626282,0,15152.7246067949,10605.2113612962,0,10065.6642152312,0,0,65306.6370805196,1826.86277263624,0,0,0,0,302066.669546836,184564.817474396,0,6892.54936693576,0,0,0,0,0,0,0,0,0,1363807180.02099,581139996.292007,0,21540716.2961991,0
"m7",0,9945.27502762756,7747.65000479822,0,10091.5452866145,0,0,0,504964.405282313,315061.483927114,0,13753.8828508582,0,520270.81598822,1214.57819997292,0,14942.2974077847,10515.4203299135,0,10277.6228531976,0,0,65832.8972312364,1822.32635733929,0,0,0,0,310284.537609066,190042.931943282,0,7176.14185473634,0,2563.41981967537,0,0,0,0,0,0,0,1358812334.80573,578343107.13623,0,21636284.0881364,0
"m8",0,9833.15098407606,7659.94170075067,0,9987.74717736551,0,0,0,503796.293775123,313101.509001308,0,13657.253443898,0,518591.675989075,996.77020482612,0,14688.4694213015,10360.5687231336,0,10171.8398435862,0,0,65773.4655830861,1817.01901949126,0,0,0,0,317441.640882252,194178.889974734,0,7448.02242674986,0,0,0,0,0,0,0,0,0,1351693500.47656,574658353.587989,0,21466469.9108863,0
"m9",0,9762.55765527108,7631.2353437186,0,9887.3978423632,0,0,0,503002.784582288,312892.847973594,0,13596.5081375114,0,518681.113490504,789.285906453474,0,14499.5761959412,10259.050179804,0,10069.5438999673,0,0,65810.340640122,1815.79223174635,0,0,0,0,323663.790360013,198530.109117809,0,7688.61316114986,0,0,0,0,0,0,0,0,0,1345013785.45405,572368128.922057,0,21332796.9682898,0
