"Time","REINS_PREM_TREATY_OUT(1)...2","REINS_PREM_TREATY_OUT(2)","REINS_PREM_TREATY_OUT(3)","REINS_PREM_TREATY_OUT(4)","REINS_PREM_TREATY_OUT(5)","REINS_PREM_TREATY_OUT(6)","REINS_PREM_TREATY_OUT(1)...8","RPR_PREM_OUT_TREATY_OUT(1)","RPR_PREM_OUT_TREATY_OUT(2)","RPR_PREM_OUT_TREATY_OUT(3)","RPR_PREM_OUT_TREATY_OUT(4)","RPR_PREM_OUT_TREATY_OUT(5)","RPR_PREM_OUT_TREATY_OUT(6)","FR_REPAYMENT","FR_CLAWBACK","REINS_REC_TREATY_OUT(1)","REINS_REC_TREATY_OUT(2)","REINS_REC_TREATY_OUT(3)","REINS_REC_TREATY_OUT(4)","REINS_REC_TREATY_OUT(5)","REINS_REC_TREATY_OUT(6)","RPR_DTH_REC_TREATY_OUT(1)","RPR_DTH_REC_TREATY_OUT(2)","RPR_DTH_REC_TREATY_OUT(3)","RPR_DTH_REC_TREATY_OUT(4)","RPR_DTH_REC_TREATY_OUT(5)","RPR_DTH_REC_TREATY_OUT(6)","RPR_PHIBEN_REC_TREATY_OUT(1)","RPR_PHIBEN_REC_TREATY_OUT(2)","RPR_PHIBEN_REC_TREATY_OUT(3)","RPR_PHIBEN_REC_TREATY_OUT(4)","RPR_PHIBEN_REC_TREATY_OUT(5)","RPR_PHIBEN_REC_TREATY_OUT(6)","FR_NEW_FINAN","RISK_ADJ_RI_TREATY_OUT_FR(1)","RISK_ADJ_RI_TREATY_OUT_FR(2)","RISK_ADJ_RI_TREATY_OUT_FR(3)","RISK_ADJ_RI_TREATY_OUT_FR(4)","RISK_ADJ_RI_TREATY_OUT_FR(5)","RISK_ADJ_RI_TREATY_OUT_FR(6)","COVERAGE_UNITS_RI_TREATY_OUT(1)","COVERAGE_UNITS_RI_TREATY_OUT(2)","COVERAGE_UNITS_RI_TREATY_OUT(3)","COVERAGE_UNITS_RI_TREATY_OUT(4)","COVERAGE_UNITS_RI_TREATY_OUT(5)","COVERAGE_UNITS_RI_TREATY_OUT(6)"
"m0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064469758.2405,0,0,0,0
"m1",0,11817.0553025897,0,0,0,0,0,0,213155.884226999,0,0,0,0,120414.87316523,0,0,18949.9144458142,0,0,0,0,0,68212.9168051623,0,0,0,0,0,38333.2120729064,0,0,0,0,0,0,0,0,0,0,0,0,1058662931.84376,0,0,0,0
"m2",0,11737.5970667064,0,0,0,0,0,0,213432.267592523,0,0,0,0,120446.314831404,0,0,18674.9294814822,0,0,0,0,0,68483.7994235809,0,0,0,0,0,65406.9154812602,0,0,0,0,0,0,0,0,0,0,0,0,1055432282.30286,0,0,0,0
"m3",0,11605.6305983857,0,0,0,0,0,0,213250.842499913,0,0,0,0,120289.652855462,0,0,18357.1880933038,0,0,0,0,0,68502.9036801126,0,0,0,0,0,73744.2655189354,0,0,0,0,0,0,0,0,0,0,0,0,1050405302.45928,0,0,0,0
"m4",0,11427.2779699222,0,0,0,0,0,0,213022.700902482,0,0,0,0,120166.751322697,0,0,17962.8552576688,0,0,0,0,0,68260.391236786,0,0,0,0,0,78035.1733617883,0,0,0,0,0,0,0,0,0,0,0,0,1044608032.80719,0,0,0,0
"m5",0,11313.2539460584,0,0,0,0,0,0,212985.673135116,0,0,0,0,120073.255754812,0,0,17656.5346347871,0,0,0,0,0,68347.6150255286,0,0,0,0,0,80727.2036533854,0,0,0,0,0,0,0,0,0,0,0,0,1039947288.55315,0,0,0,0
"m6",0,11173.2805997459,0,0,0,0,0,0,213601.608547313,0,0,0,0,120330.041583466,0,0,17336.7172517749,0,0,0,0,0,68583.6276537684,0,0,0,0,0,82878.9469671355,0,0,0,0,0,0,0,0,0,0,0,0,1036129546.70979,0,0,0,0
"m7",0,11049.9193841421,0,0,0,0,0,0,214214.674211126,0,0,0,0,120576.15443998,0,0,17044.6406016548,0,0,0,0,0,68858.8207456653,0,0,0,0,0,84726.0158228803,0,0,0,0,0,0,0,0,0,0,0,0,1031883652.52732,0,0,0,0
"m8",0,10928.1182011151,0,0,0,0,0,0,213763.302526759,0,0,0,0,120279.170691525,0,0,16754.9458056254,0,0,0,0,0,68786.2734506115,0,0,0,0,0,86267.7098262723,0,0,0,0,0,0,0,0,0,0,0,0,1027039273.09507,0,0,0,0
"m9",0,10788.3359998906,0,0,0,0,0,0,213896.171137581,0,0,0,0,120313.933715684,0,0,16422.0981698795,0,0,0,0,0,68859.9435442319,0,0,0,0,0,87659.8200270755,0,0,0,0,0,0,0,0,0,0,0,0,1022320841.64976,0,0,0,0
"m10",0,10696.7229271627,0,0,0,0,0,0,214294.705236401,0,0,0,0,120495.873376587,0,0,16157.2596382547,0,0,0,0,0,69019.5518630221,0,0,0,0,0,89080.0710478041,0,0,0,0,0,0,0,0,0,0,0,0,1018491895.16399,0,0,0,0
"m11",0,10606.1615706776,0,0,0,0,0,0,214821.01049346,0,0,0,0,120723.729813035,0,0,15895.8033687711,0,0,0,0,0,69131.4004423289,0,0,0,0,0,90416.0435537983,0,0,0,0,0,0,0,0,0,0,0,0,1015585658.34686,0,0,0,0
"m12",0,10527.2024107999,0,0,0,0,0,0,215335.000787028,0,0,0,0,120963.485153811,0,0,15669.1561311712,0,0,0,0,0,69363.0307782725,0,0,0,0,0,91728.7480245136,0,0,0,0,0,0,0,0,0,0,0,0,1012469129.31283,0,0,0,0
"m13",0,10419.0430045522,0,0,0,0,0,0,214827.753743785,0,0,0,0,120639.771428891,0,0,15403.2583646745,0,0,0,0,0,69276.8623324701,0,0,0,0,0,92882.5162309247,0,0,0,0,0,0,0,0,0,0,0,0,1006999782.72908,0,0,0,0
"m14",0,10365.912531076,0,0,0,0,0,0,215409.523266927,0,0,0,0,120896.584244858,0,0,15212.4986530261,0,0,0,0,0,69548.8708706056,0,0,0,0,0,93994.3414948554,0,0,0,0,0,0,0,0,0,0,0,0,1003973268.53096,0,0,0,0
"m15",0,10266.4564369557,0,0,0,0,0,0,215413.249986888,0,0,0,0,120874.917101634,0,0,14983.9981025696,0,0,0,0,0,69568.4495668742,0,0,0,0,0,94993.4894051363,0,0,0,0,0,0,0,0,0,0,0,0,999265739.737024,0,0,0,0
"m16",0,10124.9753986494,0,0,0,0,0,0,215162.406378799,0,0,0,0,120743.87730204,0,0,14688.8580304005,0,0,0,0,0,69324.5195806697,0,0,0,0,0,95856.8952873142,0,0,0,0,0,0,0,0,0,0,0,0,993801917.74428,0,0,0,0
"m17",0,10053.6273863138,0,0,0,0,0,0,215142.342714055,0,0,0,0,120671.424761521,0,0,14480.9348387013,0,0,0,0,0,69418.1469130821,0,0,0,0,0,96691.0647080892,0,0,0,0,0,0,0,0,0,0,0,0,989404592.05565,0,0,0,0
"m18",0,9947.01407114423,0,0,0,0,0,0,215766.480478114,0,0,0,0,120927.018588725,0,0,14247.2922313429,0,0,0,0,0,69675.8550617178,0,0,0,0,0,97559.239780468,0,0,0,0,0,0,0,0,0,0,0,0,985813621.263501,0,0,0,0
"m19",0,9855.82641082433,0,0,0,0,0,0,216439.058994307,0,0,0,0,121206.988703384,0,0,14037.4940642677,0,0,0,0,0,69969.3371818698,0,0,0,0,0,98385.5941724582,0,0,0,0,0,0,0,0,0,0,0,0,981835958.192314,0,0,0,0
"m20",0,9769.35248763775,0,0,0,0,0,0,215993.306767327,0,0,0,0,120926.96462834,0,0,13831.1797382972,0,0,0,0,0,69894.2511479098,0,0,0,0,0,99062.9757817771,0,0,0,0,0,0,0,0,0,0,0,0,977294297.786268,0,0,0,0
"m21",0,9664.84576147819,0,0,0,0,0,0,216154.625026065,0,0,0,0,120979.852176054,0,0,13590.2323231587,0,0,0,0,0,69964.8859884464,0,0,0,0,0,99735.0468066778,0,0,0,0,0,0,0,0,0,0,0,0,972834213.743845,0,0,0,0
"m22",0,9605.99583004458,0,0,0,0,0,0,216573.320437486,0,0,0,0,121176.41862575,0,0,13407.6420002391,0,0,0,0,0,70140.7265564367,0,0,0,0,0,100476.792983361,0,0,0,0,0,0,0,0,0,0,0,0,969239091.419542,0,0,0,0
"m23",0,9541.22616938486,0,0,0,0,0,0,217141.877319788,0,0,0,0,121421.703555758,0,0,13220.8766279436,0,0,0,0,0,70288.2811955692,0,0,0,0,0,101165.411813112,0,0,0,0,0,0,0,0,0,0,0,0,966523008.328377,0,0,0,0
"m24",0,9495.2107240251,0,0,0,0,0,0,217649.677378777,0,0,0,0,121667.144735751,0,0,13069.064802648,0,0,0,0,0,70526.8156184845,0,0,0,0,0,101857.468039724,0,0,0,0,0,0,0,0,0,0,0,0,963583876.885224,0,0,0,0
"m25",0,9414.67726910412,0,0,0,0,0,0,217164.125858196,0,0,0,0,121359.102548875,0,0,12875.4846581252,0,0,0,0,0,70449.2105827842,0,0,0,0,0,102183.476427432,0,0,0,0,0,0,0,0,0,0,0,0,958416143.89585,0,0,0,0
"m26",0,9389.52933005106,0,0,0,0,0,0,217755.680667777,0,0,0,0,121626.288938444,0,0,12750.8478215035,0,0,0,0,0,70732.6560685534,0,0,0,0,0,102507.030032393,0,0,0,0,0,0,0,0,0,0,0,0,955571577.323717,0,0,0,0
"m27",0,9319.19035725179,0,0,0,0,0,0,217796.371046788,0,0,0,0,121628.183141132,0,0,12589.1117999227,0,0,0,0,0,70792.2081504602,0,0,0,0,0,102811.333963064,0,0,0,0,0,0,0,0,0,0,0,0,951153113.780581,0,0,0,0
"m28",0,9206.22626481541,0,0,0,0,0,0,217616.177734204,0,0,0,0,121546.397995305,0,0,12365.5026012465,0,0,0,0,0,70558.9142553383,0,0,0,0,0,103046.228592161,0,0,0,0,0,0,0,0,0,0,0,0,945998464.21164,0,0,0,0
"m29",0,9167.70096023926,0,0,0,0,0,0,217588.109090291,0,0,0,0,121474.883050002,0,0,12228.0246396906,0,0,0,0,0,70649.7984944305,0,0,0,0,0,103306.007375097,0,0,0,0,0,0,0,0,0,0,0,0,941839566.384857,0,0,0,0
"m30",0,9082.21795435241,0,0,0,0,0,0,218268.255321936,0,0,0,0,121760.847510725,0,0,12051.9334427608,0,0,0,0,0,70935.7877942575,0,0,0,0,0,103652.155962518,0,0,0,0,0,0,0,0,0,0,0,0,938452740.937435,0,0,0,0
"m31",0,8932.1030185014,0,0,0,0,0,0,218914.246220735,0,0,0,0,121978.348481371,0,0,11825.0132263707,0,0,0,0,0,71239.6123120314,0,0,0,0,0,104027.489356398,0,0,0,0,0,0,0,0,0,0,0,0,934563700.808442,0,0,0,0
"m32",0,8875.03786554809,0,0,0,0,0,0,218458.831811904,0,0,0,0,121694.095450397,0,0,11680.5694689699,0,0,0,0,0,71173.8674400264,0,0,0,0,0,104277.268746061,0,0,0,0,0,0,0,0,0,0,0,0,930297537.911194,0,0,0,0
"m33",0,8798.03431567566,0,0,0,0,0,0,218615.687895689,0,0,0,0,121747.654816994,0,0,11505.781791836,0,0,0,0,0,71255.3605416551,0,0,0,0,0,104545.306273744,0,0,0,0,0,0,0,0,0,0,0,0,926073815.574355,0,0,0,0
"m34",0,8767.14640430834,0,0,0,0,0,0,219121.229472907,0,0,0,0,122002.172630188,0,0,11385.0053500445,0,0,0,0,0,71445.7178530982,0,0,0,0,0,104927.631787647,0,0,0,0,0,0,0,0,0,0,0,0,922689910.025556,0,0,0,0
"m35",0,8726.87444346432,0,0,0,0,0,0,219665.981188599,0,0,0,0,122234.119033991,0,0,11256.1887425537,0,0,0,0,0,71535.1198109999,0,0,0,0,0,105276.753672568,0,0,0,0,0,0,0,0,0,0,0,0,920140027.764193,0,0,0,0
"m36",0,8698.44505171082,0,0,0,0,0,0,220183.081695198,0,0,0,0,122484.933383115,0,0,11151.1721603194,0,0,0,0,0,71781.8280999444,0,0,0,0,0,105678.948307174,0,0,0,0,0,0,0,0,0,0,0,0,917361157.558838,0,0,0,0
"m37",0,8648.26614399559,0,0,0,0,0,0,219632.601811759,0,0,0,0,122144.133595093,0,0,11018.1016751839,0,0,0,0,0,71682.8761181043,0,0,0,0,0,105997.068073834,0,0,0,0,0,0,0,0,0,0,0,0,912478217.782549,0,0,0,0
"m38",0,8647.62788435761,0,0,0,0,0,0,220249.784264207,0,0,0,0,122438.323741802,0,0,10943.6862885945,0,0,0,0,0,71969.9596127685,0,0,0,0,0,106306.678084591,0,0,0,0,0,0,0,0,0,0,0,0,909805845.959559,0,0,0,0
"m39",0,8592.57778018466,0,0,0,0,0,0,220314.113704776,0,0,0,0,122451.564004441,0,0,10823.6628530409,0,0,0,0,0,72028.1972517535,0,0,0,0,0,106585.552027047,0,0,0,0,0,0,0,0,0,0,0,0,905659150.403522,0,0,0,0
"m40",0,8498.39277087291,0,0,0,0,0,0,220078.764259098,0,0,0,0,122331.201550254,0,0,10649.4206997617,0,0,0,0,0,71801.1005952355,0,0,0,0,0,106816.128428594,0,0,0,0,0,0,0,0,0,0,0,0,900793259.207494,0,0,0,0
