"Time","REINS_PREM_TREATY_OUT(1)...2","REINS_PREM_TREATY_OUT(2)","REINS_PREM_TREATY_OUT(3)","REINS_PREM_TREATY_OUT(4)","REINS_PREM_TREATY_OUT(5)","REINS_PREM_TREATY_OUT(6)","REINS_PREM_TREATY_OUT(1)...8","RPR_PREM_OUT_TREATY_OUT(1)","RPR_PREM_OUT_TREATY_OUT(2)","RPR_PREM_OUT_TREATY_OUT(3)","RPR_PREM_OUT_TREATY_OUT(4)","RPR_PREM_OUT_TREATY_OUT(5)","RPR_PREM_OUT_TREATY_OUT(6)","FR_REPAYMENT","FR_CLAWBACK","REINS_REC_TREATY_OUT(1)","REINS_REC_TREATY_OUT(2)","REINS_REC_TREATY_OUT(3)","REINS_REC_TREATY_OUT(4)","REINS_REC_TREATY_OUT(5)","REINS_REC_TREATY_OUT(6)","RPR_DTH_REC_TREATY_OUT(1)","RPR_DTH_REC_TREATY_OUT(2)","RPR_DTH_REC_TREATY_OUT(3)","RPR_DTH_REC_TREATY_OUT(4)","RPR_DTH_REC_TREATY_OUT(5)","RPR_DTH_REC_TREATY_OUT(6)","RPR_PHIBEN_REC_TREATY_OUT(1)","RPR_PHIBEN_REC_TREATY_OUT(2)","RPR_PHIBEN_REC_TREATY_OUT(3)","RPR_PHIBEN_REC_TREATY_OUT(4)","RPR_PHIBEN_REC_TREATY_OUT(5)","RPR_PHIBEN_REC_TREATY_OUT(6)","FR_NEW_FINAN","RISK_ADJ_RI_TREATY_OUT_FR(1)","RISK_ADJ_RI_TREATY_OUT_FR(2)","RISK_ADJ_RI_TREATY_OUT_FR(3)","RISK_ADJ_RI_TREATY_OUT_FR(4)","RISK_ADJ_RI_TREATY_OUT_FR(5)","RISK_ADJ_RI_TREATY_OUT_FR(6)","COVERAGE_UNITS_RI_TREATY_OUT(1)","COVERAGE_UNITS_RI_TREATY_OUT(2)","COVERAGE_UNITS_RI_TREATY_OUT(3)","COVERAGE_UNITS_RI_TREATY_OUT(4)","COVERAGE_UNITS_RI_TREATY_OUT(5)","COVERAGE_UNITS_RI_TREATY_OUT(6)"
"m0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963175639.315,0,0,0,0
"m1",0,13268.879136313,0,0,0,0,0,0,235865.169866414,0,0,0,0,46565.747833725,30491.8444681272,0,12013.2776375516,0,0,0,0,0,129025.903413378,0,0,0,0,0,23905.2464876537,0,0,0,0,785657.323315368,0,0,0,0,0,0,0,975616273.781669,0,0,0,0
"m2",0,13733.2039450761,0,0,0,0,0,0,239300.197406906,0,0,0,0,47343.2130027848,31524.1116848576,0,12438.838350556,0,0,0,0,0,131652.598094632,0,0,0,0,0,38942.9424723776,0,0,0,0,313879.785304558,0,0,0,0,0,0,0,974771789.360998,0,0,0,0
"m3",0,13560.7875565461,0,0,0,0,0,0,236312.44777666,0,0,0,0,46789.4284117435,28313.8092501472,0,12282.6284658814,0,0,0,0,0,130073.098762977,0,0,0,0,0,43692.288829824,0,0,0,0,0,0,0,0,0,0,0,0,963436118.828491,0,0,0,0
"m4",0,13390.6420113419,0,0,0,0,0,0,233587.496914177,0,0,0,0,46631.2310888905,25182.5049737809,0,12128.4765277288,0,0,0,0,0,128645.25605647,0,0,0,0,0,46128.5943647943,0,0,0,0,0,0,0,0,0,0,0,0,952401973.462524,0,0,0,0
"m5",0,13222.7359403633,0,0,0,0,0,0,230716.128502563,0,0,0,0,46062.5068142892,22154.8945932141,0,11976.3541007986,0,0,0,0,0,127098.46949138,0,0,0,0,0,47519.2961177604,0,0,0,0,0,0,0,0,0,0,0,0,941285333.544308,0,0,0,0
"m6",0,13057.0384289513,0,0,0,0,0,0,228028.65209749,0,0,0,0,45551.1164723712,19202.0396604371,0,11826.2331618214,0,0,0,0,0,125693.792259656,0,0,0,0,0,48507.6779704108,0,0,0,0,0,0,0,0,0,0,0,0,930340647.811526,0,0,0,0
"m7",0,12893.5190099883,0,0,0,0,0,0,226138.687164301,0,0,0,0,45312.735752936,16327.2082877658,0,11678.0860933013,0,0,0,0,0,125003.233506159,0,0,0,0,0,49295.4727790987,0,0,0,0,0,0,0,0,0,0,0,0,919666624.061363,0,0,0,0
"m8",0,12732.1476571081,0,0,0,0,0,0,223371.419159824,0,0,0,0,44761.6188782002,13543.513492192,0,11531.885677359,0,0,0,0,0,123493.528935138,0,0,0,0,0,49946.7748072293,0,0,0,0,0,0,0,0,0,0,0,0,908951872.072261,0,0,0,0
"m9",0,12572.8947780142,0,0,0,0,0,0,220641.193223337,0,0,0,0,44217.8650989449,10829.3786955735,0,11387.6050896714,0,0,0,0,0,122005.365704887,0,0,0,0,0,50503.5899783108,0,0,0,0,0,0,0,0,0,0,0,0,898370411.039051,0,0,0,0
