"Time","REINS_PREM_TREATY_OUT(1)...2","REINS_PREM_TREATY_OUT(2)","REINS_PREM_TREATY_OUT(3)","REINS_PREM_TREATY_OUT(4)","REINS_PREM_TREATY_OUT(5)","REINS_PREM_TREATY_OUT(6)","REINS_PREM_TREATY_OUT(1)...8","RPR_PREM_OUT_TREATY_OUT(1)","RPR_PREM_OUT_TREATY_OUT(2)","RPR_PREM_OUT_TREATY_OUT(3)","RPR_PREM_OUT_TREATY_OUT(4)","RPR_PREM_OUT_TREATY_OUT(5)","RPR_PREM_OUT_TREATY_OUT(6)","FR_REPAYMENT","FR_CLAWBACK","REINS_REC_TREATY_OUT(1)","REINS_REC_TREATY_OUT(2)","REINS_REC_TREATY_OUT(3)","REINS_REC_TREATY_OUT(4)","REINS_REC_TREATY_OUT(5)","REINS_REC_TREATY_OUT(6)","RPR_DTH_REC_TREATY_OUT(1)","RPR_DTH_REC_TREATY_OUT(2)","RPR_DTH_REC_TREATY_OUT(3)","RPR_DTH_REC_TREATY_OUT(4)","RPR_DTH_REC_TREATY_OUT(5)","RPR_DTH_REC_TREATY_OUT(6)","RPR_PHIBEN_REC_TREATY_OUT(1)","RPR_PHIBEN_REC_TREATY_OUT(2)","RPR_PHIBEN_REC_TREATY_OUT(3)","RPR_PHIBEN_REC_TREATY_OUT(4)","RPR_PHIBEN_REC_TREATY_OUT(5)","RPR_PHIBEN_REC_TREATY_OUT(6)","FR_NEW_FINAN","RISK_ADJ_RI_TREATY_OUT_FR(1)","RISK_ADJ_RI_TREATY_OUT_FR(2)","RISK_ADJ_RI_TREATY_OUT_FR(3)","RISK_ADJ_RI_TREATY_OUT_FR(4)","RISK_ADJ_RI_TREATY_OUT_FR(5)","RISK_ADJ_RI_TREATY_OUT_FR(6)","COVERAGE_UNITS_RI_TREATY_OUT(1)","COVERAGE_UNITS_RI_TREATY_OUT(2)","COVERAGE_UNITS_RI_TREATY_OUT(3)","COVERAGE_UNITS_RI_TREATY_OUT(4)","COVERAGE_UNITS_RI_TREATY_OUT(5)","COVERAGE_UNITS_RI_TREATY_OUT(6)"
2024-06-30,0,51504.2112510358,0,0,0,0,0,0,1108558.80282664,0,0,0,0,612355.458870302,0,0,49183.7420178105,0,0,0,0,0,573132.039858816,0,0,0,0,0,226184.276657878,0,0,0,0,0,0,0,0,0,0,0,0,2633353885.81088,0,0,0,0
2024-07-31,0,51538.1910795288,0,0,0,0,0,0,1111147.02694711,0,0,0,0,613272.262652165,0,0,49120.980726724,0,0,0,0,0,575379.168412161,0,0,0,0,0,229906.948209879,0,0,0,0,0,0,0,0,0,0,0,0,2625325215.61329,0,0,0,0
2024-08-31,0,51626.8213089619,0,0,0,0,0,0,1110820.15548008,0,0,0,0,613283.738335217,0,0,49145.0629124022,0,0,0,0,0,574901.825307511,0,0,0,0,0,233643.381040548,0,0,0,0,0,0,0,0,0,0,0,0,2612759045.25585,0,0,0,0
2024-09-30,0,51842.9256664012,0,0,0,0,0,0,1111839.38858077,0,0,0,0,613656.712990349,0,0,49270.4216420956,0,0,0,0,0,576083.844073253,0,0,0,0,0,237248.063556142,0,0,0,0,0,0,0,0,0,0,0,0,2601326811.33344,0,0,0,0
2024-10-31,0,52495.7978299597,0,0,0,0,0,0,1112350.2620748,0,0,0,0,614342.157540879,0,0,49776.0932852681,0,0,0,0,0,576921.431827742,0,0,0,0,0,240875.001896691,0,0,0,0,0,0,0,0,0,0,0,0,2590256838.11347,0,0,0,0
2024-11-30,0,52888.3099901548,0,0,0,0,0,0,1115295.82941909,0,0,0,0,615437.395162416,0,0,50063.5145760519,0,0,0,0,0,579622.355728648,0,0,0,0,0,244357.73080805,0,0,0,0,0,0,0,0,0,0,0,0,2583763740.93716,0,0,0,0
2024-12-31,0,52673.1027644524,0,0,0,0,0,0,1117400.51814807,0,0,0,0,615807.33944422,0,0,49832.8114348914,0,0,0,0,0,581677.887649602,0,0,0,0,0,247582.328503973,0,0,0,0,0,0,0,0,0,0,0,0,2573011826.51814,0,0,0,0
2025-01-31,0,48415.5832022207,0,0,0,0,0,0,1121099.14466505,0,0,0,0,614607.184297737,0,0,45898.5352235734,0,0,0,0,0,584016.486023271,0,0,0,0,0,250812.360570262,0,0,0,0,0,0,0,0,0,0,0,0,2561442850.44853,0,0,0,0
2025-02-28,0,48444.9841775476,0,0,0,0,0,0,1119782.42868908,0,0,0,0,613721.921107638,0,0,45864.483467909,0,0,0,0,0,584010.286937634,0,0,0,0,0,253782.125133573,0,0,0,0,0,0,0,0,0,0,0,0,2550198432.80281,0,0,0,0
2025-03-31,0,48089.097424156,0,0,0,0,0,0,1116929.12357718,0,0,0,0,611914.372341197,0,0,45482.0413248604,0,0,0,0,0,582983.001165823,0,0,0,0,0,256231.770395385,0,0,0,0,0,0,0,0,0,0,0,0,2536240841.51795,0,0,0,0
2025-04-30,0,48343.8735050808,0,0,0,0,0,0,1120282.49059055,0,0,0,0,612908.744602955,0,0,45643.9091105131,0,0,0,0,0,586700.085846298,0,0,0,0,0,259127.891368939,0,0,0,0,0,0,0,0,0,0,0,0,2527648468.05459,0,0,0,0
2025-05-31,0,48470.5582142679,0,0,0,0,0,0,1118090.68203897,0,0,0,0,611442.398539574,0,0,45700.5172778972,0,0,0,0,0,586464.828041604,0,0,0,0,0,261469.702741661,0,0,0,0,0,0,0,0,0,0,0,0,2513901142.37597,0,0,0,0
