2 Yield Curve and Inflation Rates - 30Jun17 - SAM CPR RiskFree rates;;;
!2;TIME;RFR_PC;RY_PC
*;342;12.14935467;3.407961192
*;343;12.14514732;3.406647361
*;344;12.14094012;3.405333546
*;345;12.13673308;3.404019748
*;346;12.1325262;3.402705967
*;347;12.12831948;3.401392203
*;348;12.12411291;3.400078455
*;349;12.1199065;3.398764724
*;350;12.11570025;3.39745101
*;351;12.11149416;3.396137312
*;352;12.10728822;3.394823632
*;353;12.10308244;3.393509967
*;354;12.09887683;3.39219632
*;355;12.09467136;3.390882689
*;356;12.09046606;3.389569075
*;357;12.08626091;3.388255477
*;358;12.08205593;3.386941897
*;359;12.07785109;3.385628333
*;360;12.07364642;3.384314785
*;361;12.07364643;3.384314786
*;362;12.07364644;3.384314787
*;363;12.07364645;3.384314788
*;364;12.07364646;3.384314789
*;365;12.07364647;3.384314790
*;366;12.07364648;3.384314791
*;367;12.07364649;3.384314792
*;368;12.07364650;3.384314793
*;369;12.07364651;3.384314794
*;370;12.07364652;3.384314795
*;371;12.07364653;3.384314796
*;372;12.07364654;3.384314797
*;373;12.07364655;3.384314798
*;374;12.07364656;3.384314799
*;375;12.07364657;3.384314800
*;376;12.07364658;3.384314801
*;377;12.07364659;3.384314802
*;378;12.07364660;3.384314803
*;379;12.07364661;3.384314804
*;380;12.07364662;3.384314805
*;381;12.07364663;3.384314806
*;382;12.07364664;3.384314807
*;383;12.07364665;3.384314808
*;384;12.07364666;3.384314809
*;385;12.07364667;3.384314810
*;386;12.07364668;3.384314811
*;387;12.07364669;3.384314812
*;388;12.07364670;3.384314813
*;389;12.07364671;3.384314814
*;390;12.07364672;3.384314815
*;391;12.07364673;3.384314816
*;392;12.07364674;3.384314817
*;393;12.07364675;3.384314818
*;394;12.07364676;3.384314819
*;395;12.07364677;3.384314820
*;396;12.07364678;3.384314821
*;397;12.07364679;3.384314822
*;398;12.07364680;3.384314823
*;399;12.07364681;3.384314824
*;400;12.07364682;3.384314825
*;401;12.07364683;3.384314826
*;402;12.07364684;3.384314827
*;403;12.07364685;3.384314828
*;404;12.07364686;3.384314829
*;405;12.07364687;3.384314830
*;406;12.07364688;3.384314831
*;407;12.07364689;3.384314832
*;408;12.07364690;3.384314833
*;409;12.07364691;3.384314834
*;410;12.07364692;3.384314835
*;411;12.07364693;3.384314836
*;412;12.07364694;3.384314837
*;413;12.07364695;3.384314838
*;414;12.07364696;3.384314839
*;415;12.07364697;3.384314840
*;416;12.07364698;3.384314841
*;417;12.07364699;3.384314842
*;418;12.07364700;3.384314843
*;419;12.07364701;3.384314844
*;420;12.07364702;3.384314845
*;421;12.07364703;3.384314846
*;422;12.07364704;3.384314847
*;423;12.07364705;3.384314848
*;424;12.07364706;3.384314849
*;425;12.07364707;3.384314850
*;426;12.07364708;3.384314851
*;427;12.07364709;3.384314852
*;428;12.07364710;3.384314853
*;429;12.07364711;3.384314854
*;430;12.07364712;3.384314855
*;431;12.07364713;3.384314856
*;432;12.07364714;3.384314857
*;433;12.07364715;3.384314858
*;434;12.07364716;3.384314859
*;435;12.07364717;3.384314860
*;436;12.07364718;3.384314861
*;437;12.07364719;3.384314862
*;438;12.07364720;3.384314863
*;439;12.07364721;3.384314864
*;440;12.07364722;3.384314865
*;441;12.07364723;3.384314866
*;442;12.07364724;3.384314867
*;443;12.07364725;3.384314868
*;444;12.07364726;3.384314869
*;445;12.07364727;3.384314870
*;446;12.07364728;3.384314871
*;447;12.07364729;3.384314872
*;448;12.07364730;3.384314873
*;449;12.07364731;3.384314874
*;450;12.07364732;3.384314875
*;451;12.07364733;3.384314876
*;452;12.07364734;3.384314877
*;453;12.07364735;3.384314878
*;454;12.07364736;3.384314879
*;455;12.07364737;3.384314880
*;456;12.07364738;3.384314881
*;457;12.07364739;3.384314882
*;458;12.07364740;3.384314883
*;459;12.07364741;3.384314884
*;460;12.07364742;3.384314885
*;461;12.07364743;3.384314886
*;462;12.07364744;3.384314887
*;463;12.07364745;3.384314888
*;464;12.07364746;3.384314889
*;465;12.07364747;3.384314890
*;466;12.07364748;3.384314891
*;467;12.07364749;3.384314892
*;468;12.07364750;3.384314893
*;469;12.07364751;3.384314894
*;470;12.07364752;3.384314895
*;471;12.07364753;3.384314896
*;472;12.07364754;3.384314897
*;473;12.07364755;3.384314898
*;474;12.07364756;3.384314899
*;475;12.07364757;3.384314900
*;476;12.07364758;3.384314901
*;477;12.07364759;3.384314902
*;478;12.07364760;3.384314903
*;479;12.07364761;3.384314904
*;480;12.07364762;3.384314905
*;481;12.07364763;3.384314906
*;482;12.07364764;3.384314907
*;483;12.07364765;3.384314908
*;484;12.07364766;3.384314909
*;485;12.07364767;3.384314910
*;486;12.07364768;3.384314911
*;487;12.07364769;3.384314912
*;488;12.07364770;3.384314913
*;489;12.07364771;3.384314914
*;490;12.07364772;3.384314915
*;491;12.07364773;3.384314916
*;492;12.07364774;3.384314917
*;493;12.07364775;3.384314918
*;494;12.07364776;3.384314919
*;495;12.07364777;3.384314920
*;496;12.07364778;3.384314921
*;497;12.07364779;3.384314922
*;498;12.07364780;3.384314923
*;499;12.07364781;3.384314924
*;500;12.07364782;3.384314925
*;501;12.07364783;3.384314926
*;502;12.07364784;3.384314927
*;503;12.07364785;3.384314928
*;504;12.07364786;3.384314929
*;505;12.07364787;3.384314930
*;506;12.07364788;3.384314931
*;507;12.07364789;3.384314932
*;508;12.07364790;3.384314933
*;509;12.07364791;3.384314934
*;510;12.07364792;3.384314935
*;511;12.07364793;3.384314936
*;512;12.07364794;3.384314937
*;513;12.07364795;3.384314938
*;514;12.07364796;3.384314939
*;515;12.07364797;3.384314940
*;516;12.07364798;3.384314941
*;517;12.07364799;3.384314942
*;518;12.07364800;3.384314943
*;519;12.07364801;3.384314944
*;520;12.07364802;3.384314945
*;521;12.07364803;3.384314946
*;522;12.07364804;3.384314947
*;523;12.07364805;3.384314948
*;524;12.07364806;3.384314949
*;525;12.07364807;3.384314950
*;526;12.07364808;3.384314951
*;527;12.07364809;3.384314952
*;528;12.07364810;3.384314953
*;529;12.07364811;3.384314954
*;530;12.07364812;3.384314955
*;531;12.07364813;3.384314956
*;532;12.07364814;3.384314957
*;533;12.07364815;3.384314958
*;534;12.07364816;3.384314959
*;535;12.07364817;3.384314960
*;536;12.07364818;3.384314961
*;537;12.07364819;3.384314962
*;538;12.07364820;3.384314963
*;539;12.07364821;3.384314964
*;540;12.07364822;3.384314965
*;541;12.07364823;3.384314966
*;542;12.07364824;3.384314967
*;543;12.07364825;3.384314968
*;544;12.07364826;3.384314969
*;545;12.07364827;3.384314970
*;546;12.07364828;3.384314971
*;547;12.07364829;3.384314972
*;548;12.07364830;3.384314973
*;549;12.07364831;3.384314974
*;550;12.07364832;3.384314975
*;551;12.07364833;3.384314976
*;552;12.07364834;3.384314977
*;553;12.07364835;3.384314978
*;554;12.07364836;3.384314979
*;555;12.07364837;3.384314980
*;556;12.07364838;3.384314981
*;557;12.07364839;3.384314982
*;558;12.07364840;3.384314983
*;559;12.07364841;3.384314984
*;560;12.07364842;3.384314985
*;561;12.07364843;3.384314986
*;562;12.07364844;3.384314987
*;563;12.07364845;3.384314988
*;564;12.07364846;3.384314989
*;565;12.07364847;3.384314990
*;566;12.07364848;3.384314991
*;567;12.07364849;3.384314992
*;568;12.07364850;3.384314993
*;569;12.07364851;3.384314994
*;570;12.07364852;3.384314995
*;571;12.07364853;3.384314996
*;572;12.07364854;3.384314997
*;573;12.07364855;3.384314998
*;574;12.07364856;3.384314999
*;575;12.07364857;3.384315000
*;576;12.07364858;3.384315001
*;577;12.07364859;3.384315002
*;578;12.07364860;3.384315003
*;579;12.07364861;3.384315004
*;580;12.07364862;3.384315005
*;581;12.07364863;3.384315006
*;582;12.07364864;3.384315007
*;583;12.07364865;3.384315008
*;584;12.07364866;3.384315009
*;585;12.07364867;3.384315010
*;586;12.07364868;3.384315011
*;587;12.07364869;3.384315012
*;588;12.07364870;3.384315013
*;589;12.07364871;3.384315014
*;590;12.07364872;3.384315015
*;591;12.07364873;3.384315016
*;592;12.07364874;3.384315017
*;593;12.07364875;3.384315018
*;594;12.07364876;3.384315019
*;595;12.07364877;3.384315020
*;596;12.07364878;3.384315021
*;597;12.07364879;3.384315022
*;598;12.07364880;3.384315023
*;599;12.07364881;3.384315024
*;600;12.07364882;3.384315025
*;601;12.07364883;3.384315026
*;602;12.07364884;3.384315027
*;603;12.07364885;3.384315028
*;604;12.07364886;3.384315029
*;605;12.07364887;3.384315030
*;606;12.07364888;3.384315031
*;607;12.07364889;3.384315032
*;608;12.07364890;3.384315033
*;609;12.07364891;3.384315034
*;610;12.07364892;3.384315035
*;611;12.07364893;3.384315036
*;612;12.07364894;3.384315037
*;613;12.07364895;3.384315038
*;614;12.07364896;3.384315039
*;615;12.07364897;3.384315040
*;616;12.07364898;3.384315041
*;617;12.07364899;3.384315042
*;618;12.07364900;3.384315043
*;619;12.07364901;3.384315044
*;620;12.07364902;3.384315045
*;621;12.07364903;3.384315046
*;622;12.07364904;3.384315047
*;623;12.07364905;3.384315048
*;624;12.07364906;3.384315049
*;625;12.07364907;3.384315050
*;626;12.07364908;3.384315051
*;627;12.07364909;3.384315052
*;628;12.07364910;3.384315053
*;629;12.07364911;3.384315054
*;630;12.07364912;3.384315055
*;631;12.07364913;3.384315056
*;632;12.07364914;3.384315057
*;633;12.07364915;3.384315058
*;634;12.07364916;3.384315059
*;635;12.07364917;3.384315060
*;636;12.07364918;3.384315061
*;637;12.07364919;3.384315062
*;638;12.07364920;3.384315063
*;639;12.07364921;3.384315064
*;640;12.07364922;3.384315065
*;641;12.07364923;3.384315066
*;642;12.07364924;3.384315067
*;643;12.07364925;3.384315068
*;644;12.07364926;3.384315069
*;645;12.07364927;3.384315070
*;646;12.07364928;3.384315071
*;647;12.07364929;3.384315072
*;648;12.07364930;3.384315073
*;649;12.07364931;3.384315074
*;650;12.07364932;3.384315075
*;651;12.07364933;3.384315076
*;652;12.07364934;3.384315077
*;653;12.07364935;3.384315078
*;654;12.07364936;3.384315079
*;655;12.07364937;3.384315080
*;656;12.07364938;3.384315081
*;657;12.07364939;3.384315082
*;658;12.07364940;3.384315083
*;659;12.07364941;3.384315084
*;660;12.07364942;3.384315085
*;661;12.07364943;3.384315086
*;662;12.07364944;3.384315087
*;663;12.07364945;3.384315088
*;664;12.07364946;3.384315089
*;665;12.07364947;3.384315090
*;666;12.07364948;3.384315091
*;667;12.07364949;3.384315092
*;668;12.07364950;3.384315093
*;669;12.07364951;3.384315094
*;670;12.07364952;3.384315095
*;671;12.07364953;3.384315096
*;672;12.07364954;3.384315097
*;673;12.07364955;3.384315098
*;674;12.07364956;3.384315099
*;675;12.07364957;3.384315100
*;676;12.07364958;3.384315101
*;677;12.07364959;3.384315102
*;678;12.07364960;3.384315103
*;679;12.07364961;3.384315104
*;680;12.07364962;3.384315105
*;681;12.07364963;3.384315106
*;682;12.07364964;3.384315107
*;683;12.07364965;3.384315108
*;684;12.07364966;3.384315109
*;685;12.07364967;3.384315110
*;686;12.07364968;3.384315111
*;687;12.07364969;3.384315112
*;688;12.07364970;3.384315113
*;689;12.07364971;3.384315114
*;690;12.07364972;3.384315115
*;691;12.07364973;3.384315116
*;692;12.07364974;3.384315117
*;693;12.07364975;3.384315118
*;694;12.07364976;3.384315119
*;695;12.07364977;3.384315120
*;696;12.07364978;3.384315121
*;697;12.07364979;3.384315122
*;698;12.07364980;3.384315123
*;699;12.07364981;3.384315124
*;700;12.07364982;3.384315125
*;701;12.07364983;3.384315126
*;702;12.07364984;3.384315127
*;703;12.07364985;3.384315128
*;704;12.07364986;3.384315129
*;705;12.07364987;3.384315130
*;706;12.07364988;3.384315131
*;707;12.07364989;3.384315132
*;708;12.07364990;3.384315133
*;709;12.07364991;3.384315134
*;710;12.07364992;3.384315135
*;711;12.07364993;3.384315136
*;712;12.07364994;3.384315137
*;713;12.07364995;3.384315138
*;714;12.07364996;3.384315139
*;715;12.07364997;3.384315140
*;716;12.07364998;3.384315141
*;717;12.07364999;3.384315142
*;718;12.07365000;3.384315143
*;719;12.07365001;3.384315144
*;720;12.07365002;3.384315145
*;721;12.07365003;3.384315146
*;722;12.07365004;3.384315147
*;723;12.07365005;3.384315148
*;724;12.07365006;3.384315149
*;725;12.07365007;3.384315150
*;726;12.07365008;3.384315151
*;727;12.07365009;3.384315152
*;728;12.07365010;3.384315153
*;729;12.07365011;3.384315154
*;730;12.07365012;3.384315155
*;731;12.07365013;3.384315156
*;732;12.07365014;3.384315157
*;733;12.07365015;3.384315158
*;734;12.07365016;3.384315159
*;735;12.07365017;3.384315160
*;736;12.07365018;3.384315161
*;737;12.07365019;3.384315162
*;738;12.07365020;3.384315163
*;739;12.07365021;3.384315164
*;740;12.07365022;3.384315165
*;741;12.07365023;3.384315166
*;742;12.07365024;3.384315167
*;743;12.07365025;3.384315168
*;744;12.07365026;3.384315169
*;745;12.07365027;3.384315170
*;746;12.07365028;3.384315171
*;747;12.07365029;3.384315172
*;748;12.07365030;3.384315173
*;749;12.07365031;3.384315174
*;750;12.07365032;3.384315175
*;751;12.07365033;3.384315176
*;752;12.07365034;3.384315177
*;753;12.07365035;3.384315178
*;754;12.07365036;3.384315179
*;755;12.07365037;3.384315180
*;756;12.07365038;3.384315181
*;757;12.07365039;3.384315182
*;758;12.07365040;3.384315183
*;759;12.07365041;3.384315184
*;760;12.07365042;3.384315185
*;761;12.07365043;3.384315186
*;762;12.07365044;3.384315187
*;763;12.07365045;3.384315188
*;764;12.07365046;3.384315189
*;765;12.07365047;3.384315190
*;766;12.07365048;3.384315191
*;767;12.07365049;3.384315192
*;768;12.07365050;3.384315193
*;769;12.07365051;3.384315194
*;770;12.07365052;3.384315195
*;771;12.07365053;3.384315196
*;772;12.07365054;3.384315197
*;773;12.07365055;3.384315198
*;774;12.07365056;3.384315199
*;775;12.07365057;3.384315200
*;776;12.07365058;3.384315201
*;777;12.07365059;3.384315202
*;778;12.07365060;3.384315203
*;779;12.07365061;3.384315204
*;780;12.07365062;3.384315205
*;781;12.07365063;3.384315206
*;782;12.07365064;3.384315207
*;783;12.07365065;3.384315208
*;784;12.07365066;3.384315209
*;785;12.07365067;3.384315210
*;786;12.07365068;3.384315211
*;787;12.07365069;3.384315212
*;788;12.07365070;3.384315213
*;789;12.07365071;3.384315214
*;790;12.07365072;3.384315215
*;791;12.07365073;3.384315216
*;792;12.07365074;3.384315217
*;793;12.07365075;3.384315218
*;794;12.07365076;3.384315219
*;795;12.07365077;3.384315220
*;796;12.07365078;3.384315221
*;797;12.07365079;3.384315222
*;798;12.07365080;3.384315223
*;799;12.07365081;3.384315224
*;800;12.07365082;3.384315225
*;801;12.07365083;3.384315226
*;802;12.07365084;3.384315227
*;803;12.07365085;3.384315228
*;804;12.07365086;3.384315229
*;805;12.07365087;3.384315230
*;806;12.07365088;3.384315231
*;807;12.07365089;3.384315232
*;808;12.07365090;3.384315233
*;809;12.07365091;3.384315234
*;810;12.07365092;3.384315235
*;811;12.07365093;3.384315236
*;812;12.07365094;3.384315237
*;813;12.07365095;3.384315238
*;814;12.07365096;3.384315239
*;815;12.07365097;3.384315240
*;816;12.07365098;3.384315241
*;817;12.07365099;3.384315242
*;818;12.07365100;3.384315243
*;819;12.07365101;3.384315244
*;820;12.07365102;3.384315245
*;821;12.07365103;3.384315246
*;822;12.07365104;3.384315247
*;823;12.07365105;3.384315248
*;824;12.07365106;3.384315249
*;825;12.07365107;3.384315250
*;826;12.07365108;3.384315251
*;827;12.07365109;3.384315252
*;828;12.07365110;3.384315253
*;829;12.07365111;3.384315254
*;830;12.07365112;3.384315255
*;831;12.07365113;3.384315256
*;832;12.07365114;3.384315257
*;833;12.07365115;3.384315258
*;834;12.07365116;3.384315259
*;835;12.07365117;3.384315260
*;836;12.07365118;3.384315261
*;837;12.07365119;3.384315262
*;838;12.07365120;3.384315263
*;839;12.07365121;3.384315264
*;840;12.07365122;3.384315265
*;841;12.07365123;3.384315266
*;842;12.07365124;3.384315267
*;843;12.07365125;3.384315268
*;844;12.07365126;3.384315269
*;845;12.07365127;3.384315270
*;846;12.07365128;3.384315271
*;847;12.07365129;3.384315272
*;848;12.07365130;3.384315273
*;849;12.07365131;3.384315274
*;850;12.07365132;3.384315275
*;851;12.07365133;3.384315276
*;852;12.07365134;3.384315277
*;853;12.07365135;3.384315278
*;854;12.07365136;3.384315279
*;855;12.07365137;3.384315280
*;856;12.07365138;3.384315281
*;857;12.07365139;3.384315282
*;858;12.07365140;3.384315283
*;859;12.07365141;3.384315284
*;860;12.07365142;3.384315285
*;861;12.07365143;3.384315286
*;862;12.07365144;3.384315287
*;863;12.07365145;3.384315288
*;864;12.07365146;3.384315289
*;865;12.07365147;3.384315290
*;866;12.07365148;3.384315291
