2 Yield Curve and Inflation Rates - 30Jun17 - SAM CPR RiskFree rates;;;
!2;TIME;RFR_PC;RY_PC
*;160;9.417374362;4.026022512
*;161;9.380471712;4.024184902
*;162;9.3429674;4.022317175
*;163;9.306676098;4.020509705
*;164;9.27038779;4.018702243
*;165;21.9506735;4.016864665
*;166;22.06528338;4.015057219
*;167;22.18182844;4.013219657
*;168;22.30031039;4.01135198
*;169;22.41499579;4.009544558
*;170;22.53161662;4.00770702
*;171;22.65208867;4.005809244
*;172;22.76493666;4.00403197
*;173;22.88163302;4.002194456
*;174;23.00218396;4.000296705
*;175;15.28609996;3.998549577
*;176;14.40256656;3.996742211
*;177;14.42029602;3.994874608
*;178;14.43716821;3.99309738
*;179;14.45461297;3.991259915
*;180;14.4726304;3.989362214
*;181;14.49036252;3.987494644
*;182;14.5078093;3.985657204
*;183;14.5249707;3.983849894
*;184;14.54241877;3.98201247
*;185;14.56015355;3.980144932
*;186;14.5773169;3.978337646
*;187;14.59362266;4.17897723
*;188;14.61107328;4.20374722
*;189;14.62909679;4.20434607
*;190;14.64654877;4.20492591
*;191;14.66400141;4.205505751
*;192;14.68116858;4.206076087
*;193;14.69890863;4.206665435
*;194;14.71664939;4.207254784
*;195;14.73353235;4.207815616
*;196;14.75098823;4.208395461
*;197;14.76901714;4.208994318
*;198;14.78676056;4.20958367
*;199;14.80364606;4.210144505
*;200;14.82053215;4.210705342
*;201;14.83770509;4.211275685
*;202;14.85516487;4.211855535
*;203;14.87291158;4.212444891
*;204;14.88980019;4.21300573
*;205;14.90754818;4.213595088
*;206;14.92558315;4.214193952
*;207;14.94304623;4.214773806
*;208;14.96050997;4.21535366
*;209;14.97768806;4.21592401
*;210;14.99543939;4.216513371
*;211;12.3920645;4.217093228
*;212;12.38499602;4.217654074
*;213;12.37768805;4.218233932
*;214;12.37026041;4.218823297
*;215;12.36307248;4.219393652
*;216;12.35576487;4.219973512
*;217;12.3482178;4.220572386
*;218;12.34115002;4.221133236
*;219;12.33384277;4.2217131
*;220;12.32629607;4.222311976
*;221;12.31898906;4.22289184
*;222;12.31156239;4.223481212
*;223;12.3044952;4.224042067
*;224;12.29766767;4.22458391
*;225;12.29036113;4.225163778
*;226;12.28281516;4.225762659
*;227;12.27574842;4.226323516
*;228;12.26844224;4.226903387
*;229;12.26089664;4.22750227
*;230;12.25359071;4.228082142
*;231;12.24616513;4.228671521
*;232;12.2389792;4.229241889
*;233;12.23167363;4.229821763
*;234;12.22412865;4.230420651
*;235;12.21706284;4.230981515
*;236;12.20999714;4.231542379
*;237;12.20269204;4.232122257
*;238;12.19550681;4.232692629
*;239;12.18820195;4.233272508
*;240;12.18077746;4.233861895
*;241;12.17359259;4.234432269
*;242;12.16628809;4.235012151
*;243;12.15874422;4.235611046
*;244;12.15167945;4.236171917
*;245;12.1443753;4.236751801
*;246;12.13683181;4.237350698
*;247;12.12988712;4.237902065
*;248;12.12270306;4.238472445
*;249;12.11527967;4.239061839
*;250;12.10821558;4.239622715
*;251;12.10091215;4.240202603
*;252;12.09336939;4.240801506
*;253;12.08594648;4.241390903
*;254;12.07864342;4.241970794
*;255;12.0714602;4.24254118
*;256;12.06415737;4.243121073
*;257;12.05673495;4.243710473
*;258;12.04955208;4.244280861
*;259;11.61466534;4.24485125
*;260;11.55798715;4.245440653
*;261;11.54721581;4.246011043
*;262;11.5362652;4.246590941
*;263;11.52513537;4.247180346
*;264;11.51454433;4.247741233
*;265;11.50341503;4.248330639
*;266;11.49210653;4.248929554
*;267;11.4811573;4.249509455
*;268;11.47020834;4.250089358
*;269;11.45943914;4.250659755
*;270;11.44831124;4.251249166
*;271;11.43754258;4.251819564
*;272;11.42695365;4.252380457
*;273;11.41636498;4.25294135
*;274;11.40541762;4.253521258
*;275;11.39411164;4.254120179
*;276;11.38316484;4.254700088
*;277;11.37203888;4.255289505
*;278;11.36127208;4.255859909
*;279;11.3503261;4.25643982
*;280;11.33920097;4.257029239
*;281;11.32861441;4.257590139
*;282;11.31748981;4.25817956
*;283;11.30654494;4.258759474
*;284;11.29613858;4.259310869
*;285;11.28519423;4.177843966
*;286;11.27407074;4.169030818
*;287;11.26330635;4.168975148
*;288;11.25236281;4.16891855
*;289;11.24106076;4.168860097
*;290;11.23047657;4.168805354
*;291;11.21953384;4.168748756
*;292;11.20823265;4.168690302
*;293;11.19729049;4.168633704
*;294;11.18616923;4.168576179
*;295;11.17558636;4.168521436
*;296;11.16536247;4.16846855
*;297;11.15442138;4.168411952
*;298;11.14312185;4.168353498
*;299;11.13254003;4.168298756
*;300;11.12159975;4.168242158
*;301;11.11030107;4.168183704
*;302;11.09936136;4.168127106
*;303;11.08824258;4.168069581
*;304;11.07748275;4.16801391
*;305;11.06654385;4.167957313
*;306;11.05524659;4.167898859
*;307;11.04466689;4.167844117
*;308;11.04133543;4.167788447
*;309;11.03800406;4.167730921
*;310;11.0346728;4.167676179
*;311;11.03134163;4.167619581
*;312;11.02801057;4.167561127
*;313;11.0246796;4.167503602
*;314;11.02134874;4.167447004
*;315;11.01801797;4.167391334
*;316;11.01468731;4.167334736
*;317;11.01135675;4.16727721
*;318;11.00802628;4.16722154
*;319;11.00469592;4.167168654
*;320;11.00136565;4.167112056
*;321;10.99803549;4.167053603
*;322;10.99470542;4.166997005
*;323;10.99137546;4.166940407
*;324;10.98804559;4.166884737
*;325;10.98471582;4.166827212
*;326;10.98138616;4.166769686
*;327;10.97805659;4.166714944
*;328;10.97472713;4.166658346
*;329;10.97139776;4.166599893
*;330;10.9680685;4.166542367
*;331;10.96473933;4.166487625
*;332;10.96141026;4.166432883
*;333;10.9580813;4.166377213
*;334;10.95475243;4.166320616
*;335;10.95142366;4.16626309
*;336;10.948095;4.166208348
*;337;10.94476643;4.166150823
*;338;10.94143796;4.166092369
*;339;10.9381096;4.166035772
*;340;10.93478133;4.165979174
*;341;10.93145316;4.165923504
*;342;10.92812509;4.164079194
*;343;10.92479713;4.162234916
*;344;10.92146926;4.16039067
*;345;10.91814149;4.158546458
*;346;10.91481382;4.156702278
*;347;10.91148625;4.15485813
*;348;10.90815879;4.153014015
*;349;10.90483142;4.151169933
*;350;10.90150415;4.149325884
*;351;10.89817698;4.147481867
*;352;10.89484991;4.145637883
*;353;10.89152294;4.143793931
*;354;10.88819607;4.141950013
*;355;10.8848693;4.140106126
*;356;10.88154263;4.138262273
*;357;10.87821606;4.136418452
*;358;10.87488959;4.134574664
*;359;10.87156322;4.132730908
*;360;10.86823695;4.130887185
*;361;10.86491078;4.129043495
*;362;10.86158471;4.127199837
*;363;10.85825874;4.125356212
*;364;10.85493286;4.12351262
*;365;10.85160709;4.12166906
*;366;10.84828142;4.119825533
*;367;10.84495585;4.117982038
*;368;10.84163038;4.116138577
*;369;10.838305;4.114295147
*;370;10.83497973;4.112451751
*;371;10.83165456;4.110608387
*;372;10.82832948;4.108765056
*;373;10.82500451;4.106921757
*;374;10.82167964;4.105078491
*;375;10.81835486;4.103235258
*;376;10.81503019;4.101392057
*;377;10.81170561;4.099548889
*;378;10.80838114;4.097705753
*;379;10.80505676;4.09586265
*;380;10.80173249;4.09401958
*;381;10.79840831;4.092176543
*;382;10.79508423;4.090333538
*;383;10.79176026;4.088490565
*;384;10.78843638;4.086647626
*;385;10.7851126;4.084804719
*;386;10.78178893;4.082961844
*;387;10.77846535;4.081119003
*;388;10.77514187;4.079276193
*;389;10.77181849;4.077433417
*;390;10.76849522;4.075590673
*;391;10.76517204;4.073747962
*;392;10.76184896;4.071905283
*;393;10.75852598;4.070062637
*;394;10.7552031;4.068220024
*;395;10.75188032;4.066377443
*;396;10.74855764;4.064534895
*;397;10.74523506;4.062692379
*;398;10.74191258;4.060849896
*;399;10.7385902;4.059007446
*;400;10.73526792;4.057165028
*;401;10.73194573;4.055322643
*;402;10.72862365;4.053480291
*;403;10.72530167;4.051637971
*;404;10.72197979;4.049795684
*;405;10.718658;4.047953429
*;406;10.71533632;4.046111208
*;407;10.71201474;4.044269018
*;408;10.70869325;4.042426861
*;409;10.70537187;4.040584737
*;410;10.70205058;4.038742646
*;411;10.6987294;4.036900587
*;412;10.69540831;4.035058561
*;413;10.69208733;4.033216567
*;414;10.68876644;4.031374606
*;415;10.68544565;4.029532678
*;416;10.68212497;4.027690782
*;417;10.67880438;4.025848919
*;418;10.67548389;4.024007088
*;419;10.6721635;4.02216529
*;420;10.66884321;4.020323525
*;421;10.66552302;4.018481792
*;422;10.66220293;4.016640092
*;423;10.65888295;4.014798425
*;424;10.65556305;4.01295679
*;425;10.65224326;4.011115187
*;426;10.64892357;4.009273618
*;427;10.64560398;4.007432081
*;428;10.64228449;4.005590576
*;429;10.6389651;4.003749104
*;430;10.63564581;4.001907665
*;431;10.63232661;4.000066258
*;432;10.62900752;3.998224884
*;433;10.62568853;3.996383543
*;434;10.62236963;3.994542234
*;435;10.61905084;3.992700958
*;436;10.61573214;3.990859714
*;437;10.61241355;3.989018503
*;438;10.60909505;3.987177324
*;439;10.60577665;3.985336178
*;440;10.60245836;3.983495065
*;441;10.59914016;3.981653985
*;442;10.59582206;3.979812936
*;443;10.59250406;3.977971921
*;444;10.58918616;3.976130938
*;445;10.58586836;3.974289988
*;446;10.58255067;3.97244907
*;447;10.57923307;3.970608185
*;448;10.57591556;3.968767333
*;449;10.57259816;3.966926513
*;450;10.56928086;3.965085725
*;451;10.56596366;3.963244971
*;452;10.56264656;3.961404248
*;453;10.55932955;3.959563559
*;454;10.55601265;3.957722902
*;455;10.55269585;3.955882278
*;456;10.54937914;3.954041686
*;457;10.54606254;3.952201127
*;458;10.54274603;3.9503606
*;459;10.53942963;3.948520106
*;460;10.53611332;3.946679645
*;461;10.53279711;3.944839216
*;462;10.52948101;3.94299882
*;463;10.526165;3.941158456
*;464;10.52284909;3.939318125
*;465;10.51953328;3.937477826
*;466;10.51621757;3.93563756
*;467;10.51290196;3.933797327
*;468;10.50958645;3.931957126
*;469;10.50627104;3.930116958
*;470;10.50295573;3.928276823
*;471;10.49964052;3.92643672
*;472;10.4963254;3.924596649
*;473;10.49301039;3.922756611
*;474;10.48969548;3.920916606
*;475;10.48638066;3.919076633
*;476;10.48306595;3.917236693
*;477;10.47975133;3.915396786
*;478;10.47643682;3.913556911
*;479;10.4731224;3.911717068
*;480;10.46980808;3.909877259
*;481;10.46649386;3.908037481
*;482;10.46317975;3.906197737
*;483;10.45986573;3.904358025
*;484;10.45655181;3.902518345
*;485;10.45323799;3.900678698
*;486;10.44992427;3.898839084
*;487;10.44661065;3.896999502
*;488;10.44329712;3.895159953
*;489;10.4399837;3.893320436
*;490;10.43667038;3.891480952
*;491;10.43335715;3.889641501
*;492;10.43004403;3.887802082
*;493;10.42673101;3.885962695
*;494;10.42341808;3.884123341
*;495;10.42010525;3.88228402
*;496;10.41679253;3.880444731
*;497;10.4134799;3.878605475
*;498;10.41016737;3.876766252
*;499;10.40685494;3.874927061
*;500;10.40354262;3.873087902
*;501;10.40023039;3.871248777
*;502;10.39691826;3.869409683
*;503;10.39360622;3.867570623
*;504;10.39029429;3.865731594
*;505;10.38698246;3.863892599
*;506;10.38367073;3.862053636
*;507;10.38035909;3.860214705
*;508;10.37704756;3.858375807
*;509;10.37373613;3.856536942
*;510;10.37042479;3.854698109
*;511;10.36711355;3.852859309
*;512;10.36380242;3.851020541
*;513;10.36049138;3.849181806
*;514;10.35718044;3.847343103
*;515;10.3538696;3.845504433
*;516;10.35055886;3.843665796
*;517;10.34724822;3.841827191
*;518;10.34393768;3.839988619
*;519;10.34062724;3.838150079
*;520;10.3373169;3.836311572
*;521;10.33400666;3.834473097
*;522;10.33069651;3.832634655
*;523;10.32738647;3.830796245
*;524;10.32407652;3.828957868
*;525;10.32076668;3.827119523
*;526;10.31745693;3.825281212
*;527;10.31414729;3.823442932
*;528;10.31083774;3.821604685
*;529;10.30752829;3.819766471
*;530;10.30421894;3.817928289
*;531;10.30090969;3.81609014
*;532;10.29760054;3.814252023
*;533;10.29429149;3.812413939
*;534;10.29098254;3.810575887
*;535;10.28767368;3.808737868
*;536;10.28436493;3.806899882
*;537;10.28105628;3.805061928
*;538;10.27774772;3.803224007
*;539;10.27443927;3.801386118
*;540;10.27113091;3.799548261
*;541;10.26782265;3.797710438
*;542;10.26451449;3.795872646
*;543;10.26120644;3.794034888
*;544;10.25789848;3.792197161
*;545;10.25459062;3.790359468
*;546;10.25128286;3.788521807
*;547;10.24797519;3.786684178
*;548;10.24466763;3.784846582
*;549;10.24136017;3.783009019
*;550;10.2380528;3.781171488
*;551;10.23474554;3.779333989
*;552;10.23143837;3.777496523
*;553;10.22813131;3.77565909
*;554;10.22482434;3.773821689
*;555;10.22151747;3.771984321
*;556;10.2182107;3.770146985
*;557;10.21490403;3.768309682
*;558;10.21159746;3.766472411
*;559;10.20829099;3.764635173
*;560;10.20498462;3.762797967
*;561;10.20167835;3.760960794
*;562;10.19837217;3.759123654
*;563;10.1950661;3.757286545
*;564;10.19176012;3.75544947
*;565;10.18845425;3.753612427
*;566;10.18514847;3.751775416
*;567;10.18184279;3.749938438
*;568;10.17853722;3.748101493
*;569;10.17523174;3.74626458
*;570;10.17192636;3.7444277
*;571;10.16862108;3.742590852
*;572;10.16531589;3.740754037
*;573;10.16201081;3.738917254
*;574;10.15870583;3.737080503
*;575;10.15540094;3.735243786
*;576;10.15209616;3.7334071
*;577;10.14879147;3.731570448
*;578;10.14548689;3.729733827
*;579;10.1421824;3.72789724
*;580;10.13887801;3.726060685
*;581;10.13557372;3.724224162
*;582;10.13226953;3.722387672
*;583;10.12896544;3.720551214
*;584;10.12566145;3.718714789
*;585;10.12235755;3.716878396
*;586;10.11905376;3.715042036
*;587;10.11575007;3.713205709
*;588;10.11244647;3.711369414
*;589;10.10914297;3.709533151
*;590;10.10583958;3.707696921
*;591;10.10253628;3.705860724
*;592;10.09923308;3.704024559
*;593;10.09592998;3.702188426
*;594;10.09262698;3.700352326
*;595;10.08932408;3.698516259
*;596;10.08602127;3.696680224
*;597;10.08271857;3.694844221
*;598;10.07941596;3.693008251
*;599;10.07611346;3.691172314
*;600;10.07281105;3.689336409
*;601;10.06950875;3.687500536
*;602;10.06620654;3.685664696
*;603;10.06290443;3.683828889
*;604;10.05960242;3.681993114
*;605;10.05630051;3.680157372
*;606;10.0529987;3.678321662
*;607;10.04969698;3.676485984
*;608;10.04639537;3.674650339
*;609;10.04309385;3.672814727
*;610;10.03979244;3.670979147
*;611;10.03649112;3.6691436
*;612;10.0331899;3.667308085
*;613;10.02988878;3.665472602
*;614;10.02658776;3.663637152
*;615;10.02328684;3.661801735
*;616;10.01998602;3.65996635
*;617;10.0166853;3.658130998
*;618;10.01338468;3.656295678
*;619;10.01008415;3.65446039
*;620;10.00678373;3.652625135
*;621;10.0034834;3.650789913
*;622;10.00018317;3.648954723
*;623;9.996883044;3.647119565
*;624;9.993583015;3.64528444
*;625;9.990283084;3.643449348
*;626;9.986983253;3.641614288
*;627;9.98368352;3.63977926
*;628;9.980383887;3.637944265
*;629;9.977084352;3.636109303
*;630;9.973784917;3.634274373
*;631;9.970485581;3.632439475
*;632;9.967186343;3.63060461
*;633;9.963887205;3.628769778
*;634;9.960588165;3.626934978
*;635;9.957289225;3.62510021
*;636;9.953990383;3.623265475
*;637;9.95069164;3.621430772
*;638;9.947392997;3.619596102
*;639;9.944094452;3.617761465
*;640;9.940796006;3.615926859
*;641;9.93749766;3.614092287
*;642;9.934199412;3.612257746
*;643;9.930901263;3.610423239
*;644;9.927603213;3.608588763
*;645;9.924305262;3.606754321
*;646;9.92100741;3.60491991
*;647;9.917709657;3.603085533
*;648;9.914412003;3.601251187
*;649;9.911114448;3.599416874
*;650;9.907816992;3.597582594
*;651;9.904519634;3.595748346
*;652;9.901222376;3.593914131
*;653;9.897925216;3.592079948
*;654;9.894628156;3.590245797
*;655;9.891331194;3.588411679
*;656;9.888034331;3.586577594
*;657;9.884737568;3.584743541
*;658;9.881440903;3.58290952
*;659;9.878144337;3.581075532
*;660;9.87484787;3.579241577
*;661;9.871551501;3.577407653
*;662;9.868255232;3.575573763
*;663;9.864959062;3.573739904
*;664;9.86166299;3.571906079
*;665;9.858367017;3.570072285
*;666;9.855071144;3.568238525
*;667;9.851775369;3.566404796
*;668;9.848479693;3.5645711
*;669;9.845184116;3.562737437
*;670;9.841888637;3.560903806
*;671;9.838593258;3.559070208
*;672;9.835297977;3.557236642
*;673;9.832002796;3.555403108
*;674;9.828707713;3.553569607
*;675;9.825412729;3.551736138
*;676;9.822117844;3.549902702
*;677;9.818823057;3.548069298
*;678;9.81552837;3.546235927
*;679;9.812233781;3.544402588
*;680;9.808939292;3.542569282
*;681;9.805644901;3.540736008
*;682;9.802350609;3.538902767
*;683;9.799056416;3.537069558
*;684;9.795762321;3.535236381
*;685;9.792468326;3.533403237
*;686;9.789174429;3.531570126
*;687;9.785880631;3.529737047
*;688;9.782586932;3.527904
*;689;9.779293332;3.526070986
*;690;9.77599983;3.524238004
*;691;9.772706427;3.522405055
*;692;9.769413124;3.520572138
*;693;9.766119918;3.518739254
*;694;9.762826812;3.516906402
*;695;9.759533805;3.515073582
*;696;9.756240896;3.513240795
*;697;9.752948086;3.511408041
*;698;9.749655375;3.509575318
*;699;9.746362763;3.507742629
*;700;9.743070249;3.505909972
*;701;9.739777835;3.504077347
*;702;9.736485519;3.502244754
*;703;9.733193301;3.500412195
*;704;9.729901183;3.498579667
*;705;9.726609163;3.496747172
*;706;9.723317242;3.49491471
*;707;9.72002542;3.493082279
*;708;9.716733697;3.491249882
*;709;9.713442072;3.489417517
*;710;9.710150546;3.487585184
*;711;9.706859119;3.485752883
*;712;9.703567791;3.483920616
*;713;9.700276561;3.48208838
*;714;9.69698543;3.480256177
*;715;9.693694398;3.478424007
*;716;9.690403465;3.476591868
*;717;9.68711263;3.474759763
*;718;9.683821894;3.472927689
*;719;9.680531257;3.471095649
*;720;9.677240718;3.46926364
*;721;9.673950279;3.467431664
*;722;9.670659938;3.465599721
*;723;9.667369695;3.46376781
*;724;9.664079552;3.461935931
*;725;9.660789507;3.460104085
*;726;9.65749956;3.458272271
*;727;9.654209713;3.45644049
*;728;9.650919964;3.454608741
*;729;9.647630314;3.452777024
*;730;9.644340762;3.45094534
*;731;9.64105131;3.449113689
*;732;9.637761956;3.44728207
*;733;9.6344727;3.445450483
*;734;9.631183544;3.443618929
*;735;9.627894486;3.441787407
*;736;9.624605526;3.439955917
*;737;9.621316666;3.43812446
*;738;9.618027904;3.436293036
*;739;9.61473924;3.434461643
*;740;9.611450676;3.432630284
*;741;9.60816221;3.430798956
*;742;9.604873842;3.428967661
*;743;9.601585573;3.427136399
*;744;9.598297403;3.425305169
*;745;9.595009332;3.423473971
*;746;9.591721359;3.421642806
*;747;9.588433485;3.419811673
*;748;9.58514571;3.417980573
*;749;9.581858033;3.416149505
*;750;9.578570455;3.414318469
*;751;9.575282975;3.412487466
*;752;9.571995594;3.410656496
*;753;9.568708312;3.408825557
*;754;9.565421128;3.406994651
*;755;9.562134043;3.405163778
*;756;9.558847057;3.403332937
*;757;9.555560169;3.401502128
*;758;9.55227338;3.399671352
*;759;9.548986689;3.397840608
*;760;9.545700097;3.396009897
*;761;9.542413603;3.394179218
*;762;9.539127209;3.392348572
*;763;9.535840912;3.390517957
*;764;9.532554715;3.388687376
*;765;9.529268616;3.386856826
*;766;9.525982615;3.38502631
*;767;9.522696713;3.383195825
*;768;9.51941091;3.381365373
*;769;9.516125205;3.379534953
*;770;9.512839599;3.377704566
*;771;9.509554092;3.375874211
*;772;9.506268683;3.374043889
*;773;9.502983372;3.372213599
*;774;9.49969816;3.370383341
*;775;9.496413047;3.368553116
*;776;9.493128032;3.366722923
*;777;9.489843116;3.364892763
*;778;9.486558298;3.363062635
*;779;9.483273579;3.361232539
*;780;9.479988959;3.359402476
*;781;9.476704437;3.357572445
*;782;9.473420013;3.355742447
*;783;9.470135688;3.353912481
*;784;9.466851462;3.352082547
*;785;9.463567334;3.350252646
*;786;9.460283305;3.348422777
*;787;9.456999374;3.346592941
*;788;9.453715542;3.344763137
*;789;9.450431808;3.342933365
*;790;9.447148173;3.341103626
*;791;9.443864636;3.339273919
*;792;9.440581198;3.337444245
*;793;9.437297858;3.335614603
*;794;9.434014617;3.333784993
*;795;9.430731474;3.331955416
*;796;9.42744843;3.330125871
*;797;9.424165484;3.328296359
*;798;9.420882637;3.326466879
*;799;9.417599888;3.324637431
*;800;9.414317238;3.322808016
*;801;9.411034686;3.320978633
*;802;9.407752233;3.319149282
*;803;9.404469878;3.317319964
*;804;9.401187621;3.315490679
*;805;9.397905463;3.313661425
*;806;9.394623404;3.311832204
*;807;9.391341443;3.310003016
*;808;9.388059581;3.30817386
*;809;9.384777817;3.306344736
*;810;9.381496151;3.304515645
*;811;9.378214584;3.302686586
*;812;9.374933115;3.300857559
*;813;9.371651745;3.299028565
*;814;9.368370473;3.297199603
*;815;9.3650893;3.295370673
*;816;9.361808225;3.293541776
*;817;9.358527249;3.291712912
*;818;9.355246371;3.289884079
*;819;9.351965591;3.288055279
*;820;9.34868491;3.286226512
*;821;9.345404327;3.284397777
*;822;9.342123843;3.282569074
*;823;9.338843457;3.280740403
*;824;9.335563169;3.278911765
*;825;9.33228298;3.27708316
*;826;9.32900289;3.275254586
*;827;9.325722897;3.273426046
*;828;9.322443003;3.271597537
*;829;9.319163208;3.269769061
*;830;9.315883511;3.267940617
*;831;9.312603912;3.266112206
*;832;9.309324412;3.264283827
*;833;9.30604501;3.26245548
*;834;9.302765707;3.260627166
*;835;9.299486501;3.258798884
*;836;9.296207395;3.256970634
*;837;9.292928386;3.255142417
*;838;9.289649476;3.253314232
*;839;9.286370665;3.25148608
*;840;9.283091952;3.24965796
*;841;9.279813337;3.247829872
*;842;9.27653482;3.246001817
*;843;9.273256402;3.244173794
*;844;9.269978082;3.242345803
*;845;9.266699861;3.240517845
*;846;9.263421738;3.238689919
*;847;9.260143713;3.236862025
*;848;9.256865786;3.235034164
*;849;9.253587958;3.233206335
*;850;9.250310229;3.231378539
*;851;9.247032597;3.229550775
*;852;9.243755064;3.227723043
*;853;9.240477629;3.225895344
*;854;9.237200293;3.224067677
*;855;9.233923055;3.222240042
*;856;9.230645915;3.22041244
*;857;9.227368874;3.21858487
*;858;9.224091931;3.216757332
*;859;9.220815086;3.214929827
*;860;9.217538339;3.213102354
*;861;9.214261691;3.211274914
*;862;9.210985141;3.209447506
*;863;9.20770869;3.20762013
*;864;9.204432336;3.205792787
*;865;9.201156081;3.203965476
*;866;9.197879925;3.202138197
