2 Yield Curve and Inflation Rates - 30Jun17 - SAM CPR RiskFree rates;;;
!2;TIME;RFR_PC;RY_PC
*;77;12.30161602;4.610084283
*;78;12.40308458;4.653347007
*;79;12.50130134;4.695218418
*;80;12.59953804;4.737093808
*;81;12.69615849;4.525654238
*;82;12.79607371;4.562056679
*;83;12.89928871;4.599656136
*;84;12.99924795;4.636065029
*;85;13.10086783;4.673074012
*;86;13.19923091;4.708892277
*;87;13.2992535;4.745310475
*;88;13.40093847;4.782329019
*;89;13.49772335;4.817559308
*;90;13.59944989;4.854583974
*;91;13.69955864;4.891014843
*;92;13.79312096;4.925059469
*;93;13.8932691;4.96149615
*;94;13.99672368;4.999130849
*;95;14.09527292;5.034976528
*;96;14.19548462;5.071422588
*;97;14.29900477;5.10906697
*;98;14.39597289;5.144324288
*;99;14.49624725;5.180779615
*;100;14.59983282;5.218433672
*;101;14.70015052;5.254895411
*;102;14.80213441;5.291958089
*;103;13.33604735;5.327230462
*;104;13.40170566;5.361309818
*;105;13.47198157;5.397783652
*;106;13.54457303;5.435456709
*;107;13.61256584;5.470740871
*;108;13.68287311;5.507223942
*;109;13.7554973;5.544906643
*;110;13.82582626;5.581396108
*;111;13.897319;5.618486956
*;112;13.966516;5.654384415
*;113;14.03687621;5.690883101
*;114;14.10955468;5.728581814
*;115;14.17762893;5.763889995
*;116;15.78958497;5.799200913
*;117;15.88641809;5.83571195
*;118;15.98168235;5.871627429
*;119;16.07855321;5.908144531
*;120;16.17703193;5.945263459
*;121;16.27235309;5.981188084
*;122;16.36928107;6.017714378
*;123;16.46940778;6.055441595
*;124;16.56319604;6.09077646
*;125;16.66018099;6.127311936
*;126;16.76036718;6.16504874
*;127;16.85261989;6.199793434
*;128;16.94966169;6.236338084
*;129;14.82319202;6.274084359
*;130;14.88597181;6.310635357
*;131;14.94876001;6.347189478
*;132;15.01052689;6.38314732
*;133;15.0743609;6.420306822
*;134;15.13820372;6.457469598
*;135;15.19896522;6.492837091
*;136;15.26179425;6.529406394
*;137;15.32669219;6.567178013
*;138;15.3905685;6.604353246
*;139;15.45136212;6.63973269
*;140;15.51216302;6.675114847
*;141;15.57400268;6.711099764
*;142;15.63688079;6.747687334
*;143;15.70079845;6.784877964
*;144;15.76163113;6.820271955
*;145;15.8255649;6.857468589
*;146;15.89053905;6.895268588
*;147;15.95345856;6.931871587
*;148;16.0163864;6.968477689
*;149;16.07829055;5.275565415
*;150;16.14226633;4.764965167
*;151;16.20418684;4.771417378
*;152;16.26508256;4.777762144
*;153;16.32598632;4.78410701
*;154;16.38896208;4.79066705
*;155;16.45401176;4.797442287
*;156;16.51700438;4.804002538
*;157;16.58103807;4.81067044
*;158;16.6430143;4.81712335
*;159;16.70603119;4.823683906
*;160;16.77008983;4.830352121
*;161;16.83105659;4.836697777
*;162;16.89513117;4.843366193
*;163;16.95818112;4.849927164
*;164;4.14219128;4.856165553
*;165;4.048938651;4.862726718
*;166;3.954180367;4.869395549
*;167;3.862501139;4.875849358
*;168;3.769315295;4.882410828
*;169;3.673098394;4.889187539
*;170;3.583012521;4.895534082
*;171;3.48989363;4.902095857
*;172;3.393746629;4.908872885
*;173;3.300674098;4.91543487
*;174;3.20609902;4.922104535
*;175;3.114597235;4.92855915
*;176;3.023116601;4.935013861
*;177;30.20791888;4.941576255
*;178;30.4176288;4.948031166
*;179;30.63090538;4.95459376
*;180;30.84775356;4.961264043
*;181;31.0576795;4.967719258
*;182;31.27117226;4.974282156
*;183;31.49174378;4.981060342
*;184;31.69838198;4.987408267
*;185;31.9120897;4.99397147
*;186;32.13288586;5.000749973
*;187;16.34825763;5.006990596
*;188;14.59718967;5.013446504
*;189;14.62296826;5.020117718
*;190;14.64750081;5.026466229
*;191;14.67286627;5.03303004
*;192;14.69906488;5.039809168
*;193;14.72484905;5.046480797
*;194;14.75021875;5.053044922
*;195;14.77517387;5.059501537
*;196;14.80054626;5.066065863
*;197;14.82633601;5.072737906
*;198;14.85129521;5.079194823
*;199;14.87500766;4.472163033
*;200;14.9003854;4.398842998
*;201;14.92659673;4.398515282
*;202;14.95197729;4.398197971
*;203;14.97735926;4.397880659
*;204;15.00232644;4.39756855
*;205;15.02812724;4.397246037
*;206;15.05392949;4.396923525
*;207;15.07848455;4.396616618
*;208;15.10387329;4.396299308
*;209;15.13009592;4.395971595
*;210;15.15590374;4.395649083
*;211;15.18046413;4.395342177
*;212;15.20502574;4.395035272
*;213;15.23000501;4.394723165
*;214;15.2554019;4.394405856
*;215;15.28121659;4.394083346
*;216;15.30578348;4.393776441
*;217;15.33160085;4.393453931
*;218;15.35783616;4.39312622
*;219;15.38323994;4.392808912
*;220;15.40864511;4.392491605
*;221;15.43363512;4.3921795
*;222;15.45945949;4.391856991
*;223;12.29337777;4.391539685
*;224;12.29033873;4.391232782
*;225;12.2871967;4.390915476
*;226;12.28400319;4.390592968
*;227;12.28091271;4.390280865
*;228;12.27777075;4.389963559
*;229;12.27452579;4.389635851
*;230;12.27148689;4.389328949
*;231;12.26834499;4.389011645
*;232;12.2651001;4.388683937
*;233;12.26195825;4.388366633
*;234;12.25876491;4.388044127
*;235;12.25572612;4.387737227
*;236;12.25279035;4.38744073
*;237;12.24964858;4.387123427
*;238;12.24640383;4.386795721
*;239;12.24336512;4.386488822
*;240;12.24022342;4.386171519
*;241;12.23697873;4.385843814
*;242;12.23383708;4.385526512
*;243;12.23064394;4.385204008
*;244;12.22755384;4.384891908
*;245;12.22441225;4.384574607
*;246;12.22116768;4.384246903
*;247;12.21812914;4.383940005
*;248;12.21509061;4.383633108
*;249;12.21194911;4.383315808
*;250;12.20885913;4.38300371
*;251;12.20571768;4.38268641
*;252;12.20252474;4.382363909
*;253;12.19943483;4.382051811
*;254;12.19629344;4.381734512
*;255;12.19304907;4.38140681
*;256;12.19001072;4.381099914
*;257;12.18686939;4.380782616
*;258;12.1836251;4.380454915
*;259;12.18063831;4.380153222
*;260;12.17754854;4.379841126
*;261;12.17435581;4.379518627
*;262;12.17131759;4.379211733
*;263;12.16817639;4.378894436
*;264;12.16493223;4.378566736
*;265;12.16173959;4.378244238
*;266;12.15859846;4.377926942
*;267;12.15550885;4.377614847
*;268;12.15236777;4.377297552
*;269;12.14917522;4.376975055
*;270;12.14608567;4.376662961
*;271;9.920930771;4.376350868
*;272;9.664780011;4.376028371
*;273;9.643884576;4.375716278
*;274;9.622641889;4.375398984
*;275;9.601052086;4.375076488
*;276;9.580507955;4.374769598
*;277;9.55892023;4.374447103
*;278;9.536985494;4.374119406
*;279;9.51574814;4.373802113
*;280;9.494511859;4.37348482
*;281;9.473624737;4.373172729
*;282;9.452042435;4.372850236
*;283;9.431157425;4.372538145
*;284;9.410621441;4.372231256
*;285;9.390086494;4.371924368
*;286;9.368856422;4.371607076
*;287;9.346931461;4.371279382
*;288;9.325703573;4.370962091
*;289;9.304128781;4.370639599
*;290;9.283251007;4.37032751
*;291;9.262026279;4.37001022
*;292;9.240454732;4.369687729
*;293;9.219927978;4.369380842
*;294;9.198358517;4.369058351
*;295;9.177138094;4.368741062
*;296;9.156962226;4.368439377
*;297;9.13574382;4.368122088
*;298;9.114178668;4.367799599
*;299;9.093310225;4.367487512
*;300;9.072094985;4.367170224
*;301;9.050185311;4.366842533
*;302;9.029667771;4.366535648
*;303;9.008455698;4.366218361
*;304;8.98654933;4.365890671
*;305;8.965339449;4.365573385
*;306;8.943782961;4.365250897
*;307;8.923270573;4.364944013
*;308;8.903454432;4.364647533
*;309;8.882248696;4.364330247
*;310;8.86034884;4.364002558
*;311;8.839840496;4.363695676
*;312;8.818637932;4.363378391
*;313;8.796741388;4.363050703
*;314;8.77554102;4.362733418
*;315;8.753994203;4.362410933
*;316;8.733143508;4.36209885
*;317;8.711946315;4.361781566
*;318;8.690055284;4.36145388
*;319;8.669555206;4.361146999
*;320;8.667856047;4.360834917
*;321;8.666156914;4.360512433
*;322;8.664457808;4.360205553
*;323;8.662758729;4.35988827
*;324;8.661059676;4.359560585
*;325;8.65936065;4.359238102
*;326;8.65766165;4.35892082
*;327;8.655962677;4.35860874
*;328;8.65426373;4.358291459
*;329;8.65256481;4.35632918
*;330;8.650865917;4.354366937
*;331;8.64916705;4.352404731
*;332;8.647468209;4.350442563
*;333;8.645769395;4.348480431
*;334;8.644070608;4.346518336
*;335;8.642371848;4.344556278
*;336;8.640673113;4.342594257
*;337;8.638974406;4.340632272
*;338;8.637275725;4.338670325
*;339;8.63557707;4.336708415
*;340;8.633878443;4.334746541
*;341;8.632179841;4.332784704
*;342;8.630481267;4.330822904
*;343;8.628782718;4.328861142
*;344;8.627084197;4.326899415
*;345;8.625385702;4.324937726
*;346;8.623687233;4.322976074
*;347;8.621988791;4.321014459
*;348;8.620290376;4.31905288
*;349;8.618591987;4.317091339
*;350;8.616893625;4.315129834
*;351;8.615195289;4.313168366
*;352;8.61349698;4.311206935
*;353;8.611798697;4.309245541
*;354;8.610100441;4.307284184
*;355;8.608402211;4.305322863
*;356;8.606704008;4.30336158
*;357;8.605005832;4.301400333
*;358;8.603307682;4.299439124
*;359;8.601609559;4.297477951
*;360;8.599911462;4.295516815
*;361;8.598213392;4.293555716
*;362;8.596515348;4.291594654
*;363;8.594817331;4.289633628
*;364;8.593119341;4.28767264
*;365;8.591421377;4.285711689
*;366;8.589723439;4.283750774
*;367;8.588025528;4.281789896
*;368;8.586327644;4.279829055
*;369;8.584629786;4.277868251
*;370;8.582931955;4.275907484
*;371;8.58123415;4.273946753
*;372;8.579536372;4.27198606
*;373;8.57783862;4.270025403
*;374;8.576140895;4.268064784
*;375;8.574443197;4.266104201
*;376;8.572745525;4.264143655
*;377;8.571047879;4.262183146
*;378;8.56935026;4.260222673
*;379;8.567652668;4.258262238
*;380;8.565955102;4.256301839
*;381;8.564257563;4.254341478
*;382;8.56256005;4.252381153
*;383;8.560862564;4.250420865
*;384;8.559165105;4.248460614
*;385;8.557467671;4.2465004
*;386;8.555770265;4.244540222
*;387;8.554072885;4.242580082
*;388;8.552375531;4.240619978
*;389;8.550678204;4.238659911
*;390;8.548980904;4.236699881
*;391;8.54728363;4.234739888
*;392;8.545586383;4.232779932
*;393;8.543889162;4.230820013
*;394;8.542191968;4.22886013
*;395;8.5404948;4.226900284
*;396;8.538797659;4.224940475
*;397;8.537100544;4.222980703
*;398;8.535403456;4.221020968
*;399;8.533706395;4.21906127
*;400;8.53200936;4.217101609
*;401;8.530312351;4.215141984
*;402;8.528615369;4.213182396
*;403;8.526918414;4.211222845
*;404;8.525221485;4.209263331
*;405;8.523524583;4.207303854
*;406;8.521827707;4.205344414
*;407;8.520130858;4.20338501
*;408;8.518434035;4.201425644
*;409;8.516737239;4.199466314
*;410;8.515040469;4.197507021
*;411;8.513343726;4.195547765
*;412;8.511647009;4.193588545
*;413;8.509950319;4.191629363
*;414;8.508253655;4.189670217
*;415;8.506557018;4.187711108
*;416;8.504860408;4.185752036
*;417;8.503163824;4.183793001
*;418;8.501467266;4.181834003
*;419;8.499770736;4.179875042
*;420;8.498074231;4.177916117
*;421;8.496377753;4.175957229
*;422;8.494681302;4.173998378
*;423;8.492984877;4.172039564
*;424;8.491288479;4.170080787
*;425;8.489592107;4.168122046
*;426;8.487895762;4.166163343
*;427;8.486199443;4.164204676
*;428;8.484503151;4.162246046
*;429;8.482806885;4.160287453
*;430;8.481110646;4.158328897
*;431;8.479414433;4.156370377
*;432;8.477718247;4.154411895
*;433;8.476022088;4.152453449
*;434;8.474325955;4.15049504
*;435;8.472629848;4.148536668
*;436;8.470933768;4.146578332
*;437;8.469237715;4.144620034
*;438;8.467541688;4.142661772
*;439;8.465845687;4.140703547
*;440;8.464149713;4.138745359
*;441;8.462453766;4.136787208
*;442;8.460757845;4.134829093
*;443;8.45906195;4.132871016
*;444;8.457366083;4.130912975
*;445;8.455670241;4.128954971
*;446;8.453974426;4.126997004
*;447;8.452278638;4.125039074
*;448;8.450582876;4.12308118
*;449;8.448887141;4.121123323
*;450;8.447191432;4.119165504
*;451;8.44549575;4.117207721
*;452;8.443800094;4.115249974
*;453;8.442104465;4.113292265
*;454;8.440408862;4.111334592
*;455;8.438713286;4.109376956
*;456;8.437017736;4.107419357
*;457;8.435322213;4.105461795
*;458;8.433626716;4.10350427
*;459;8.431931246;4.101546781
*;460;8.430235802;4.099589329
*;461;8.428540385;4.097631914
*;462;8.426844995;4.095674536
*;463;8.425149631;4.093717195
*;464;8.423454293;4.09175989
*;465;8.421758982;4.089802623
*;466;8.420063697;4.087845392
*;467;8.418368439;4.085888198
*;468;8.416673207;4.08393104
*;469;8.414978002;4.08197392
*;470;8.413282824;4.080016836
*;471;8.411587672;4.078059789
*;472;8.409892546;4.076102779
*;473;8.408197447;4.074145805
*;474;8.406502375;4.072188869
*;475;8.404807329;4.070231969
*;476;8.403112309;4.068275106
*;477;8.401417316;4.06631828
*;478;8.399722349;4.064361491
*;479;8.398027409;4.062404738
*;480;8.396332496;4.060448022
*;481;8.394637609;4.058491343
*;482;8.392942748;4.056534701
*;483;8.391247914;4.054578096
*;484;8.389553107;4.052621527
*;485;8.387858326;4.050664995
*;486;8.386163571;4.0487085
*;487;8.384468843;4.046752042
*;488;8.382774141;4.044795621
*;489;8.381079466;4.042839236
*;490;8.379384818;4.040882888
*;491;8.377690196;4.038926577
*;492;8.3759956;4.036970303
*;493;8.374301031;4.035014065
*;494;8.372606489;4.033057864
*;495;8.370911973;4.0311017
*;496;8.369217483;4.029145573
*;497;8.36752302;4.027189483
*;498;8.365828583;4.025233429
*;499;8.364134173;4.023277412
*;500;8.36243979;4.021321432
*;501;8.360745433;4.019365489
*;502;8.359051102;4.017409582
*;503;8.357356798;4.015453713
*;504;8.35566252;4.01349788
*;505;8.353968269;4.011542084
*;506;8.352274045;4.009586324
*;507;8.350579846;4.007630602
*;508;8.348885675;4.005674916
*;509;8.34719153;4.003719267
*;510;8.345497411;4.001763654
*;511;8.343803319;3.999808079
*;512;8.342109253;3.99785254
*;513;8.340415214;3.995897038
*;514;8.338721201;3.993941573
*;515;8.337027215;3.991986144
*;516;8.335333255;3.990030753
*;517;8.333639322;3.988075398
*;518;8.331945415;3.98612008
*;519;8.330251535;3.984164798
*;520;8.328557681;3.982209554
*;521;8.326863854;3.980254346
*;522;8.325170053;3.978299175
*;523;8.323476279;3.976344041
*;524;8.321782531;3.974388943
*;525;8.320088809;3.972433882
*;526;8.318395115;3.970478858
*;527;8.316701446;3.968523871
*;528;8.315007804;3.96656892
*;529;8.313314189;3.964614007
*;530;8.3116206;3.96265913
*;531;8.309927037;3.960704289
*;532;8.308233501;3.958749486
*;533;8.306539992;3.956794719
*;534;8.304846509;3.954839989
*;535;8.303153052;3.952885296
*;536;8.301459622;3.95093064
*;537;8.299766218;3.94897602
*;538;8.298072841;3.947021437
*;539;8.296379491;3.945066891
*;540;8.294686167;3.943112381
*;541;8.292992869;3.941157909
*;542;8.291299598;3.939203473
*;543;8.289606353;3.937249073
*;544;8.287913135;3.935294711
*;545;8.286219943;3.933340385
*;546;8.284526778;3.931386096
*;547;8.282833639;3.929431844
*;548;8.281140526;3.927477629
*;549;8.27944744;3.92552345
*;550;8.277754381;3.923569308
*;551;8.276061348;3.921615203
*;552;8.274368342;3.919661134
*;553;8.272675362;3.917707103
*;554;8.270982408;3.915753108
*;555;8.269289481;3.913799149
*;556;8.26759658;3.911845228
*;557;8.265903706;3.909891343
*;558;8.264210859;3.907937495
*;559;8.262518037;3.905983684
*;560;8.260825243;3.904029909
*;561;8.259132474;3.902076171
*;562;8.257439733;3.90012247
*;563;8.255747017;3.898168806
*;564;8.254054329;3.896215178
*;565;8.252361666;3.894261588
*;566;8.25066903;3.892308033
*;567;8.248976421;3.890354516
*;568;8.247283838;3.888401035
*;569;8.245591281;3.886447591
*;570;8.243898751;3.884494184
*;571;8.242206248;3.882540814
*;572;8.240513771;3.88058748
*;573;8.23882132;3.878634183
*;574;8.237128896;3.876680923
*;575;8.235436498;3.874727699
*;576;8.233744127;3.872774512
*;577;8.232051782;3.870821362
*;578;8.230359464;3.868868249
*;579;8.228667172;3.866915172
*;580;8.226974906;3.864962132
*;581;8.225282667;3.863009129
*;582;8.223590455;3.861056163
*;583;8.221898269;3.859103233
*;584;8.220206109;3.85715034
*;585;8.218513976;3.855197483
*;586;8.216821869;3.853244664
*;587;8.215129789;3.851291881
*;588;8.213437735;3.849339135
*;589;8.211745708;3.847386425
*;590;8.210053707;3.845433753
*;591;8.208361733;3.843481117
*;592;8.206669785;3.841528517
*;593;8.204977864;3.839575955
*;594;8.203285969;3.837623429
*;595;8.2015941;3.83567094
*;596;8.199902258;3.833718487
*;597;8.198210442;3.831766072
*;598;8.196518653;3.829813693
*;599;8.19482689;3.82786135
*;600;8.193135154;3.825909045
*;601;8.191443444;3.823956776
*;602;8.189751761;3.822004544
*;603;8.188060104;3.820052348
*;604;8.186368473;3.818100189
*;605;8.184676869;3.816148067
*;606;8.182985292;3.814195982
*;607;8.181293741;3.812243933
*;608;8.179602216;3.810291921
*;609;8.177910718;3.808339946
*;610;8.176219246;3.806388008
*;611;8.1745278;3.804436106
*;612;8.172836382;3.802484241
*;613;8.171144989;3.800532412
*;614;8.169453623;3.798580621
*;615;8.167762284;3.796628866
*;616;8.16607097;3.794677147
*;617;8.164379684;3.792725466
*;618;8.162688424;3.790773821
*;619;8.16099719;3.788822212
*;620;8.159305982;3.786870641
*;621;8.157614802;3.784919106
*;622;8.155923647;3.782967608
*;623;8.154232519;3.781016147
*;624;8.152541418;3.779064722
*;625;8.150850342;3.777113334
*;626;8.149159294;3.775161982
*;627;8.147468272;3.773210668
*;628;8.145777276;3.77125939
*;629;8.144086306;3.769308148
*;630;8.142395364;3.767356944
*;631;8.140704447;3.765405776
*;632;8.139013557;3.763454645
*;633;8.137322693;3.76150355
*;634;8.135631856;3.759552492
*;635;8.133941046;3.757601471
*;636;8.132250261;3.755650487
*;637;8.130559503;3.753699539
*;638;8.128868772;3.751748628
*;639;8.127178067;3.749797753
*;640;8.125487388;3.747846916
*;641;8.123796736;3.745896115
*;642;8.122106111;3.74394535
*;643;8.120415511;3.741994622
*;644;8.118724939;3.740043931
*;645;8.117034392;3.738093277
*;646;8.115343872;3.736142659
*;647;8.113653379;3.734192079
*;648;8.111962912;3.732241534
*;649;8.110272471;3.730291027
*;650;8.108582057;3.728340556
*;651;8.106891669;3.726390121
*;652;8.105201308;3.724439724
*;653;8.103510973;3.722489363
*;654;8.101820665;3.720539039
*;655;8.100130382;3.718588751
*;656;8.098440127;3.7166385
*;657;8.096749898;3.714688286
*;658;8.095059695;3.712738108
*;659;8.093369519;3.710787967
*;660;8.091679369;3.708837863
*;661;8.089989245;3.706887796
*;662;8.088299148;3.704937765
*;663;8.086609078;3.70298777
*;664;8.084919033;3.701037813
*;665;8.083229016;3.699087892
*;666;8.081539024;3.697138008
*;667;8.079849059;3.69518816
*;668;8.078159121;3.693238349
*;669;8.076469209;3.691288575
*;670;8.074779323;3.689338838
*;671;8.073089464;3.687389137
*;672;8.071399631;3.685439472
*;673;8.069709825;3.683489845
*;674;8.068020045;3.681540254
*;675;8.066330291;3.6795907
*;676;8.064640564;3.677641182
*;677;8.062950863;3.675691701
*;678;8.061261189;3.673742257
*;679;8.059571541;3.671792849
*;680;8.05788192;3.669843478
*;681;8.056192325;3.667894144
*;682;8.054502756;3.665944846
*;683;8.052813214;3.663995585
*;684;8.051123698;3.662046361
*;685;8.049434209;3.660097173
*;686;8.047744746;3.658148022
*;687;8.046055309;3.656198907
*;688;8.044365899;3.65424983
*;689;8.042676516;3.652300789
*;690;8.040987158;3.650351784
*;691;8.039297828;3.648402816
*;692;8.037608523;3.646453885
*;693;8.035919245;3.644504991
*;694;8.034229993;3.642556133
*;695;8.032540768;3.640607311
*;696;8.030851569;3.638658527
*;697;8.029162397;3.636709779
*;698;8.027473251;3.634761068
*;699;8.025784132;3.632812393
*;700;8.024095038;3.630863755
*;701;8.022405972;3.628915153
*;702;8.020716931;3.626966589
*;703;8.019027917;3.625018061
*;704;8.01733893;3.623069569
*;705;8.015649969;3.621121114
*;706;8.013961034;3.619172696
*;707;8.012272126;3.617224315
*;708;8.010583244;3.61527597
*;709;8.008894389;3.613327661
*;710;8.00720556;3.61137939
*;711;8.005516757;3.609431155
*;712;8.003827981;3.607482956
*;713;8.002139231;3.605534795
*;714;8.000450507;3.603586669
*;715;7.99876181;3.601638581
*;716;7.99707314;3.599690529
*;717;7.995384496;3.597742514
*;718;7.993695878;3.595794535
*;719;7.992007286;3.593846593
*;720;7.990318721;3.591898688
*;721;7.988630183;3.589950819
*;722;7.986941671;3.588002987
*;723;7.985253185;3.586055192
*;724;7.983564725;3.584107433
*;725;7.981876292;3.582159711
*;726;7.980187886;3.580212025
*;727;7.978499506;3.578264376
*;728;7.976811152;3.576316764
*;729;7.975122824;3.574369188
*;730;7.973434523;3.572421649
*;731;7.971746249;3.570474146
*;732;7.970058001;3.56852668
*;733;7.968369779;3.566579251
*;734;7.966681583;3.564631859
*;735;7.964993414;3.562684503
*;736;7.963305272;3.560737183
*;737;7.961617156;3.5587899
*;738;7.959929066;3.556842654
*;739;7.958241002;3.554895445
*;740;7.956552965;3.552948272
*;741;7.954864955;3.551001135
*;742;7.95317697;3.549054036
*;743;7.951489013;3.547106973
*;744;7.949801081;3.545159946
*;745;7.948113176;3.543212956
*;746;7.946425297;3.541266003
*;747;7.944737445;3.539319086
*;748;7.943049619;3.537372206
*;749;7.94136182;3.535425363
*;750;7.939674047;3.533478556
*;751;7.9379863;3.531531786
*;752;7.93629858;3.529585052
*;753;7.934610886;3.527638355
*;754;7.932923218;3.525691695
*;755;7.931235577;3.523745071
*;756;7.929547962;3.521798484
*;757;7.927860374;3.519851933
*;758;7.926172812;3.517905419
*;759;7.924485276;3.515958942
*;760;7.922797767;3.514012501
*;761;7.921110284;3.512066097
*;762;7.919422828;3.510119729
*;763;7.917735397;3.508173398
*;764;7.916047994;3.506227104
*;765;7.914360617;3.504280846
*;766;7.912673266;3.502334625
*;767;7.910985941;3.50038844
*;768;7.909298643;3.498442292
*;769;7.907611371;3.496496181
*;770;7.905924126;3.494550106
*;771;7.904236907;3.492604068
*;772;7.902549714;3.490658066
*;773;7.900862548;3.488712101
*;774;7.899175408;3.486766172
*;775;7.897488295;3.484820281
*;776;7.895801207;3.482874425
*;777;7.894114147;3.480928607
*;778;7.892427112;3.478982824
*;779;7.890740104;3.477037079
*;780;7.889053123;3.47509137
*;781;7.887366168;3.473145698
*;782;7.885679239;3.471200062
*;783;7.883992336;3.469254463
*;784;7.88230546;3.4673089
*;785;7.880618611;3.465363374
*;786;7.878931787;3.463417885
*;787;7.87724499;3.461472432
*;788;7.87555822;3.459527015
*;789;7.873871475;3.457581636
*;790;7.872184758;3.455636293
*;791;7.870498066;3.453690986
*;792;7.868811401;3.451745716
*;793;7.867124762;3.449800483
*;794;7.86543815;3.447855286
*;795;7.863751564;3.445910126
*;796;7.862065005;3.443965002
*;797;7.860378471;3.442019915
*;798;7.858691964;3.440074865
*;799;7.857005484;3.438129851
*;800;7.85531903;3.436184873
*;801;7.853632602;3.434239932
*;802;7.851946201;3.432295028
*;803;7.850259826;3.430350161
*;804;7.848573477;3.42840533
*;805;7.846887155;3.426460535
*;806;7.845200859;3.424515777
*;807;7.843514589;3.422571056
*;808;7.841828346;3.420626371
*;809;7.840142129;3.418681723
*;810;7.838455939;3.416737111
*;811;7.836769775;3.414792536
*;812;7.835083637;3.412847997
*;813;7.833397526;3.410903495
*;814;7.831711441;3.40895903
*;815;7.830025382;3.407014601
*;816;7.82833935;3.405070209
*;817;7.826653344;3.403125853
*;818;7.824967365;3.401181534
*;819;7.823281411;3.399237251
*;820;7.821595485;3.397293005
*;821;7.819909584;3.395348796
*;822;7.81822371;3.393404623
*;823;7.816537862;3.391460487
*;824;7.814852041;3.389516387
*;825;7.813166246;3.387572323
*;826;7.811480477;3.385628297
*;827;7.809794735;3.383684307
*;828;7.808109019;3.381740353
*;829;7.80642333;3.379796436
*;830;7.804737666;3.377852555
*;831;7.80305203;3.375908711
*;832;7.801366419;3.373964904
*;833;7.799680835;3.372021133
*;834;7.797995277;3.370077399
*;835;7.796309746;3.368133701
*;836;7.794624241;3.36619004
*;837;7.792938762;3.364246415
*;838;7.79125331;3.362302827
*;839;7.789567884;3.360359276
*;840;7.787882484;3.358415761
*;841;7.786197111;3.356472282
*;842;7.784511764;3.35452884
*;843;7.782826443;3.352585435
*;844;7.781141149;3.350642066
*;845;7.779455881;3.348698734
*;846;7.777770639;3.346755438
*;847;7.776085424;3.344812179
*;848;7.774400235;3.342868956
*;849;7.772715073;3.34092577
*;850;7.771029937;3.33898262
*;851;7.769344827;3.337039507
*;852;7.767659743;3.335096431
*;853;7.765974686;3.333153391
*;854;7.764289656;3.331210387
*;855;7.762604651;3.32926742
*;856;7.760919673;3.32732449
*;857;7.759234721;3.325381596
*;858;7.757549796;3.323438739
*;859;7.755864897;3.321495918
*;860;7.754180024;3.319553134
*;861;7.752495178;3.317610386
*;862;7.750810358;3.315667675
*;863;7.749125564;3.313725
*;864;7.747440797;3.311782362
*;865;7.745756056;3.30983976
*;866;7.744071342;3.307897195
