"Time","REINS_PREM_TREATY_OUT(1)...2","REINS_PREM_TREATY_OUT(2)","REINS_PREM_TREATY_OUT(3)","REINS_PREM_TREATY_OUT(4)","REINS_PREM_TREATY_OUT(5)","REINS_PREM_TREATY_OUT(6)","REINS_PREM_TREATY_OUT(1)...8","RPR_PREM_OUT_TREATY_OUT(1)","RPR_PREM_OUT_TREATY_OUT(2)","RPR_PREM_OUT_TREATY_OUT(3)","RPR_PREM_OUT_TREATY_OUT(4)","RPR_PREM_OUT_TREATY_OUT(5)","RPR_PREM_OUT_TREATY_OUT(6)","FR_REPAYMENT","FR_CLAWBACK","REINS_REC_TREATY_OUT(1)","REINS_REC_TREATY_OUT(2)","REINS_REC_TREATY_OUT(3)","REINS_REC_TREATY_OUT(4)","REINS_REC_TREATY_OUT(5)","REINS_REC_TREATY_OUT(6)","RPR_DTH_REC_TREATY_OUT(1)","RPR_DTH_REC_TREATY_OUT(2)","RPR_DTH_REC_TREATY_OUT(3)","RPR_DTH_REC_TREATY_OUT(4)","RPR_DTH_REC_TREATY_OUT(5)","RPR_DTH_REC_TREATY_OUT(6)","RPR_PHIBEN_REC_TREATY_OUT(1)","RPR_PHIBEN_REC_TREATY_OUT(2)","RPR_PHIBEN_REC_TREATY_OUT(3)","RPR_PHIBEN_REC_TREATY_OUT(4)","RPR_PHIBEN_REC_TREATY_OUT(5)","RPR_PHIBEN_REC_TREATY_OUT(6)","FR_NEW_FINAN","RISK_ADJ_RI_TREATY_OUT_FR(1)","RISK_ADJ_RI_TREATY_OUT_FR(2)","RISK_ADJ_RI_TREATY_OUT_FR(3)","RISK_ADJ_RI_TREATY_OUT_FR(4)","RISK_ADJ_RI_TREATY_OUT_FR(5)","RISK_ADJ_RI_TREATY_OUT_FR(6)","COVERAGE_UNITS_RI_TREATY_OUT(1)","COVERAGE_UNITS_RI_TREATY_OUT(2)","COVERAGE_UNITS_RI_TREATY_OUT(3)","COVERAGE_UNITS_RI_TREATY_OUT(4)","COVERAGE_UNITS_RI_TREATY_OUT(5)","COVERAGE_UNITS_RI_TREATY_OUT(6)"
"m0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154702250.55,0,0,0,0
"m1",0,8663.22792205119,0,0,0,0,0,0,91111.13627166,0,0,0,0,13680.8125355584,80559.8333989799,0,12007.3986327786,0,0,0,0,0,38183.3236771716,0,0,0,0,0,11568.8972798135,0,0,0,0,3030702.33779091,0,0,0,0,0,0,0,590320404.094642,0,0,0,0
"m2",0,12834.0685412306,0,0,0,0,0,0,134898.158157538,0,0,0,0,20659.4882663941,109086.267015894,0,17061.8399897966,0,0,0,0,0,57317.9018471542,0,0,0,0,0,25774.5617360009,0,0,0,0,1564855.48796048,0,0,0,0,0,0,0,892126142.447408,0,0,0,0
"m3",0,17393.51739016,0,0,0,0,0,0,191961.394624991,0,0,0,0,29508.7828743123,126006.854912861,0,22280.4177113825,0,0,0,0,0,81453.0966307741,0,0,0,0,0,38925.1678885536,0,0,0,0,1999246.31809012,0,0,0,0,0,0,0,1233596970.83584,0,0,0,0
"m4",0,20432.2247872545,0,0,0,0,0,0,237358.267236885,0,0,0,0,37291.7285498365,143704.352451381,0,25867.2933267523,0,0,0,0,0,103811.280153516,0,0,0,0,0,51827.0852634403,0,0,0,0,1605708.41564437,0,0,0,0,0,0,0,1518048381.21517,0,0,0,0
"m5",0,24542.4857617768,0,0,0,0,0,0,280645.009936451,0,0,0,0,44828.0079238142,158539.200737321,0,31281.9450274389,0,0,0,0,0,124787.861487704,0,0,0,0,0,63988.2570087047,0,0,0,0,1591500.10362163,0,0,0,0,0,0,0,1828249881.47978,0,0,0,0
"m6",0,26431.5554871511,0,0,0,0,0,0,314207.340887893,0,0,0,0,50102.3386641203,159743.749189466,0,33536.0151694643,0,0,0,0,0,139641.017263058,0,0,0,0,0,75351.0782615907,0,0,0,0,1297784.04630639,0,0,0,0,0,0,0,2028149984.20279,0,0,0,0
"m7",0,28026.7506734468,0,0,0,0,0,0,340821.803312983,0,0,0,0,54225.0805452337,146050.961044991,0,35237.8337412386,0,0,0,0,0,150815.0875647,0,0,0,0,0,84080.7065330877,0,0,0,0,1064462.8076771,0,0,0,0,0,0,0,2192910366.76305,0,0,0,0
"m8",0,30600.2304869446,0,0,0,0,0,0,375001.060855813,0,0,0,0,60635.9662596855,160332.167795767,0,38692.5135303394,0,0,0,0,0,168668.454180813,0,0,0,0,0,93510.105446287,0,0,0,0,1299482.24279098,0,0,0,0,0,0,0,2429687816.1889,0,0,0,0
"m9",0,35084.8046448496,0,0,0,0,0,0,418462.725941028,0,0,0,0,67652.1691799711,187284.961353944,0,44921.023668569,0,0,0,0,0,188557.89029128,0,0,0,0,0,105905.719398698,0,0,0,0,1687657.48293491,0,0,0,0,0,0,0,2717824730.89187,0,0,0,0
"m10",0,38689.5493718898,0,0,0,0,0,0,444206.86400069,0,0,0,0,71748.5849407039,184489.569161604,0,50563.8683667217,0,0,0,0,0,200054.668390632,0,0,0,0,0,116187.775785957,0,0,0,0,1118489.3317023,0,0,0,0,0,0,0,2907743464.66649,0,0,0,0
"m11",0,44102.0949084589,0,0,0,0,0,0,469047.595224334,0,0,0,0,76288.0116586035,180140.302925372,0,59009.5967623351,0,0,0,0,0,212776.53851729,0,0,0,0,0,123188.452767036,0,0,0,0,1067994.18531383,0,0,0,0,0,0,0,3136692469.27598,0,0,0,0
"m12",0,42829.4599154177,0,0,0,0,0,0,460537.149819848,0,0,0,0,74862.8820993177,136116.861088333,0,56888.4305040532,0,0,0,0,0,208654.07187845,0,0,0,0,0,127533.74679709,0,0,0,0,0,0,0,0,0,0,0,0,3082159352.31122,0,0,0,0
"m13",0,42151.5998531335,0,0,0,0,0,0,461638.423424683,0,0,0,0,74875.4075772012,112507.379391511,0,55562.8694716692,0,0,0,0,0,208601.720301694,0,0,0,0,0,129946.808829789,0,0,0,0,436983.346498844,0,0,0,0,0,0,0,3057569279.67266,0,0,0,0
"m14",0,41415.1897917799,0,0,0,0,0,0,459610.298566029,0,0,0,0,74489.6748006551,93938.8293350199,0,54247.6970754231,0,0,0,0,0,207545.195113049,0,0,0,0,0,131999.251570351,0,0,0,0,229990.001955709,0,0,0,0,0,0,0,3029087559.08554,0,0,0,0
"m15",0,40756.0364914396,0,0,0,0,0,0,459090.537118362,0,0,0,0,74352.8855836668,83446.0329498639,0,53098.8204202264,0,0,0,0,0,207233.761483074,0,0,0,0,0,133706.161769666,0,0,0,0,289194.643083205,0,0,0,0,0,0,0,3003479928.73111,0,0,0,0
