"Time","REINS_PREM_TREATY_OUT(1)...2","REINS_PREM_TREATY_OUT(2)","REINS_PREM_TREATY_OUT(3)","REINS_PREM_TREATY_OUT(4)","REINS_PREM_TREATY_OUT(5)","REINS_PREM_TREATY_OUT(6)","REINS_PREM_TREATY_OUT(1)...8","RPR_PREM_OUT_TREATY_OUT(1)","RPR_PREM_OUT_TREATY_OUT(2)","RPR_PREM_OUT_TREATY_OUT(3)","RPR_PREM_OUT_TREATY_OUT(4)","RPR_PREM_OUT_TREATY_OUT(5)","RPR_PREM_OUT_TREATY_OUT(6)","FR_REPAYMENT","FR_CLAWBACK","REINS_REC_TREATY_OUT(1)","REINS_REC_TREATY_OUT(2)","REINS_REC_TREATY_OUT(3)","REINS_REC_TREATY_OUT(4)","REINS_REC_TREATY_OUT(5)","REINS_REC_TREATY_OUT(6)","RPR_DTH_REC_TREATY_OUT(1)","RPR_DTH_REC_TREATY_OUT(2)","RPR_DTH_REC_TREATY_OUT(3)","RPR_DTH_REC_TREATY_OUT(4)","RPR_DTH_REC_TREATY_OUT(5)","RPR_DTH_REC_TREATY_OUT(6)","RPR_PHIBEN_REC_TREATY_OUT(1)","RPR_PHIBEN_REC_TREATY_OUT(2)","RPR_PHIBEN_REC_TREATY_OUT(3)","RPR_PHIBEN_REC_TREATY_OUT(4)","RPR_PHIBEN_REC_TREATY_OUT(5)","RPR_PHIBEN_REC_TREATY_OUT(6)","FR_NEW_FINAN","RISK_ADJ_RI_TREATY_OUT_FR(1)","RISK_ADJ_RI_TREATY_OUT_FR(2)","RISK_ADJ_RI_TREATY_OUT_FR(3)","RISK_ADJ_RI_TREATY_OUT_FR(4)","RISK_ADJ_RI_TREATY_OUT_FR(5)","RISK_ADJ_RI_TREATY_OUT_FR(6)","COVERAGE_UNITS_RI_TREATY_OUT(1)","COVERAGE_UNITS_RI_TREATY_OUT(2)","COVERAGE_UNITS_RI_TREATY_OUT(3)","COVERAGE_UNITS_RI_TREATY_OUT(4)","COVERAGE_UNITS_RI_TREATY_OUT(5)","COVERAGE_UNITS_RI_TREATY_OUT(6)"
"m0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229706592.427,0,0,0,0
"m1",0,8033.94816469898,0,0,0,0,0,0,183729.429968063,0,0,0,0,28416.0429665759,125944.079543728,0,7946.69078075042,0,0,0,0,0,77852.0467637662,0,0,0,0,0,16814.2259117087,0,0,0,0,5851201.57992563,0,0,0,0,0,0,0,608687279.255838,0,0,0,0
"m2",0,11419.6756306861,0,0,0,0,0,0,268714.615690932,0,0,0,0,40995.543953179,165402.357472537,0,11221.3152198166,0,0,0,0,0,112141.946192054,0,0,0,0,0,35327.5001938468,0,0,0,0,2850152.52055704,0,0,0,0,0,0,0,865373801.062032,0,0,0,0
"m3",0,15989.4709525971,0,0,0,0,0,0,352789.49265854,0,0,0,0,53845.976418589,199189.933720005,0,15373.7425828598,0,0,0,0,0,147002.416796819,0,0,0,0,0,52442.1557692349,0,0,0,0,2941991.53494411,0,0,0,0,0,0,0,1109678447.58068,0,0,0,0
"m4",0,19843.5259742219,0,0,0,0,0,0,449919.143699094,0,0,0,0,69018.5808305569,246686.340017244,0,19155.5223817455,0,0,0,0,0,189073.777144903,0,0,0,0,0,71424.4028785508,0,0,0,0,3361811.30145175,0,0,0,0,0,0,0,1448769603.93442,0,0,0,0
"m5",0,23041.7021779333,0,0,0,0,0,0,539090.035775437,0,0,0,0,84225.7002815538,284123.559328835,0,22517.9954515965,0,0,0,0,0,231223.170527193,0,0,0,0,0,90220.6946838036,0,0,0,0,3097174.01857702,0,0,0,0,0,0,0,1702790018.46814,0,0,0,0
"m6",0,28037.0105097784,0,0,0,0,0,0,624382.978543009,0,0,0,0,96442.6023417247,287405.30127299,0,27100.4892231642,0,0,0,0,0,263377.587885149,0,0,0,0,0,109109.769449879,0,0,0,0,3218190.98720045,0,0,0,0,0,0,0,2012225490.7401,0,0,0,0
"m7",0,31057.9216418666,0,0,0,0,0,0,676117.78803764,0,0,0,0,103702.58389975,257573.29524388,0,29932.5308631366,0,0,0,0,0,283191.88904244,0,0,0,0,0,124868.446935922,0,0,0,0,2070259.52044766,0,0,0,0,0,0,0,2181854824.71381,0,0,0,0
"m8",0,32822.9977244933,0,0,0,0,0,0,732872.896988667,0,0,0,0,112641.82738595,309886.638134692,0,32028.8141396076,0,0,0,0,0,307677.904406455,0,0,0,0,0,138648.131865358,0,0,0,0,2219966.10998137,0,0,0,0,0,0,0,2378514598.99889,0,0,0,0
"m9",0,35939.7256864941,0,0,0,0,0,0,829479.610323191,0,0,0,0,129685.012383406,346056.453132807,0,34782.9197104815,0,0,0,0,0,356109.997573358,0,0,0,0,0,160617.019019301,0,0,0,0,3450840.06058789,0,0,0,0,0,0,0,2653971200.89526,0,0,0,0
