"Month","Total_Premiums","Total_Recoveries","Total_FinReIncomeCF","Total_FinReRepayment","Total_RiskReinsuranceRecoveries","Total_RiskReinsurancePremiums"
85,0,775140.550593694,0,7997041.35697945,775140.550593694,-7997041.35697945
86,0,773908.391050809,0,7986848.87152717,773908.391050809,-7986848.87152717
87,0,775119.691199818,0,7981035.37184903,775119.691199818,-7981035.37184903
88,0,778337.634544528,0,7973716.88080703,778337.634544528,-7973716.88080703
89,0,784280.601551355,0,7978282.68859206,784280.601551355,-7978282.68859206
90,0,785947.244548445,0,7985022.05795038,785947.244548445,-7985022.05795038
91,0,789320.574402947,0,7988287.40561925,789320.574402947,-7988287.40561925
92,0,786153.270911407,0,7963351.48672104,786153.270911407,-7963351.48672104
93,0,788377.07079166,0,7949787.12236685,788377.07079166,-7949787.12236685
94,0,789969.63010687,0,7946878.99865033,789969.63010687,-7946878.99865033
95,0,791783.435390155,0,7937683.22963321,791783.435390155,-7937683.22963321
96,0,792642.039752921,0,7932092.27443464,792642.039752921,-7932092.27443464
97,0,789647.5930734,0,7926897.18433724,789647.5930734,-7926897.18433724
98,0,791205.963165153,0,7922855.71242363,791205.963165153,-7922855.71242363
99,0,789365.543823313,0,7915038.54417048,789365.543823313,-7915038.54417048
100,0,792357.953627651,0,7913752.61467648,792357.953627651,-7913752.61467648
101,0,798737.762852052,0,7915213.40817096,798737.762852052,-7915213.40817096
102,0,799590.179408113,0,7925819.29669104,799590.179408113,-7925819.29669104
103,0,798600.758501458,0,7928522.52851021,798600.758501458,-7928522.52851021
104,0,794937.370182695,0,7900944.00320967,794937.370182695,-7900944.00320967
105,0,795484.327599448,0,7881976.68931047,795484.327599448,-7881976.68931047
106,0,796898.103609146,0,7880270.01338683,796898.103609146,-7880270.01338683
107,0,797615.766152918,0,7871672.03416142,797615.766152918,-7871672.03416142
108,0,797268.206016189,0,7861459.6473034,797268.206016189,-7861459.6473034
109,0,797113.952871056,0,7858598.41984271,797113.952871056,-7858598.41984271
110,0,794784.165758807,0,7850210.37311234,794784.165758807,-7850210.37311234
111,0,794989.287900319,0,7845519.25060357,794989.287900319,-7845519.25060357
112,0,797109.519985202,0,7842966.56220095,797109.519985202,-7842966.56220095
113,0,802557.011791997,0,7843079.59292335,802557.011791997,-7843079.59292335
114,0,803238.239677414,0,7850105.98601341,803238.239677414,-7850105.98601341
115,0,803016.913216812,0,7848790.70353291,803016.913216812,-7848790.70353291
116,0,802067.143229425,0,7822833.49691917,802067.143229425,-7822833.49691917
117,0,792617.696249779,0,7801266.03516234,792617.696249779,-7801266.03516234
118,0,794899.27313655,0,7800301.85018447,794899.27313655,-7800301.85018447
119,0,796686.494558722,0,7794622.67476972,796686.494558722,-7794622.67476972
120,0,798685.743808397,0,7787324.10254067,798685.743808397,-7787324.10254067
121,0,802396.110537381,0,7788402.73406536,802396.110537381,-7788402.73406536
122,0,803679.161136968,0,7777283.69806238,803679.161136968,-7777283.69806238
123,0,805236.724960404,0,7771811.02633767,805236.724960404,-7771811.02633767
124,0,806442.888628351,0,7766066.54571415,806442.888628351,-7766066.54571415
125,0,810727.655989732,0,7767159.27060563,810727.655989732,-7767159.27060563
126,0,813824.608251036,0,7775369.1560623,813824.608251036,-7775369.1560623
127,0,816073.465035947,0,7775659.15633145,816073.465035947,-7775659.15633145
128,0,813267.145884936,0,7745777.33673337,813267.145884936,-7745777.33673337
129,0,814108.276329394,0,7728168.16517221,814108.276329394,-7728168.16517221
130,0,817124.318345231,0,7730045.32478773,817124.318345231,-7730045.32478773
131,0,819587.449127102,0,7721102.30090611,819587.449127102,-7721102.30090611
132,0,819508.939736783,0,7712868.38571592,819508.939736783,-7712868.38571592
133,0,823764.187079069,0,7711112.83937912,823764.187079069,-7711112.83937912
134,0,824473.427888053,0,7704027.4972472,824473.427888053,-7704027.4972472
135,0,825790.935292968,0,7697146.47708148,825790.935292968,-7697146.47708148
136,0,824597.855390448,0,7692308.00313253,824597.855390448,-7692308.00313253
137,0,827387.422685277,0,7690624.22907921,827387.422685277,-7690624.22907921
138,0,830575.365975378,0,7695008.31631197,830575.365975378,-7695008.31631197
139,0,828692.023895397,0,7695660.10680327,828692.023895397,-7695660.10680327
140,0,827821.118489669,0,7671355.7873608,827821.118489669,-7671355.7873608
141,0,828461.338815511,0,7654122.83363176,828461.338815511,-7654122.83363176
142,0,829359.914100857,0,7651132.48713704,829359.914100857,-7651132.48713704
143,0,831958.325425836,0,7642798.75234923,831958.325425836,-7642798.75234923
144,0,832307.631091782,0,7633084.67261046,832307.631091782,-7633084.67261046
145,0,836710.075317716,0,7628258.69904653,836710.075317716,-7628258.69904653
146,0,836488.129328733,0,7616861.25367847,836488.129328733,-7616861.25367847
147,0,839286.806156292,0,7610326.74087817,839286.806156292,-7610326.74087817
148,0,841779.55530158,0,7611274.22323034,841779.55530158,-7611274.22323034
149,0,847258.328948274,0,7612785.54447016,847258.328948274,-7612785.54447016
150,0,848413.189477605,0,7617159.72043246,848413.189477605,-7617159.72043246
151,0,849363.063050351,0,7611923.76749889,849363.063050351,-7611923.76749889
152,0,844505.891980784,0,7583992.24342087,844505.891980784,-7583992.24342087
153,0,845355.300054446,0,7564176.18662634,845355.300054446,-7564176.18662634
154,0,846976.012415741,0,7558612.03851674,846976.012415741,-7558612.03851674
155,0,846173.982927651,0,7547141.96253823,846173.982927651,-7547141.96253823
156,0,845214.170613098,0,7538562.82703563,845214.170613098,-7538562.82703563
157,0,847303.463568764,0,7537486.52136446,847303.463568764,-7537486.52136446
158,0,848509.354471207,0,7528375.40006063,848509.354471207,-7528375.40006063
159,0,851342.167866363,0,7520010.1221571,851342.167866363,-7520010.1221571
160,0,850010.785846173,0,7509217.71158196,850010.785846173,-7509217.71158196
161,0,852581.140578186,0,7505326.27862639,852581.140578186,-7505326.27862639
162,0,854268.013287701,0,7503972.09560783,854268.013287701,-7503972.09560783
163,0,852252.349849505,0,7499387.89926265,852252.349849505,-7499387.89926265
164,0,845811.84721572,0,7469473.36514827,845811.84721572,-7469473.36514827
165,0,845878.475363449,0,7450418.17064017,845878.475363449,-7450418.17064017
166,0,845724.298640754,0,7444962.49182161,845724.298640754,-7444962.49182161
167,0,844415.500805579,0,7435280.99010065,844415.500805579,-7435280.99010065
168,0,844567.13537583,0,7427635.97206753,844567.13537583,-7427635.97206753
169,0,847779.295919097,0,7426119.74430542,847779.295919097,-7426119.74430542
170,0,849499.713667048,0,7419926.91938298,849499.713667048,-7419926.91938298
171,0,851160.639546448,0,7413367.32198518,851160.639546448,-7413367.32198518
172,0,851334.191168481,0,7406922.75442282,851334.191168481,-7406922.75442282
173,0,855061.506038514,0,7403422.03802189,855061.506038514,-7403422.03802189
174,0,855253.126938432,0,7406128.89267722,855253.126938432,-7406128.89267722
175,0,854274.271206086,0,7405233.55750907,854274.271206086,-7405233.55750907
176,0,852073.694087,0,7378981.23557409,852073.694087,-7378981.23557409
177,0,851082.516766969,0,7357745.40667717,851082.516766969,-7357745.40667717
178,0,854332.393616252,0,7352402.88536122,854332.393616252,-7352402.88536122
179,0,852706.097914462,0,7342523.14217258,852706.097914462,-7342523.14217258
180,0,853479.921262606,0,7336774.38468564,853479.921262606,-7336774.38468564
181,0,855924.101300441,0,7331301.60573256,855924.101300441,-7331301.60573256
182,0,854848.307236828,0,7322002.44841499,854848.307236828,-7322002.44841499
183,0,851846.910902415,0,7312119.63307673,851846.910902415,-7312119.63307673
184,0,852555.39589387,0,7302091.1141429,852555.39589387,-7302091.1141429
185,0,859338.271654293,0,7302374.34155853,859338.271654293,-7302374.34155853
186,0,858408.201606454,0,7304328.67423165,858408.201606454,-7304328.67423165
187,0,859506.681911186,0,7303921.62123937,859506.681911186,-7303921.62123937
188,0,855176.799469411,0,7277149.62847527,855176.799469411,-7277149.62847527
189,0,855174.793776479,0,7254964.59283492,855174.793776479,-7254964.59283492
190,0,855671.312552658,0,7249345.73965584,855671.312552658,-7249345.73965584
191,0,856127.366786195,0,7237917.47128311,856127.366786195,-7237917.47128311
192,0,857567.730254109,0,7229310.43631617,857567.730254109,-7229310.43631617
193,0,859885.349657601,0,7227825.41855148,859885.349657601,-7227825.41855148
194,0,858728.727386645,0,7216164.96854014,858728.727386645,-7216164.96854014
195,0,862130.000846606,0,7208712.10243578,862130.000846606,-7208712.10243578
196,0,863419.879679752,0,7204694.96053063,863419.879679752,-7204694.96053063
197,0,870812.512710851,0,7208192.24178487,870812.512710851,-7208192.24178487
198,0,872309.737076745,0,7204316.8780282,872309.737076745,-7204316.8780282
199,0,874970.083457618,0,7205131.76146532,874970.083457618,-7205131.76146532
200,0,872519.873438226,0,7174970.63394525,872519.873438226,-7174970.63394525
201,0,871334.852349951,0,7151092.95806615,871334.852349951,-7151092.95806615
202,0,871817.458323444,0,7146435.48415213,871817.458323444,-7146435.48415213
203,0,873365.583305293,0,7137028.23012035,873365.583305293,-7137028.23012035
204,0,875310.652832053,0,7129331.95584868,875310.652832053,-7129331.95584868
205,0,876888.913446406,0,7124895.88606918,876888.913446406,-7124895.88606918
206,0,876983.63577503,0,7115941.5888022,876983.63577503,-7115941.5888022
207,0,872305.692481112,0,7101132.0710954,872305.692481112,-7101132.0710954
208,0,870450.08625118,0,7095029.168485,870450.08625118,-7095029.168485
209,0,877261.580873225,0,7098062.51658322,877261.580873225,-7098062.51658322
210,0,879059.096767949,0,7100794.65928787,879059.096767949,-7100794.65928787
211,0,880486.018929788,0,7101378.26881354,880486.018929788,-7101378.26881354
212,0,878697.855776925,0,7075675.46515458,878697.855776925,-7075675.46515458
213,0,869732.095638798,0,7052625.46121919,869732.095638798,-7052625.46121919
214,0,870476.712630229,0,7050382.57025721,870476.712630229,-7050382.57025721
215,0,870366.628713601,0,7039241.60958368,870366.628713601,-7039241.60958368
216,0,871573.691772757,0,7029806.14656758,871573.691772757,-7029806.14656758
217,0,869997.262045652,0,7020662.85903981,869997.262045652,-7020662.85903981
218,0,868377.325561473,0,7009239.56295571,868377.325561473,-7009239.56295571
219,0,869454.607261115,0,6997563.11504826,869454.607261115,-6997563.11504826
220,0,872283.477971272,0,6991337.24067438,872283.477971272,-6991337.24067438
221,0,858240.394080336,0,6976361.11148889,858240.394080336,-6976361.11148889
222,0,858182.281415385,0,6979305.87363197,858182.281415385,-6979305.87363197
223,0,861274.338373233,0,6981856.01618012,861274.338373233,-6981856.01618012
224,0,855447.239088533,0,6949101.37583424,855447.239088533,-6949101.37583424
225,0,856069.876189423,0,6931833.11264783,856069.876189423,-6931833.11264783
226,0,858390.768552041,0,6924273.76542942,858390.768552041,-6924273.76542942
227,0,858827.904056249,0,6912401.28232147,858827.904056249,-6912401.28232147
228,0,858505.225872031,0,6900523.27772125,858505.225872031,-6900523.27772125
229,0,855249.16843769,0,6891615.38492884,855249.16843769,-6891615.38492884
230,0,855126.463497644,0,6880269.47051113,855126.463497644,-6880269.47051113
231,0,853895.968812843,0,6868826.59250317,853895.968812843,-6868826.59250317
232,0,851582.118547547,0,6857849.32014201,851582.118547547,-6857849.32014201
233,0,847157.72568919,0,6852417.43646641,847157.72568919,-6852417.43646641
234,0,844798.887826446,0,6844722.96732281,844798.887826446,-6844722.96732281
235,0,843164.34426877,0,6840708.27199371,843164.34426877,-6840708.27199371
236,0,839057.163787183,0,6811308.82162683,839057.163787183,-6811308.82162683
237,0,837669.183317892,0,6792094.82376086,837669.183317892,-6792094.82376086
238,0,838954.156075376,0,6785614.92167019,838954.156075376,-6785614.92167019
239,0,840794.098285191,0,6776579.65513792,840794.098285191,-6776579.65513792
240,0,840823.351783838,0,6768257.68422622,840823.351783838,-6768257.68422622
241,0,843937.149096926,0,6760886.68489869,843937.149096926,-6760886.68489869
242,0,836172.082121172,0,6740907.31758742,836172.082121172,-6740907.31758742
243,0,837574.691577447,0,6734051.10247399,837574.691577447,-6734051.10247399
244,0,835987.689232725,0,6723785.95648983,835987.689232725,-6723785.95648983
245,0,836568.07772582,0,6720672.99719124,836568.07772582,-6720672.99719124
246,0,839390.983760758,0,6725981.94036591,839390.983760758,-6725981.94036591
247,0,839502.280917073,0,6720616.74982696,839502.280917073,-6720616.74982696
248,0,836444.614922526,0,6688555.98121306,836444.614922526,-6688555.98121306
249,0,833999.069389102,0,6669120.43635183,833999.069389102,-6669120.43635183
250,0,834746.880493838,0,6663068.60976774,834746.880493838,-6663068.60976774
251,0,832076.285773627,0,6645126.72659765,832076.285773627,-6645126.72659765
252,0,832769.747651251,0,6633279.63979173,832769.747651251,-6633279.63979173
253,0,830040.116155347,0,6624238.67691977,830040.116155347,-6624238.67691977
254,0,828580.234271945,0,6612061.51926219,828580.234271945,-6612061.51926219
255,0,829970.147886449,0,6605636.67138636,829970.147886449,-6605636.67138636
256,0,829868.317077819,0,6597046.84285089,829868.317077819,-6597046.84285089
257,0,831394.20145875,0,6595575.20472155,831394.20145875,-6595575.20472155
258,0,832826.70260957,0,6594241.25354941,832826.70260957,-6594241.25354941
259,0,833404.643700446,0,6592643.86848312,833404.643700446,-6592643.86848312
260,0,831859.305816988,0,6562630.18958279,831859.305816988,-6562630.18958279
261,0,829219.469121936,0,6545138.95763213,829219.469121936,-6545138.95763213
262,0,830652.626830178,0,6534734.93606504,830652.626830178,-6534734.93606504
263,0,831779.507315757,0,6523330.48682883,831779.507315757,-6523330.48682883
264,0,829544.469269488,0,6509156.54072833,829544.469269488,-6509156.54072833
265,0,830872.060165575,0,6503753.19585755,830872.060165575,-6503753.19585755
266,0,827914.198092134,0,6485483.57583947,827914.198092134,-6485483.57583947
267,0,828649.891247004,0,6469874.7602053,828649.891247004,-6469874.7602053
268,0,825309.336099671,0,6461669.15904062,825309.336099671,-6461669.15904062
269,0,824296.382868052,0,6455557.28826783,824296.382868052,-6455557.28826783
270,0,822571.637010702,0,6442226.86947795,822571.637010702,-6442226.86947795
271,0,821324.962148854,0,6440475.5660231,821324.962148854,-6440475.5660231
272,0,817284.472392531,0,6411921.39038626,817284.472392531,-6411921.39038626
273,0,813219.17295689,0,6389589.83630985,813219.17295689,-6389589.83630985
274,0,813140.732478292,0,6377964.76374717,813140.732478292,-6377964.76374717
275,0,814585.223500076,0,6365490.65779285,814585.223500076,-6365490.65779285
276,0,815603.4927219,0,6352310.22886906,815603.4927219,-6352310.22886906
277,0,817149.279170884,0,6345309.68025618,817149.279170884,-6345309.68025618
278,0,812836.343716426,0,6325209.24060078,812836.343716426,-6325209.24060078
279,0,813045.7916443,0,6311755.19265246,813045.7916443,-6311755.19265246
280,0,813689.844108453,0,6301156.99894758,813689.844108453,-6301156.99894758
281,0,813588.216873821,0,6297882.61766004,813588.216873821,-6297882.61766004
282,0,814209.149209343,0,6297833.2762666,814209.149209343,-6297833.2762666
283,0,811684.943503128,0,6293446.13186074,811684.943503128,-6293446.13186074
284,0,808716.773245381,0,6266705.4202516,808716.773245381,-6266705.4202516
285,0,806777.749007539,0,6248028.27576707,806777.749007539,-6248028.27576707
286,0,807483.080518282,0,6238036.75904677,807483.080518282,-6238036.75904677
287,0,807220.687344363,0,6223478.29915337,807220.687344363,-6223478.29915337
288,0,805288.444776151,0,6212419.22670921,805288.444776151,-6212419.22670921
289,0,806756.784003598,0,6198525.41353273,806756.784003598,-6198525.41353273
290,0,803039.6679567,0,6182873.85070615,803039.6679567,-6182873.85070615
291,0,803580.8538314,0,6171768.66721547,803580.8538314,-6171768.66721547
292,0,802701.826673799,0,6160722.4534043,802701.826673799,-6160722.4534043
293,0,803927.120808808,0,6156048.65598885,803927.120808808,-6156048.65598885
294,0,799070.065270847,0,6151549.99272858,799070.065270847,-6151549.99272858
295,0,793125.432574543,0,6144493.45579757,793125.432574543,-6144493.45579757
296,0,789948.176598359,0,6114843.73033386,789948.176598359,-6114843.73033386
297,0,788605.673343137,0,6095623.33763123,788605.673343137,-6095623.33763123
298,0,789041.356950294,0,6087006.40428443,789041.356950294,-6087006.40428443
299,0,789608.783864469,0,6074844.31826015,789608.783864469,-6074844.31826015
300,0,786936.269845656,0,6059900.84971246,786936.269845656,-6059900.84971246
301,0,783989.836358363,0,6048227.95509768,783989.836358363,-6048227.95509768
302,0,782641.563190314,0,6033336.35464152,782641.563190314,-6033336.35464152
303,0,783426.032130098,0,6021787.5071503,783426.032130098,-6021787.5071503
304,0,782142.547909524,0,6010186.4670495,782142.547909524,-6010186.4670495
305,0,783697.272062585,0,6008046.89083474,783697.272062585,-6008046.89083474
306,0,777143.415086057,0,5999135.71229036,777143.415086057,-5999135.71229036
307,0,773514.180451727,0,5993288.21174691,773514.180451727,-5993288.21174691
308,0,766998.266838342,0,5956832.42448985,766998.266838342,-5956832.42448985
309,0,762366.964867792,0,5937022.94378216,762366.964867792,-5937022.94378216
310,0,758781.034644033,0,5928126.52492915,758781.034644033,-5928126.52492915
311,0,757309.260693561,0,5914088.83114482,757309.260693561,-5914088.83114482
312,0,754582.203350956,0,5904056.86259844,754582.203350956,-5904056.86259844
313,0,752761.487634611,0,5892593.17667899,752761.487634611,-5892593.17667899
314,0,748314.567401684,0,5876540.12575038,748314.567401684,-5876540.12575038
315,0,745024.912754567,0,5857962.04413047,745024.912754567,-5857962.04413047
316,0,742954.86591067,0,5848641.30003409,742954.86591067,-5848641.30003409
317,0,744932.317148166,0,5846202.70366453,744932.317148166,-5846202.70366453
318,0,740913.074097581,0,5840264.83199175,740913.074097581,-5840264.83199175
319,0,740049.064817873,0,5836149.64116287,740049.064817873,-5836149.64116287
320,0,734355.516860319,0,5807147.95141981,734355.516860319,-5807147.95141981
321,0,729672.370519581,0,5787444.3607964,729672.370519581,-5787444.3607964
322,0,729002.540152344,0,5782728.22672923,729002.540152344,-5782728.22672923
323,0,728069.221647581,0,5767335.71350832,728069.221647581,-5767335.71350832
324,0,723928.017002207,0,5751274.25023535,723928.017002207,-5751274.25023535
325,0,723402.1576142,0,5737835.18764141,723402.1576142,-5737835.18764141
326,0,716139.832936536,0,5721147.88252647,716139.832936536,-5721147.88252647
327,0,715128.420088023,0,5704181.66289232,715128.420088023,-5704181.66289232
328,0,713383.626682359,0,5692223.29879907,713383.626682359,-5692223.29879907
329,0,711408.070526073,0,5685448.15853498,711408.070526073,-5685448.15853498
330,0,706098.820948387,0,5679418.34450079,706098.820948387,-5679418.34450079
331,0,702651.481526344,0,5674905.64492985,702651.481526344,-5674905.64492985
332,0,699184.492725772,0,5647239.96942457,699184.492725772,-5647239.96942457
333,0,695879.35406492,0,5619989.175306,695879.35406492,-5619989.175306
334,0,695840.5969316,0,5612097.45643162,695840.5969316,-5612097.45643162
335,0,693025.539443508,0,5598244.91933401,693025.539443508,-5598244.91933401
336,0,691804.952786115,0,5585794.03766915,691804.952786115,-5585794.03766915
337,0,687128.88028887,0,5570670.02105423,687128.88028887,-5570670.02105423
338,0,683589.262212534,0,5554550.41151786,683589.262212534,-5554550.41151786
339,0,684281.502769481,0,5537371.57384411,684281.502769481,-5537371.57384411
340,0,680809.525183361,0,5521505.50186981,680809.525183361,-5521505.50186981
341,0,674319.02963361,0,5509555.80108997,674319.02963361,-5509555.80108997
342,0,670212.00855036,0,5500944.61898572,670212.00855036,-5500944.61898572
343,0,666982.321825031,0,5487564.76416138,666982.321825031,-5487564.76416138
344,0,663934.308560096,0,5458890.22352377,663934.308560096,-5458890.22352377
345,0,658554.592364035,0,5437314.76432826,658554.592364035,-5437314.76432826
346,0,658931.131290594,0,5430099.53080611,658931.131290594,-5430099.53080611
347,0,657274.629016081,0,5417187.0813905,657274.629016081,-5417187.0813905
348,0,652063.671133375,0,5401619.39968942,652063.671133375,-5401619.39968942
349,0,650167.102666652,0,5390192.68408677,650167.102666652,-5390192.68408677
350,0,645679.898169403,0,5374994.35882461,645679.898169403,-5374994.35882461
351,0,641232.311661006,0,5355722.78872393,641232.311661006,-5355722.78872393
352,0,640739.317576242,0,5345461.05798943,640739.317576242,-5345461.05798943
353,0,638671.422675541,0,5336814.80350551,638671.422675541,-5336814.80350551
354,0,634193.015408575,0,5330286.5590587,634193.015408575,-5330286.5590587
355,0,629603.578781729,0,5320666.31103654,629603.578781729,-5320666.31103654
356,0,625581.70058025,0,5290163.5160405,625581.70058025,-5290163.5160405
357,0,622881.559080502,0,5271501.38089099,622881.559080502,-5271501.38089099
358,0,620074.308772886,0,5260169.73703463,620074.308772886,-5260169.73703463
359,0,619237.349164597,0,5249551.05008703,619237.349164597,-5249551.05008703
360,0,619001.427571215,0,5237570.39761007,619001.427571215,-5237570.39761007
361,0,614472.154865448,0,5219937.99973365,614472.154865448,-5219937.99973365
362,0,612198.256210983,0,5205345.7971563,612198.256210983,-5205345.7971563
363,0,607588.47216365,0,5186804.42933872,607588.47216365,-5186804.42933872
364,0,604683.663240283,0,5165911.85796999,604683.663240283,-5165911.85796999
365,0,603209.067855684,0,5154099.61762445,603209.067855684,-5154099.61762445
366,0,598527.271734647,0,5149954.43902319,598527.271734647,-5149954.43902319
367,0,595694.711477601,0,5140651.08453669,595694.711477601,-5140651.08453669
368,0,590952.927487635,0,5112813.4707449,590952.927487635,-5112813.4707449
369,0,586376.015578258,0,5093851.02111892,586376.015578258,-5093851.02111892
370,0,586142.428586424,0,5079266.02398995,586142.428586424,-5079266.02398995
371,0,585195.033040031,0,5066141.46981273,585195.033040031,-5066141.46981273
372,0,582093.967628971,0,5053708.51784659,582093.967628971,-5053708.51784659
373,0,580876.975687435,0,5040550.8987008,580876.975687435,-5040550.8987008
374,0,577120.950752972,0,5025094.76199243,577120.950752972,-5025094.76199243
