"Month","Total_Premiums","Total_Recoveries","Total_FinReIncome","Total_FinReRepayment","Total_RiskReinsuranceRecoveries","Total_RiskReinsurancePremiums"
466,0,82627.9995976263,0,613619.311264598,82627.9995976263,0
467,0,82133.0609285543,0,612868.627245869,82133.0609285543,0
468,0,81683.7004251205,0,612574.116280944,81683.7004251205,0
469,0,81372.6835797481,0,610656.452221648,81372.6835797481,0
470,0,81070.5073570127,0,608804.285888633,81070.5073570127,0
471,0,80744.5994799846,0,606809.874786272,80744.5994799846,0
472,0,80438.0880447928,0,604946.625042677,80438.0880447928,0
473,0,80153.260485177,0,603229.322060046,80153.260485177,0
474,0,79891.4167818439,0,601666.582752611,79891.4167818439,0
475,0,79555.0101258981,0,599637.276711768,79555.0101258981,0
476,0,79127.3887088683,0,597032.472114871,79127.3887088683,0
477,0,78795.3712930567,0,595039.146178398,78795.3712930567,0
478,0,78548.4305083739,0,593593.046067035,78548.4305083739,0
479,0,78366.8821998882,0,592571.319657032,78366.8821998882,0
480,0,78250.8760596421,0,591976.943372771,78250.8760596421,0
481,0,77988.2468847154,0,590172.52941116,77988.2468847154,0
482,0,77734.3316511026,0,588433.359421925,77734.3316511026,0
483,0,77454.6491914278,0,586552.484760591,77454.6491914278,0
484,0,77194.8855669362,0,584802.509576494,77194.8855669362,0
485,0,76957.4618567951,0,583198.190442899,76957.4618567951,0
486,0,76743.7528036606,0,581748.127215866,76743.7528036606,0
487,0,76450.4747694532,0,579833.265857528,76450.4747694532,0
488,0,76060.0456916368,0,577345.031969568,76060.0456916368,0
489,0,75770.3229288544,0,575466.421695502,75770.3229288544,0
490,0,75570.1166127045,0,574133.34458495,75570.1166127045,0
491,0,75438.5490919616,0,573223.333568741,75438.5490919616,0
492,0,75375.7532589694,0,572739.341739436,75375.7532589694,0
493,0,74940.797417397,0,571400.463879013,74940.797417397,0
494,0,74515.0671560796,0,570125.179404021,74515.0671560796,0
495,0,74071.7199798414,0,568691.391613397,74071.7199798414,0
496,0,73646.3209673222,0,567391.601334326,73646.3209673222,0
497,0,73240.6908778191,0,566241.710112286,73240.6908778191,0
498,0,72855.8320410508,0,565251.008190659,72855.8320410508,0
499,0,72411.3747641418,0,563755.440309317,72411.3747641418,0
500,0,71893.8189920237,0,561638.637154971,71893.8189920237,0
501,0,71457.2006526604,0,560169.828130349,71457.2006526604,0
502,0,71092.5651397048,0,559280.261393953,71092.5651397048,0
503,0,70783.4571755006,0,558838.545581445,70783.4571755006,0
504,0,70529.8090509312,0,558847.839133142,70529.8090509312,0
505,0,69708.4542690225,0,556891.857731151,69708.4542690225,0
506,0,68897.7914992111,0,555001.863456971,68897.7914992111,0
507,0,68089.4182197125,0,552986.077620246,68089.4182197125,0
508,0,67294.372405225,0,551096.401400391,67294.372405225,0
509,0,66513.0430782413,0,549346.328978756,66513.0430782413,0
510,0,65745.5554356473,0,547743.676553915,65745.5554356473,0
511,0,64966.9087608753,0,545715.777685822,64966.9087608753,0
512,0,64173.2673819956,0,543162.240826046,64173.2673819956,0
513,0,63412.5985633108,0,541177.229578823,63412.5985633108,0
514,0,62681.5469565173,0,539701.310092765,62681.5469565173,0
515,0,61974.510099515,0,538621.040578966,61974.510099515,0
516,0,61291.0609319857,0,537938.988023303,61291.0609319857,0
517,0,61037.4245852385,0,536181.170311326,61037.4245852385,0
518,0,60791.99325465,0,534486.921857703,60791.99325465,0
519,0,60525.3308258335,0,532663.675302533,60525.3308258335,0
520,0,60276.4934217497,0,530964.750850465,60276.4934217497,0
521,0,60047.498381339,0,529403.750844236,60047.498381339,0
522,0,59839.4644182271,0,527988.563541107,59839.4644182271,0
523,0,59564.2063945472,0,526143.686929704,59564.2063945472,0
524,0,59206.9341320785,0,523768.331135398,59206.9341320785,0
525,0,58936.7212300153,0,521962.24167627,58936.7212300153,0
526,0,58743.7448077761,0,520665.61195725,58743.7448077761,0
527,0,58609.9548046789,0,519764.36324112,58609.9548046789,0
528,0,58535.2905104321,0,519261.009315017,58535.2905104321,0
529,0,58033.4210621579,0,517981.903978026,58033.4210621579,0
530,0,57541.822741259,0,516764.460833266,57541.822741259,0
531,0,57042.4430022418,0,515401.480991805,57042.4430022418,0
532,0,56559.0779199183,0,514165.849908109,56559.0779199183,0
533,0,56092.8341115024,0,513072.295625679,56092.8341115024,0
534,0,55644.2656457062,0,512129.379943096,55644.2656457062,0
535,0,55159.4612319352,0,510717.481992517,55159.4612319352,0
536,0,54629.5010595573,0,508728.099305756,54629.5010595573,0
537,0,54157.6367773866,0,507345.442599507,54157.6367773866,0
538,0,53737.5725120452,0,506505.191505339,53737.5725120452,0
539,0,53358.0300546425,0,506084.578394738,53358.0300546425,0
540,0,53018.7562023306,0,506086.369897315,53018.7562023306,0
541,0,52603.5630299832,0,504900.707355268,52603.5630299832,0
542,0,52197.3128264772,0,503775.37339907,52197.3128264772,0
543,0,51780.8665540261,0,502502.711907007,51780.8665540261,0
544,0,51379.5258463199,0,501356.043943142,51379.5258463199,0
545,0,50994.4804972218,0,500350.100114269,50994.4804972218,0
546,0,50626.3340623233,0,499493.442391191,50626.3340623233,0
547,0,50217.8781968228,0,498165.329021039,50217.8781968228,0
548,0,49759.72102641,0,496257.206133786,49759.72102641,0
549,0,49361.5393437611,0,494955.565935773,49361.5393437611,0
550,0,49016.6162262753,0,494195.864655322,49016.6162262753,0
551,0,48712.9523882262,0,493855.011866944,48712.9523882262,0
552,0,48450.2646868934,0,493935.675008919,48450.2646868934,0
553,0,47890.0329314557,0,492100.426352508,47890.0329314557,0
554,0,47338.3131064328,0,490326.960755461,47338.3131064328,0
555,0,46784.4178163254,0,488439.405309581,46784.4178163254,0
556,0,46242.4688580809,0,486668.555495217,46242.4688580809,0
557,0,45713.0013579101,0,485026.674430098,45713.0013579101,0
558,0,45196.2166178512,0,483520.814130274,45196.2166178512,0
559,0,44660.2456305659,0,481626.232961921,44660.2456305659,0
560,0,44100.2177672413,0,479251.233624108,44100.2177672413,0
561,0,43577.3768958939,0,477398.537843838,43577.3768958939,0
562,0,43087.4892298738,0,476013.39220481,43087.4892298738,0
563,0,42623.4548163056,0,474991.533217652,42623.4548163056,0
564,0,42184.7798598854,0,474334.975955786,42184.7798598854,0
565,0,41753.0506375221,0,472863.943464191,41753.0506375221,0
566,0,41329.0617281781,0,471452.455294101,41329.0617281781,0
567,0,40899.2194451291,0,469916.431077091,40899.2194451291,0
568,0,40481.4854978776,0,468498.118231694,40481.4854978776,0
569,0,40076.6045935916,0,467210.476018951,40076.6045935916,0
570,0,39684.901043565,0,466060.97483046,39684.901043565,0
571,0,39265.8110253849,0,464499.371307531,39265.8110253849,0
572,0,38812.9606406344,0,462429.452562322,38812.9606406344,0
573,0,38404.2417953704,0,460902.746026687,38404.2417953704,0
574,0,38034.5140651235,0,459861.924891666,38034.5140651235,0
575,0,37694.9514645875,0,459197.720583018,37694.9514645875,0
576,0,37385.0980073286,0,458912.292493679,37385.0980073286,0
577,0,37093.5063797374,0,457983.325972862,37093.5063797374,0
578,0,36809.2938268854,0,457110.681596475,36809.2938268854,0
579,0,36514.6479924059,0,456091.847040592,36514.6479924059,0
580,0,36233.1258013446,0,455193.812429924,36233.1258013446,0
581,0,35965.7993891111,0,454430.993641879,35965.7993891111,0
582,0,35713.1947148032,0,453811.747284151,35713.1947148032,0
583,0,35422.091172689,0,452730.289782622,35422.091172689,0
584,0,35083.8794999501,0,451080.844471864,35083.8794999501,0
585,0,34800.6704873641,0,450021.490399558,34800.6704873641,0
586,0,34566.0649329499,0,449489.160879386,34566.0649329499,0
587,0,34368.7761060796,0,449363.5971368,34368.7761060796,0
588,0,34208.4457668068,0,449647.241533245,34208.4457668068,0
589,0,34022.9521187809,0,448589.414460804,34022.9521187809,0
590,0,33844.506040668,0,447588.281266996,33844.506040668,0
591,0,33651.8614390825,0,446448.854525768,33651.8614390825,0
592,0,33473.1356850218,0,445428.142539847,33473.1356850218,0
593,0,33309.6651356206,0,444539.967040276,33309.6651356206,0
594,0,33162.1367790667,0,443792.313776889,33162.1367790667,0
595,0,32967.0281439231,0,442601.980382142,32967.0281439231,0
596,0,32713.9323470535,0,440867.187700432,32713.9323470535,0
597,0,32524.69293929,0,439702.797113257,32524.69293929,0
598,0,32391.866586599,0,439047.964180564,32391.866586599,0
599,0,32302.146682894,0,438786.800139146,32302.146682894,0
