"Time","REINS_PREM_TREATY_OUT(1)...2","REINS_PREM_TREATY_OUT(2)","REINS_PREM_TREATY_OUT(3)","REINS_PREM_TREATY_OUT(4)","REINS_PREM_TREATY_OUT(5)","REINS_PREM_TREATY_OUT(6)","REINS_PREM_TREATY_OUT(1)...8","RPR_PREM_OUT_TREATY_OUT(1)","RPR_PREM_OUT_TREATY_OUT(2)","RPR_PREM_OUT_TREATY_OUT(3)","RPR_PREM_OUT_TREATY_OUT(4)","RPR_PREM_OUT_TREATY_OUT(5)","RPR_PREM_OUT_TREATY_OUT(6)","FR_REPAYMENT","FR_CLAWBACK","REINS_REC_TREATY_OUT(1)","REINS_REC_TREATY_OUT(2)","REINS_REC_TREATY_OUT(3)","REINS_REC_TREATY_OUT(4)","REINS_REC_TREATY_OUT(5)","REINS_REC_TREATY_OUT(6)","RPR_DTH_REC_TREATY_OUT(1)","RPR_DTH_REC_TREATY_OUT(2)","RPR_DTH_REC_TREATY_OUT(3)","RPR_DTH_REC_TREATY_OUT(4)","RPR_DTH_REC_TREATY_OUT(5)","RPR_DTH_REC_TREATY_OUT(6)","RPR_PHIBEN_REC_TREATY_OUT(1)","RPR_PHIBEN_REC_TREATY_OUT(2)","RPR_PHIBEN_REC_TREATY_OUT(3)","RPR_PHIBEN_REC_TREATY_OUT(4)","RPR_PHIBEN_REC_TREATY_OUT(5)","RPR_PHIBEN_REC_TREATY_OUT(6)","FR_NEW_FINAN","RISK_ADJ_RI_TREATY_OUT_FR(1)","RISK_ADJ_RI_TREATY_OUT_FR(2)","RISK_ADJ_RI_TREATY_OUT_FR(3)","RISK_ADJ_RI_TREATY_OUT_FR(4)","RISK_ADJ_RI_TREATY_OUT_FR(5)","RISK_ADJ_RI_TREATY_OUT_FR(6)","COVERAGE_UNITS_RI_TREATY_OUT(1)","COVERAGE_UNITS_RI_TREATY_OUT(2)","COVERAGE_UNITS_RI_TREATY_OUT(3)","COVERAGE_UNITS_RI_TREATY_OUT(4)","COVERAGE_UNITS_RI_TREATY_OUT(5)","COVERAGE_UNITS_RI_TREATY_OUT(6)"
"m0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3004002.288,0,0,0,0
"m1",0,54.291349172572,0,0,0,0,0,0,353.211996864604,0,0,0,0,191.307603440158,0,0,49.1514724442184,0,0,0,0,0,207.779391162891,0,0,0,0,0,86.2580354904684,0,0,0,0,0,0,0,0,0,0,0,0,2968910.97528751,0,0,0,0
"m2",0,53.6503845131764,0,0,0,0,0,0,348.712568656265,0,0,0,0,188.809627509241,0,0,48.571189263304,0,0,0,0,0,205.364658980583,0,0,0,0,0,135.035245647764,0,0,0,0,0,0,0,0,0,0,0,0,2934229.6087554,0,0,0,0
"m3",0,53.0169870942503,0,0,0,0,0,0,344.433037630725,0,0,0,0,186.454728249848,0,0,47.9977569162162,0,0,0,0,0,202.977990451307,0,0,0,0,0,141.30324078654,0,0,0,0,0,0,0,0,0,0,0,0,2899953.39899366,0,0,0,0
"m4",0,52.3910675768143,0,0,0,0,0,0,340.395956820316,0,0,0,0,184.258315855473,0,0,47.4310945218859,0,0,0,0,0,200.619059416932,0,0,0,0,0,142.714669608873,0,0,0,0,0,0,0,0,0,0,0,0,2866077.61255064,0,0,0,0
"m5",0,51.7725376766271,0,0,0,0,0,0,336.427755517009,0,0,0,0,182.102435524854,0,0,46.8711221541273,0,0,0,0,0,198.287543510042,0,0,0,0,0,142.515846544432,0,0,0,0,0,0,0,0,0,0,0,0,2832597.57127927,0,0,0,0
"m6",0,51.1613101517325,0,0,0,0,0,0,332.512975183265,0,0,0,0,179.976647891117,0,0,46.3177608303644,0,0,0,0,0,195.983124109877,0,0,0,0,0,141.867155637566,0,0,0,0,0,0,0,0,0,0,0,0,2799508.65169079,0,0,0,0
"m7",0,50.5572987901545,0,0,0,0,0,0,328.645748943119,0,0,0,0,177.877035085384,0,0,45.7709325004913,0,0,0,0,0,193.705486298788,0,0,0,0,0,141.02867525155,0,0,0,0,0,0,0,0,0,0,0,0,2766806.28431612,0,0,0,0
"m8",0,49.9604183977372,0,0,0,0,0,0,324.824353263626,0,0,0,0,175.802495889696,0,0,45.2305600358627,0,0,0,0,0,191.454318819196,0,0,0,0,0,140.084975758002,0,0,0,0,0,0,0,0,0,0,0,0,2734485.95307468,0,0,0,0
"m9",0,49.3705847861286,0,0,0,0,0,0,321.047877253908,0,0,0,0,173.752480869818,0,0,44.6965672184158,0,0,0,0,0,189.229314031055,0,0,0,0,0,139.068617679963,0,0,0,0,0,0,0,0,0,0,0,0,2702543.19465054,0,0,0,0
"m10",0,48.7877147609057,0,0,0,0,0,0,317.315655088626,0,0,0,0,171.726606432519,0,0,44.1688787299195,0,0,0,0,0,187.030167869805,0,0,0,0,0,138.000430117941,0,0,0,0,0,0,0,0,0,0,0,0,2670973.59787592,0,0,0,0
"m11",0,48.2117261098407,0,0,0,0,0,0,313.627080847934,0,0,0,0,169.724528925976,0,0,43.6474201413511,0,0,0,0,0,184.856579804817,0,0,0,0,0,136.89413603839,0,0,0,0,0,0,0,0,0,0,0,0,2639772.80312185,0,0,0,0
"m12",0,54.0628522972401,0,0,0,0,0,0,325.944703485417,0,0,0,0,179.47370648946,0,0,48.9460001094578,0,0,0,0,0,188.938038796834,0,0,0,0,0,139.406202373063,0,0,0,0,0,0,0,0,0,0,0,0,2739395.56800478,0,0,0,0
"m13",0,53.4248926853175,0,0,0,0,0,0,322.157966588067,0,0,0,0,177.382406546213,0,0,48.368421052709,0,0,0,0,0,186.742675982592,0,0,0,0,0,140.815278282629,0,0,0,0,0,0,0,0,0,0,0,0,2707407.65348848,0,0,0,0
"m14",0,52.7944612086884,0,0,0,0,0,0,318.41293507677,0,0,0,0,175.31391833508,0,0,47.7976576206495,0,0,0,0,0,184.572822722744,0,0,0,0,0,140.465597983469,0,0,0,0,0,0,0,0,0,0,0,0,2675793.28571228,0,0,0,0
"m15",0,52.1714690328561,0,0,0,0,0,0,314.71090526415,0,0,0,0,173.269186963362,0,0,47.2336293866447,0,0,0,0,0,182.428182596162,0,0,0,0,0,139.59938967413,0,0,0,0,0,0,0,0,0,0,0,0,2644548.1022119,0,0,0,0
"m16",0,51.5558283716006,0,0,0,0,0,0,311.053303838187,0,0,0,0,171.249245464426,0,0,46.6762568731205,0,0,0,0,0,180.308462626211,0,0,0,0,0,138.512171685356,0,0,0,0,0,0,0,0,0,0,0,0,2613667.79147333,0,0,0,0
"m17",0,50.9474524746083,0,0,0,0,0,0,307.438921009263,0,0,0,0,169.25333334605,0,0,46.1254615403649,0,0,0,0,0,178.213373240719,0,0,0,0,0,137.342675495189,0,0,0,0,0,0,0,0,0,0,0,0,2583148.09233778,0,0,0,0
"m18",0,50.3462556152483,0,0,0,0,0,0,303.866855571937,0,0,0,0,167.280899240691,0,0,45.5811657754604,0,0,0,0,0,176.14262823242,0,0,0,0,0,136.131679813564,0,0,0,0,0,0,0,0,0,0,0,0,2552984.79341353,0,0,0,0
"m19",0,49.7521530784922,0,0,0,0,0,0,300.336483831339,0,0,0,0,165.331579783595,0,0,45.043292881348,0,0,0,0,0,174.095944719848,0,0,0,0,0,134.895180554909,0,0,0,0,0,0,0,0,0,0,0,0,2523173.73249461,0,0,0,0
"m20",0,49.1650611489773,0,0,0,0,0,0,296.847267111762,0,0,0,0,163.405068726717,0,0,44.511767066019,0,0,0,0,0,172.073043108692,0,0,0,0,0,133.641849129162,0,0,0,0,0,0,0,0,0,0,0,0,2493710.79598636,0,0,0,0
"m21",0,48.5848970992097,0,0,0,0,0,0,293.398695599394,0,0,0,0,161.501078759748,0,0,43.9865134318359,0,0,0,0,0,170.073647053597,0,0,0,0,0,132.377599846352,0,0,0,0,0,0,0,0,0,0,0,0,2464591.91833764,0,0,0,0
"m22",0,48.0115791779077,0,0,0,0,0,0,289.990275278386,0,0,0,0,159.619332634537,0,0,43.4674579649783,0,0,0,0,0,168.097483420409,0,0,0,0,0,131.106881336248,0,0,0,0,0,0,0,0,0,0,0,0,2435813.08147965,0,0,0,0
"m23",0,47.4450265984817,0,0,0,0,0,0,286.621522892336,0,0,0,0,157.759559746691,0,0,42.954527525013,0,0,0,0,0,166.144282248859,0,0,0,0,0,129.83293096502,0,0,0,0,0,0,0,0,0,0,0,0,2407370.3142714,0,0,0,0
"m24",0,53.3360492715128,0,0,0,0,0,0,297.870388093846,0,0,0,0,166.724325926865,0,0,48.2894221673439,0,0,0,0,0,170.614006184301,0,0,0,0,0,131.888499900142,0,0,0,0,0,0,0,0,0,0,0,0,2498228.93381171,0,0,0,0
"m25",0,52.7067924179156,0,0,0,0,0,0,294.411438081743,0,0,0,0,164.782284637319,0,0,47.7197052447356,0,0,0,0,0,168.631703697894,0,0,0,0,0,132.875498359342,0,0,0,0,0,0,0,0,0,0,0,0,2469061.66087171,0,0,0,0
"m26",0,52.0849595147836,0,0,0,0,0,0,290.990888333099,0,0,0,0,162.861748121572,0,0,47.1567098225582,0,0,0,0,0,166.672433445298,0,0,0,0,0,132.305163641333,0,0,0,0,0,0,0,0,0,0,0,0,2440234.97741162,0,0,0,0
"m27",0,51.4704629746074,0,0,0,0,0,0,287.609573972394,0,0,0,0,160.963251556167,0,0,46.6003566007835,0,0,0,0,0,164.735927809856,0,0,0,0,0,131.331142301053,0,0,0,0,0,0,0,0,0,0,0,0,2411744.90546239,0,0,0,0
"m28",0,50.8632162432322,0,0,0,0,0,0,284.268516107646,0,0,0,0,159.08754238539,0,0,46.0505672149623,0,0,0,0,0,162.821922284492,0,0,0,0,0,130.195289687951,0,0,0,0,0,0,0,0,0,0,0,0,2383587.5135302,0,0,0,0
"m29",0,50.263133787666,0,0,0,0,0,0,280.966738997082,0,0,0,0,157.234009588333,0,0,45.5072642251863,0,0,0,0,0,160.93015543557,0,0,0,0,0,129.011253879415,0,0,0,0,0,0,0,0,0,0,0,0,2355758.91605324,0,0,0,0
"m30",0,49.670131084032,0,0,0,0,0,0,277.703487984082,0,0,0,0,155.402191881601,0,0,44.9703711051806,0,0,0,0,0,159.060368867185,0,0,0,0,0,127.809663192179,0,0,0,0,0,0,0,0,0,0,0,0,2328255.27286488,0,0,0,0
"m31",0,49.0841246056633,0,0,0,0,0,0,274.478226724694,0,0,0,0,153.591775840897,0,0,44.4398122315248,0,0,0,0,0,157.212307185867,0,0,0,0,0,126.600876711737,0,0,0,0,0,0,0,0,0,0,0,0,2301072.78866307,0,0,0,0
"m32",0,48.5050318113376,0,0,0,0,0,0,271.290483833674,0,0,0,0,151.802491627112,0,0,43.9155128730008,0,0,0,0,0,155.385717965688,0,0,0,0,0,125.389973975517,0,0,0,0,0,0,0,0,0,0,0,0,2274207.71248598,0,0,0,0
"m33",0,47.9327711336512,0,0,0,0,0,0,268.139807356813,0,0,0,0,150.034082034224,0,0,43.3973991800668,0,0,0,0,0,153.580351713787,0,0,0,0,0,124.180015907507,0,0,0,0,0,0,0,0,0,0,0,0,2247656.33719376,0,0,0,0
"m34",0,47.3672619675295,0,0,0,0,0,0,265.025757360222,0,0,0,0,148.286297456639,0,0,42.8853981744555,0,0,0,0,0,151.79596183628,0,0,0,0,0,122.973038381562,0,0,0,0,0,0,0,0,0,0,0,0,2221414.99895637,0,0,0,0
"m35",0,46.8084246588742,0,0,0,0,0,0,261.947902137683,0,0,0,0,146.558893316758,0,0,42.3794377388944,0,0,0,0,0,150.032304604582,0,0,0,0,0,121.770424939932,0,0,0,0,0,0,0,0,0,0,0,0,2195480.07674738,0,0,0,0
"m36",0,52.0724593505629,0,0,0,0,0,0,279.338874017936,0,0,0,0,158.204696345986,0,0,47.1466484726277,0,0,0,0,0,157.187206056675,0,0,0,0,0,124.648777730307,0,0,0,0,0,0,0,0,0,0,0,0,2278339.66599731,0,0,0,0
"m37",0,51.4581017756208,0,0,0,0,0,0,276.090288296268,0,0,0,0,156.358567394441,0,0,46.5904062481671,0,0,0,0,0,155.360612319283,0,0,0,0,0,126.124807705578,0,0,0,0,0,0,0,0,0,0,0,0,2251739.53636573,0,0,0,0
"m38",0,50.8509924703896,0,0,0,0,0,0,272.879816034464,0,0,0,0,154.534207927944,0,0,46.0407266410354,0,0,0,0,0,153.555245083854,0,0,0,0,0,125.670769756962,0,0,0,0,0,0,0,0,0,0,0,0,2225450.01505076,0,0,0,0
