Time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM_V,REN_COMM_V,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS
2080-02-01,18093.7801444185,14539.7282784883,0.0,0,126.465334659004,0,0,154737.843708611,0,0.0,0.0,0,0,0,0,-24.4041729425564,2819480.51534122
2080-03-02,17733.7526867432,14347.9021915371,0.0,0,122.683870329105,0,0,123341.37216497,0,0.0,0.0,0,0,0,0,-1.38424514906088e-12,2776570.59466793
2080-04-01,17664.5118371832,14472.6785790934,0.0,0,121.688557328023,0,0,124086.779956654,0,0.0,0.0,0,0,0,0,-1.37746411499329e-12,2774289.2786203
2080-05-01,17522.1482847835,14278.4683322092,0.0,0,120.693104976296,0,0,124819.672311742,0,0.0,0.0,0,0,0,0,-3.2971568184048097e-12,2739922.22706965
2080-05-31,17348.3976261124,14209.6267451898,0.0,0,119.708207933982,0,0,125546.310850627,0,0.0,0.0,0,0,0,0,-1.36884600876463e-12,2722380.4881891
2080-06-30,17469.4105606478,14306.4188518049,0.0,0,118.731923492449,0,0,126263.166384503,0,0.0,0.0,0,0,0,0,-1.3640408247361799e-12,2699535.27407697
2080-07-30,17686.8601405384,14396.1708177192,0.0,0,117.754193731887,0,0,126970.348348016,0,0.0,0.0,0,0,0,0,-1.3098402570910199e-12,2691044.83347846
2080-08-29,17431.7524777354,14198.3457056091,0.0,0,116.778836689106,0,0,127667.961923077,0,0.0,0.0,0,0,0,0,-1.3410331872742999e-12,2657321.44760493
2080-09-28,17729.2638518501,14014.6118131069,0.0,0,115.814159116391,0,0,128458.767916334,0,0.0,0.0,0,0,0,0,-1.3518630659348198e-12,2629151.37552408
2080-10-28,17519.6041629501,13885.3324746018,0.0,0,114.856187595565,0,0,129239.004983379,0,0.0,0.0,0,0,0,0,-1.18299814388934e-12,2598903.84345905
2080-11-27,17401.4074176089,13858.9562429733,0.0,0,113.90789399699,0,0,130022.052443912,0,0.0,0.0,0,0,0,0,-1.38115126974148e-12,2579028.53929645
2080-12-27,17267.1108272985,13722.9308368998,0.0,0,112.966993866498,0,0,130811.412928231,0,0.0,0.0,0,0,0,0,-1.4429750797018099e-12,2550138.54789108
2081-01-26,16418.5197905154,12923.8045276063,0.0,0,109.68441656624,0,0,131590.268846774,0,0.0,0.0,0,0,0,0,-1.23126552356578e-12,2432755.99552369
2081-02-25,16351.6270286102,12906.5399371707,0.0,0,108.77856921966,0,0,132384.285258515,0,0.0,0.0,0,0,0,0,-1.4198807060661298e-12,2415969.85719863
2081-03-27,16298.5808335455,13042.1460133434,0.0,0,107.874480486995,0,0,133176.169100728,0,0.0,0.0,0,0,0,0,-3.20305370768437e-12,2415252.62837186
2081-04-26,16155.0568532385,12864.7302419189,0.0,0,106.970068756144,0,0,133954.657759163,0,0.0,0.0,0,0,0,0,-3.0790912354527997e-12,2385010.36777463
2081-05-26,15999.5916590782,12813.6392335977,0.0,0,106.075578623396,0,0,134726.447354946,0,0.0,0.0,0,0,0,0,-1.2988330029550799e-12,2370622.36550337
2081-06-25,16116.1575869754,12906.5355414426,0.0,0,105.189156551182,0,0,135487.765174381,0,0.0,0.0,0,0,0,0,-1.21208555345365e-12,2350252.99965271
2081-07-25,16185.2265379523,12863.5100521224,0.0,0,101.901089183442,0,0,136238.728841479,0,0.0,0.0,0,0,0,0,-1.82188248862292e-13,2331285.2206749
2081-08-24,15951.8085068071,12688.4039622125,0.0,0,101.050734231894,0,0,136979.45142015,0,0.0,0.0,0,0,0,0,-1.3324846868251199e-12,2301812.28295304
2081-09-23,16053.3869019837,12525.0150530395,0.0,0,100.209907857895,0,0,137819.453871081,0,0.0,0.0,0,0,0,0,-1.0607693109315799e-12,2277353.24522762
2081-10-23,15865.1093178262,12422.2973482416,0.0,0,99.3749431285177,0,0,138648.126958302,0,0.0,0.0,0,0,0,0,-1.0556729101995899e-12,2250888.22759064
2081-11-22,15682.7284720463,12302.4179094209,0.0,0,97.5868843954977,0,0,139479.728739617,0,0.0,0.0,0,0,0,0,-1.12157548873282e-12,2222259.21363586
2081-12-22,15557.8177558787,12186.5196768162,0.0,0,96.7776924159682,0,0,140318.008310859,0,0.0,0.0,0,0,0,0,-1.0876341060422898e-12,2197373.66097803
2082-01-21,15418.1049639677,12115.6552821741,0.0,0,95.9736596059694,0,0,141145.029375604,0,0.0,0.0,0,0,0,0,-5.88844402925337e-13,2175436.31553506
2082-02-20,15358.6332923612,12101.7007028948,0.0,0,95.1750550676203,0,0,141988.013025775,0,0.0,0.0,0,0,0,0,-1.14773110720251e-12,2160257.52257218
2082-03-22,15312.6596061826,12253.3479262359,0.0,0,94.3774609525575,0,0,142828.643563773,0,0.0,0.0,0,0,0,0,-1.2175557870947e-12,2159878.71967853
2082-04-21,15165.6147791015,12087.4430478075,0.0,0,93.5788291159334,0,0,143654.892661257,0,0.0,0.0,0,0,0,0,-2.82880164605148e-12,2132408.72519315
2082-05-21,15023.1760320142,12033.1817542112,0.0,0,92.7892007931246,0,0,144473.918217454,0,0.0,0.0,0,0,0,0,-1.22474816746654e-12,2119852.75644959
2082-06-20,15130.1512412632,12112.1889412116,0.0,0,92.0070924315973,0,0,145281.689791518,0,0.0,0.0,0,0,0,0,-1.18259265227683e-12,2100809.7783606
2082-07-20,15352.3834042129,12192.1351080922,0.0,0,91.2232057866634,0,0,146078.334365756,0,0.0,0.0,0,0,0,0,-1.31113913129366e-12,2094226.06334844
2082-08-19,15130.9198351075,12012.1881179643,0.0,0,90.4431314328637,0,0,146863.97402978,0,0.0,0.0,0,0,0,0,-1.2258644620233298e-12,2067295.20954739
2082-09-18,15140.5755327877,11842.3753751163,0.0,0,89.6721220679792,0,0,147679.639820593,0,0.0,0.0,0,0,0,0,-1.1574421976412499e-12,2044955.65395415
2082-10-18,14598.3481780573,11232.2818016174,0.0,0,87.5374949206967,0,0,148483.810895583,0,0.0,0.0,0,0,0,0,-4.4158093517775,1976214.07432019
2082-11-17,14504.4335783926,11203.6237949369,0.0,0,86.7984949525395,0,0,149291.672211605,0,0.0,0.0,0,0,0,0,-8.57872633978093,1960781.10301606
2082-12-17,14390.7623027493,11094.5739441536,0.0,0,86.0656254994168,0,0,150107.227706687,0,0.0,0.0,0,0,0,0,-12.5013343069962,1938740.49454861
2083-01-16,14264.379473598,11023.5541330851,0.0,0,85.3370206159006,0,0,150911.065879282,0,0.0,0.0,0,0,0,0,-16.19560345381,1919234.03095099
2083-02-15,14110.7618987,11002.5007658102,0.0,0,83.6510419733494,0,0,124465.690038589,0,0.0,0.0,0,0,0,0,-1.4295749913711998e-12,1903925.81883841
2083-03-17,14077.0695722326,11159.7587209623,0.0,0,82.9293950398462,0,0,125192.408330003,0,0.0,0.0,0,0,0,0,-1.31574048531369e-12,1904224.12496679
2083-04-16,13932.2580433042,10996.7512305844,0.0,0,82.2067773890685,0,0,125906.94440652,0,0.0,0.0,0,0,0,0,-3.21892772853216e-12,1879737.24846786
2083-05-16,13806.5901232258,10945.488078398,0.0,0,81.4921298540785,0,0,126615.016360751,0,0.0,0.0,0,0,0,0,-1.3654734894868998e-12,1869215.25227525
