Time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM_V,REN_COMM_V,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS
2044-04-10,1542959.12292302,506879.071603965,44660.4901385793,0,41386.1632545812,0,0,1090945.284659,0,0.0,1.43972371199686,0,0,0,0,-2070.34846112789,782428526.084459
2044-05-10,1523588.79837458,504870.065529124,45170.1152694587,0,41115.8468101487,0,0,1081015.65028722,0,0.0,1.39065849286374,0,0,0,0,-2080.41465607755,774202762.869266
2044-06-09,1511020.75274967,503764.238049486,45233.26855538,0,40646.986721379,0,0,1079621.8171038,0,0.0,1.36765834266011,0,0,0,0,-2087.77431407717,766495211.12797
2044-07-09,1498449.41334041,505571.357096805,45248.9827182806,0,40048.3806354585,0,0,1067064.63774815,0,0.0,1.32098267458283,0,0,0,0,-2087.1952935607,758272937.098151
2044-08-08,1475737.01653985,504626.899529127,44638.103916297,0,39535.3704043044,0,0,1026026.81704886,0,0.0,1.27589996157753,0,0,0,0,-1805.97572173497,746909631.182968
2044-09-07,1478397.46144557,511046.555461315,45204.5055258959,0,39057.804869498,0,0,1019745.66957378,0,0.0,1.27080360080854,0,0,0,0,-1818.27164935141,741877026.250835
2044-10-07,1480165.64168676,516059.817084231,45026.3821331716,0,38797.7046706377,0,0,1010233.46634953,0,0.0,1.22731616298972,0,0,0,0,-1820.34670333943,739322992.716003
2044-11-06,1467910.00133465,514857.539495841,44490.3776134323,0,38569.1156827878,0,0,999410.991380277,0,0.0,1.18531688790028,0,0,0,0,-1653.85999940795,731727090.195415
2044-12-06,1460719.2186305,515373.142023277,44607.3380835104,0,38115.0776735951,0,0,991705.695004806,0,0.0,1.14475484969523,0,0,0,0,-1644.28447322194,725700416.570083
2045-01-05,1458698.60075177,514896.660183203,45250.3277407187,0,37792.7722891723,0,0,991871.75340625,0,0.0,1.1055808652482,0,0,0,0,-1641.61112921121,723189894.98208
2045-02-04,1446426.92445545,512405.257341986,45105.3569715139,0,37410.5217485647,0,0,989378.919966418,0,0.0,1.06774743451428,0,0,0,0,-1641.56166448594,717157354.657408
2045-03-06,1434025.29618683,509271.049366699,44889.2391247115,0,37094.9102067939,0,0,989447.658767752,0,0.0,1.03120868293356,0,0,0,0,-1638.78068792257,711211374.222438
