"Time","PREM_INC","DEATH_OUTGO","DISAB_OUTGO","INIT_EXP","REN_EXP","INIT_COMM","REN_COMM","PHIBEN_OUTGO","PHIBEN_OUTGO_BLL","CR_BEN_OUTGO","RETR_OUTGO","DTH_OUTGO","DREADDIS_OUTGO","TEMPDIS_OUTGO","RIDERC_OUTGO","RISK_ADJ","COVERAGE_UNITS"
"m0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521396282.02
"m1",407806.495699288,92468.9853072498,4831.50800046955,9176758.42104001,24840.6911897616,3227959.21675866,4614.76896587077,17167.2612131229,0,7.97418871011146,0,0,0,0,0,1.90993887372315e-11,670565067.253303
"m2",398391.365093237,88779.4013991501,4641.32134449033,0,25500.9967107111,-66441.1672981018,4520.6131262082,26440.2936871639,0,7.76483834811282,0,0,0,0,0,-5.98632254877884e-13,657391061.014372
"m3",389246.771913801,86786.8382962948,4541.98777050915,0,25116.8307493514,-71253.4550761608,4421.72642006632,28934.756996069,0,7.6926680555676,0,0,0,0,0,-4.79616346638068e-14,643137038.639089
"m4",383338.57258159,85162.2838091501,4458.28611797202,0,24867.4402423649,-44985.2594749612,4364.69214088288,30066.6838897256,0,7.54979928098478,0,0,0,0,0,7.7804429565731e-13,633935064.825638
"m5",378040.017572166,83906.9720037622,4387.23049953072,0,24684.1478495401,-40280.8540693894,4313.14874475473,30658.0516138604,0,7.48866557798868,0,0,0,0,0,7.14095449438901e-13,625726723.052974
"m6",374461.830752552,82933.6180821395,4331.27589038339,0,24600.677472652,-25475.5793523529,4274.7811737338,31101.8519226338,0,7.42802689870155,0,0,0,0,0,1.53832502292062e-12,620176800.752696
"m7",369958.575986233,82055.5471532297,4284.874922887,0,24429.6271962203,-25049.4327285433,4227.85588470417,31481.0328524324,0,7.35231799945288,0,0,0,0,0,-3.81916720471054e-13,613136410.806104
"m8",365524.071015333,81064.7101219061,4235.62837087373,0,24269.2615810597,-21731.9772199211,4179.37095233576,31795.7855884214,0,7.26197812023964,0,0,0,0,0,5.50670620214078e-14,606388118.06601
"m9",361997.716630668,80180.6211504434,4191.04707380181,0,24157.4380808563,-16856.3457938305,4140.50130997733,32075.746957045,0,7.18071718115966,0,0,0,0,0,1.86517468137026e-13,600895729.721985
