Time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM_V,REN_COMM_V,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS
2058-06-26,237802.07749635,116197.76226233,10311.4445042374,0,21681.2419327796,0,0,441004.376083563,0,0.0,0.0228248103551663,0,0,0,0,-318.642521603735,105772233.586479
2058-07-26,235544.010401862,116609.944242658,10256.6109827753,0,21205.1701645228,0,0,440111.570167142,0,0.0,0.0220960918567568,0,0,0,0,-314.204485367729,104408531.054048
2058-08-25,232633.704545757,116409.638424481,10154.7197540077,0,20902.5142683602,0,0,439912.080472401,0,0.0,0.0214519723534748,0,0,0,0,-316.139202822937,103084452.771787
2058-09-24,231450.00485919,116251.413748461,10053.9574210084,0,20622.8122979808,0,0,440854.525970588,0,0.0,0.020766747969628,0,0,0,0,-316.927289413306,102104590.145876
2058-10-24,229251.805038686,116550.976557615,9059.39367654829,0,20148.0264970699,0,0,440510.57762727,0,0.0,0.0201034198283385,0,0,0,0,-317.309769391954,100633644.273663
2058-11-23,227221.789124448,116126.685055749,9070.6392175243,0,19755.4937291162,0,0,437632.046771601,0,0.0,0.019461287942641,0,0,0,0,-307.642721582801,99384934.9274169
2058-12-23,225669.176560945,115490.054284797,9041.93888553689,0,19561.6274837788,0,0,437302.440285734,0,0.0,0.018839674713141,0,0,0,0,-303.358255490435,98581968.0561026
2059-01-22,224308.161368776,115400.206030489,8957.83938286384,0,19253.701531937,0,0,434269.973483598,0,0.0,0.019258189184964,0,0,0,0,-298.965917615458,97587733.4420408
2059-02-21,221882.35465058,115021.824639416,8884.11364823684,0,19029.7718830498,0,0,432002.740645306,0,0.0,0.0186409814548237,0,0,0,0,-300.01562024916,96492778.1438573
2059-03-23,219459.710284277,114711.891045156,8779.69856713681,0,18693.5563962817,0,0,430457.446689808,0,0.0,0.0180435613352414,0,0,0,0,-293.909320367202,95200482.4549394
2059-04-22,220077.693300624,115421.633688407,8648.68508676913,0,18355.7231848781,0,0,428745.753770595,0,0.0,0.0174652942095227,0,0,0,0,-295.12478857224,94371210.3116165
2059-05-22,220215.57203126,116651.019213547,8583.70745983192,0,18077.6228545802,0,0,427712.602884272,0,0.0,0.0169055658218462,0,0,0,0,-294.348725056792,93333883.7259044
2059-06-21,220399.721569559,117468.946896051,8552.65664378598,0,17916.8198678019,0,0,428783.263195494,0,0.0,0.0164687665826053,0,0,0,0,-295.389442185338,92735723.7696639
2059-07-21,214684.127013613,117985.699263019,6050.28554543052,0,17710.4174223002,0,0,414556.320725708,0,0.0,0.0159406968590574,0,0,0,0,-192.36272190842,89619904.9699758
