Time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM,REN_COMM,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS
2023-06-30,0.0,0.0,0.0,24546.8846653333,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,180797.246669667,416494899.497976
2023-07-30,216322.671299746,45600.8003632593,4815.98164232794,0.0,13893.2121647018,-23280.4238196844,1740.50045838493,12155.5976202208,0,43.858037905613,143.6431446,0,787.867614409622,11.9702620508333,0,-2.29150032282632e-13,409877226.53401
2023-08-29,213663.446290127,44802.3876048358,4699.54015242051,0.0,13752.3950641292,25545.633703174,2406.70063550015,18217.6645810092,0,43.3294840175332,132.43793614673,0,730.121998552902,11.0364946796502,0,-1.2061462939527699e-12,404641583.553695
2023-09-28,212124.241031513,44335.1663804912,4578.49456245728,0.0,13633.1412261355,50133.8833203108,9887.68229480096,19923.6999638746,0,43.9531871686303,123.559166817745,0,675.626341032439,10.2965972355183,0,1.6360246490876299e-12,400260902.19634
2023-10-28,209139.753720877,44175.8555230351,4518.25919098842,0.0,13333.0185060402,76233.1908879897,2134.69962961916,20826.2605698329,0,43.4012322255177,116.963700883001,0,631.90592451629,9.74697507424714,0,2.93276514184981e-12,397359837.245998
2023-11-27,208624.048957351,44051.1000202954,4429.53589868939,0.0,13232.3866422462,71070.7206221216,1701.09239573092,21333.156696007,0,42.900425186534,111.301859435081,0,596.724641098626,9.27515495355655,0,-1.90070181815827e-13,394558608.086534
2023-12-27,208838.747110271,43934.1078509781,4431.39348423548,0.0,13132.2941584483,109784.704771419,1722.07006449557,21767.3246870009,0,42.3333419234188,106.324087564308,0,565.024432315261,8.86034063096546,0,1.68753899743024e-13,391671758.35327
2024-01-26,208040.863290338,43520.4757238864,4389.49617747534,0.0,13032.0128009653,64149.2430936393,1705.28491179797,22109.5792664474,0,42.709211452176,101.573612336458,0,534.853146859441,8.46446769528582,0,1.35003119794419e-12,388575132.674775
2024-02-25,206419.823431098,43078.7489542185,4383.10130808426,0.0,12935.4870809676,14085.4388098596,1718.2320506324,22323.2150406438,0,42.1264608760882,97.0398947384681,0,506.138356538526,8.08665789542892,0,-4.44089209850063e-14,384467519.99866
2024-03-26,204410.243549883,42662.4939307615,4302.041454904,0.0,12838.4758032814,16890.1265726432,2665.21787846165,22475.8976586621,0,41.5516617049173,92.712889788791,0,478.81107648132,7.72607414959917,0,-5.86197757002083e-13,380224383.035327
2024-04-25,203573.101634941,42396.462356375,4255.97603438114,0.0,12743.5671579522,59314.579034837,2765.279219654,22651.2555244284,0,40.9847054448361,89.1202965204799,0,454.529507865458,7.42669137721465,0,-3.26849658449646e-13,377033356.179106
2024-05-25,202953.176354133,42208.9976898224,4210.00967776098,0.0,12645.4177279888,69455.2160385563,2475.82048393341,22864.5949368922,0,40.4254850823738,85.8678713573271,0,431.757354165479,7.15565594693321,0,-2.28084218178992e-12,373741830.5127
2024-06-24,202148.253276357,41916.2297142276,4157.22352600151,0.0,12550.0628105353,65549.9166165229,1678.11458919278,23086.2336395924,0,39.8738950642167,83.1276936834362,0,411.438695647147,6.92730780742669,0,-3.5704772471945e-13,370634084.128683
2024-07-24,199572.906915161,41298.8148929726,4082.73014498761,0.0,12455.7218218244,-8665.95222344811,1661.26716543325,23197.2038996137,0,39.3298312772851,80.4749593520411,0,391.89805028582,6.70624661312865,0,3.09086090055644e-13,366072357.902034
2024-08-23,197949.578848705,40958.0060733407,4030.30769374773,0.0,12360.8462033728,5469.91007664528,2106.93532101068,23325.9186963586,0,38.7931910290816,77.9068779097272,0,377.928287675623,6.49223982625452,0,-5.82645043323282e-13,362149156.700792
2024-09-22,196957.964303125,40778.1148357786,3966.38906587705,0.0,12264.6226079085,13664.9563869484,2313.44730828408,23421.9164610815,0,39.3023815832346,75.4207479507997,0,359.981401040413,6.28506232966307,0,1.11910480882216e-13,358702326.013767
2024-10-22,196585.318579749,41124.697923377,3955.22527972368,0.0,12166.4077647069,21028.673406882,1926.73649411035,23527.0536418061,0,38.7384122008012,73.0139542756319,0,342.885489920643,6.08449619005203,0,3.58824081558851e-13,356003115.549694
2024-11-21,195964.63078616,41314.3151071648,3893.36285218217,0.0,12067.7620697252,19601.4231521247,1635.72793900832,23604.3256641654,0,38.1825511591826,70.7573579722691,0,326.545522452917,5.89644649809261,0,-7.460698725481051e-14,353245334.033659
2024-12-21,196005.135761081,41515.0265582699,3914.48113526764,0.0,11967.2125036097,28047.32880142,1652.43266561594,23721.7097749761,0,37.6346816604096,68.5707704318798,0,310.807370886934,5.71423086971468,0,9.64561763794336e-13,350257702.977744
2025-01-20,195085.283596538,41216.1340526034,3897.42796351184,0.0,11866.1896117595,19041.42452721,1633.27949068237,23809.2313591606,0,37.9226029486833,66.4520122165526,0,295.650822627322,5.5376676850923,0,1.75859327100625e-13,347187230.11804
2025-02-19,193349.501584173,40941.761248191,3909.84042755674,0.0,11764.6733362595,4352.55462889586,1642.90923992126,23810.639437894,0,37.3569905117764,64.3989719463249,0,281.056316371458,5.36658099589524,0,-1.08357767203415e-13,343149942.95547
2025-03-21,191264.086680847,40543.7458419412,3844.82196400269,0.0,11663.6819380576,4082.35543621699,2267.21281373654,23772.2561746785,0,36.799814136846,62.4096041680425,0,267.004921537498,5.20080034769397,0,-3.01980662698043e-13,339068984.570522
