"Time","REINS_PREM_TREATY_OUT(1)...2","REINS_PREM_TREATY_OUT(2)","REINS_PREM_TREATY_OUT(3)","REINS_PREM_TREATY_OUT(4)","REINS_PREM_TREATY_OUT(5)","REINS_PREM_TREATY_OUT(6)","REINS_PREM_TREATY_OUT(1)...8","RPR_PREM_OUT_TREATY_OUT(1)","RPR_PREM_OUT_TREATY_OUT(2)","RPR_PREM_OUT_TREATY_OUT(3)","RPR_PREM_OUT_TREATY_OUT(4)","RPR_PREM_OUT_TREATY_OUT(5)","RPR_PREM_OUT_TREATY_OUT(6)","FR_REPAYMENT","FR_CLAWBACK","REINS_REC_TREATY_OUT(1)","REINS_REC_TREATY_OUT(2)","REINS_REC_TREATY_OUT(3)","REINS_REC_TREATY_OUT(4)","REINS_REC_TREATY_OUT(5)","REINS_REC_TREATY_OUT(6)","RPR_DTH_REC_TREATY_OUT(1)","RPR_DTH_REC_TREATY_OUT(2)","RPR_DTH_REC_TREATY_OUT(3)","RPR_DTH_REC_TREATY_OUT(4)","RPR_DTH_REC_TREATY_OUT(5)","RPR_DTH_REC_TREATY_OUT(6)","RPR_PHIBEN_REC_TREATY_OUT(1)","RPR_PHIBEN_REC_TREATY_OUT(2)","RPR_PHIBEN_REC_TREATY_OUT(3)","RPR_PHIBEN_REC_TREATY_OUT(4)","RPR_PHIBEN_REC_TREATY_OUT(5)","RPR_PHIBEN_REC_TREATY_OUT(6)","FR_NEW_FINAN","RISK_ADJ_RI_TREATY_OUT_FR(1)","RISK_ADJ_RI_TREATY_OUT_FR(2)","RISK_ADJ_RI_TREATY_OUT_FR(3)","RISK_ADJ_RI_TREATY_OUT_FR(4)","RISK_ADJ_RI_TREATY_OUT_FR(5)","RISK_ADJ_RI_TREATY_OUT_FR(6)","COVERAGE_UNITS_RI_TREATY_OUT(1)","COVERAGE_UNITS_RI_TREATY_OUT(2)","COVERAGE_UNITS_RI_TREATY_OUT(3)","COVERAGE_UNITS_RI_TREATY_OUT(4)","COVERAGE_UNITS_RI_TREATY_OUT(5)","COVERAGE_UNITS_RI_TREATY_OUT(6)"
45838,0,152142.231058959,0,0,0,0,0,0,2995933.00081878,0,0,0,0,529761.718570334,656177.059337685,0,137874.679512851,0,0,0,0,0,1759487.65354905,0,0,0,0,0,636907.38609008,0,0,0,0,5286184.0984995,0,0,0,0,0,0,0,20317963883.4831,0,0,0,0
45869,0,151382.430335668,0,0,0,0,0,0,2983455.49405804,0,0,0,0,561775.184097975,427766.681988309,0,136965.115278529,0,0,0,0,0,1750210.72882464,0,0,0,0,0,650934.263112272,0,0,0,0,744301.055206016,0,0,0,0,0,0,0,20130044790.7326,0,0,0,0
45900,0,150577.876074306,0,0,0,0,0,0,2970928.25442847,0,0,0,0,593956.303863591,370515.304118939,0,136196.399655036,0,0,0,0,0,1743826.00834133,0,0,0,0,0,656944.211424006,0,0,0,0,616272.701920584,0,0,0,0,0,0,0,19950695765.3204,0,0,0,0
45930,0,149802.934354992,0,0,0,0,0,0,2959061.57297881,0,0,0,0,624718.379071453,334158.514053841,0,135485.124791266,0,0,0,0,0,1738110.29917686,0,0,0,0,0,660947.275538977,0,0,0,0,634244.32745584,0,0,0,0,0,0,0,19776076140.6887,0,0,0,0
45961,0,149130.196556691,0,0,0,0,0,0,2949277.15573663,0,0,0,0,656361.688415342,290907.558663197,0,134852.071221671,0,0,0,0,0,1733434.99939076,0,0,0,0,0,664077.734368924,0,0,0,0,663031.623447548,0,0,0,0,0,0,0,19612518469.7905,0,0,0,0
45991,0,148516.892540178,0,0,0,0,0,0,2940797.15220983,0,0,0,0,688857.334636795,262414.426416541,0,134290.842396972,0,0,0,0,0,1729710.9686072,0,0,0,0,0,666832.650628617,0,0,0,0,687454.196609773,0,0,0,0,0,0,0,19454350876.0997,0,0,0,0
46022,0,148002.039488696,0,0,0,0,0,0,2934503.03506683,0,0,0,0,722437.57688453,243496.128651693,0,133829.193896765,0,0,0,0,0,1727396.46998552,0,0,0,0,0,669424.87159235,0,0,0,0,779525.889611715,0,0,0,0,0,0,0,19301941471.0254,0,0,0,0
46053,0,147318.002701645,0,0,0,0,0,0,2924429.10526748,0,0,0,0,751438.325666447,219516.897839402,0,133208.380857675,0,0,0,0,0,1722722.63233463,0,0,0,0,0,671534.127840441,0,0,0,0,644555.536502571,0,0,0,0,0,0,0,19142287186.2564,0,0,0,0
46081,0,146395.432571457,0,0,0,0,0,0,2908862.76467724,0,0,0,0,774750.717452104,197563.666422405,0,132371.420411401,0,0,0,0,0,1714823.37603208,0,0,0,0,0,672818.98281094,0,0,0,0,444426.273585457,0,0,0,0,0,0,0,18970886656.3536,0,0,0,0
46112,0,145641.315254379,0,0,0,0,0,0,2897034.6932013,0,0,0,0,802798.044079855,177096.563918777,0,131688.06402401,0,0,0,0,0,1709105.12710972,0,0,0,0,0,673785.131801244,0,0,0,0,538205.720932747,0,0,0,0,0,0,0,18809556057.4088,0,0,0,0
