"Time","REINS_PREM_TREATY_OUT(1)...2","REINS_PREM_TREATY_OUT(2)","REINS_PREM_TREATY_OUT(3)","REINS_PREM_TREATY_OUT(4)","REINS_PREM_TREATY_OUT(5)","REINS_PREM_TREATY_OUT(6)","REINS_PREM_TREATY_OUT(1)...8","RPR_PREM_OUT_TREATY_OUT(1)","RPR_PREM_OUT_TREATY_OUT(2)","RPR_PREM_OUT_TREATY_OUT(3)","RPR_PREM_OUT_TREATY_OUT(4)","RPR_PREM_OUT_TREATY_OUT(5)","RPR_PREM_OUT_TREATY_OUT(6)","FR_REPAYMENT","FR_CLAWBACK","REINS_REC_TREATY_OUT(1)","REINS_REC_TREATY_OUT(2)","REINS_REC_TREATY_OUT(3)","REINS_REC_TREATY_OUT(4)","REINS_REC_TREATY_OUT(5)","REINS_REC_TREATY_OUT(6)","RPR_DTH_REC_TREATY_OUT(1)","RPR_DTH_REC_TREATY_OUT(2)","RPR_DTH_REC_TREATY_OUT(3)","RPR_DTH_REC_TREATY_OUT(4)","RPR_DTH_REC_TREATY_OUT(5)","RPR_DTH_REC_TREATY_OUT(6)","RPR_PHIBEN_REC_TREATY_OUT(1)","RPR_PHIBEN_REC_TREATY_OUT(2)","RPR_PHIBEN_REC_TREATY_OUT(3)","RPR_PHIBEN_REC_TREATY_OUT(4)","RPR_PHIBEN_REC_TREATY_OUT(5)","RPR_PHIBEN_REC_TREATY_OUT(6)","FR_NEW_FINAN","RISK_ADJ_RI_TREATY_OUT_FR(1)","RISK_ADJ_RI_TREATY_OUT_FR(2)","RISK_ADJ_RI_TREATY_OUT_FR(3)","RISK_ADJ_RI_TREATY_OUT_FR(4)","RISK_ADJ_RI_TREATY_OUT_FR(5)","RISK_ADJ_RI_TREATY_OUT_FR(6)","COVERAGE_UNITS_RI_TREATY_OUT(1)","COVERAGE_UNITS_RI_TREATY_OUT(2)","COVERAGE_UNITS_RI_TREATY_OUT(3)","COVERAGE_UNITS_RI_TREATY_OUT(4)","COVERAGE_UNITS_RI_TREATY_OUT(5)","COVERAGE_UNITS_RI_TREATY_OUT(6)"
45838,0,0,0,0,0,0,0,0,41449.0311908676,13338.5500346791,0,0,0,0,15060.148195684,0,0,0,0,0,0,0,0,0,0,0,0,0,46981.842503971,60.4128325279421,0,0,0,141987.743999559,0,0,0,0,0,0,0,97952417.0697795,32352604.5310783,0,0,0
45869,0,0,0,0,0,0,0,0,41212.6139886603,13292.7748530698,0,0,0,1432.17449563946,9154.74897027182,0,0,0,0,0,0,0,0,0,0,0,0,0,48789.1409409948,63.6297591218366,0,0,0,13969.3683070528,0,0,0,0,0,0,0,97097312.8642811,32089137.6126648,0,0,0
45900,0,0,0,0,0,0,0,0,41023.1610314812,13257.7745871822,0,0,0,2890.32164483598,7882.04885689355,0,0,0,0,0,0,0,0,0,0,0,0,0,49753.8074620743,67.1746753761783,0,0,0,14368.4931174449,0,0,0,0,0,0,0,96313403.6623207,31849429.2480422,0,0,0
45930,0,0,0,0,0,0,0,0,40857.3909134946,13228.1492430369,0,0,0,4375.44478649366,7179.04753455433,0,0,0,0,0,0,0,0,0,0,0,0,0,50485.6060312835,72.0599336919579,0,0,0,14779.0214908557,0,0,0,0,0,0,0,95559533.7285941,31619945.5556193,0,0,0
45961,0,0,0,0,0,0,0,0,40720.6711823225,13207.3953866512,0,0,0,5888.56699819923,6214.74217601546,0,0,0,0,0,0,0,0,0,0,0,0,0,51082.4288134582,78.3699818864228,0,0,0,15201.2792498182,0,0,0,0,0,0,0,94861874.1414295,31409313.8142234,0,0,0
45991,0,0,0,0,0,0,0,0,40597.6223171179,13191.0173902356,0,0,0,7430.64050939048,5674.38557953184,0,0,0,0,0,0,0,0,0,0,0,0,0,51600.3989480442,86.1402656079012,0,0,0,15635.6015130091,0,0,0,0,0,0,0,94186019.7172861,31206221.5846038,0,0,0
46022,0,0,0,0,0,0,0,0,40413.3519637704,13150.7635272632,0,0,0,8672.87851048253,5287.23448240106,0,0,0,0,0,0,0,0,0,0,0,0,0,52037.8663458248,95.0403369843246,0,0,0,12865.8663867413,0,0,0,0,0,0,0,93443741.1237931,30977413.5637084,0,0,0
46053,0,0,0,0,0,0,0,0,40206.851472391,13101.192495437,0,0,0,9770.46989780523,4742.69150000058,0,0,0,0,0,0,0,0,0,0,0,0,0,52395.1078247781,104.871073896723,0,0,0,11579.2797479323,0,0,0,0,0,0,0,92685934.5500929,30741633.2407041,0,0,0
46081,0,0,0,0,0,0,0,0,40083.2412821113,13082.9964810993,0,0,0,11239.5990417798,4305.76511577765,0,0,0,0,0,0,0,0,0,0,0,0,0,52712.3369395771,116.019292135203,0,0,0,15313.0066894754,0,0,0,0,0,0,0,92023377.1692911,30541960.0577691,0,0,0
46112,0,0,0,0,0,0,0,0,39967.2149043744,13067.5378493881,0,0,0,12738.4206517176,3979.5017969289,0,0,0,0,0,0,0,0,0,0,0,0,0,53000.3112416728,128.494297074715,0,0,0,15750.5211654466,0,0,0,0,0,0,0,91369925.6933102,30345657.7257907,0,0,0
