"Time","REINS_PREM_TREATY_OUT(1)...2","REINS_PREM_TREATY_OUT(2)","REINS_PREM_TREATY_OUT(3)","REINS_PREM_TREATY_OUT(4)","REINS_PREM_TREATY_OUT(5)","REINS_PREM_TREATY_OUT(6)","REINS_PREM_TREATY_OUT(1)...8","RPR_PREM_OUT_TREATY_OUT(1)","RPR_PREM_OUT_TREATY_OUT(2)","RPR_PREM_OUT_TREATY_OUT(3)","RPR_PREM_OUT_TREATY_OUT(4)","RPR_PREM_OUT_TREATY_OUT(5)","RPR_PREM_OUT_TREATY_OUT(6)","FR_REPAYMENT","FR_CLAWBACK","REINS_REC_TREATY_OUT(1)","REINS_REC_TREATY_OUT(2)","REINS_REC_TREATY_OUT(3)","REINS_REC_TREATY_OUT(4)","REINS_REC_TREATY_OUT(5)","REINS_REC_TREATY_OUT(6)","RPR_DTH_REC_TREATY_OUT(1)","RPR_DTH_REC_TREATY_OUT(2)","RPR_DTH_REC_TREATY_OUT(3)","RPR_DTH_REC_TREATY_OUT(4)","RPR_DTH_REC_TREATY_OUT(5)","RPR_DTH_REC_TREATY_OUT(6)","RPR_PHIBEN_REC_TREATY_OUT(1)","RPR_PHIBEN_REC_TREATY_OUT(2)","RPR_PHIBEN_REC_TREATY_OUT(3)","RPR_PHIBEN_REC_TREATY_OUT(4)","RPR_PHIBEN_REC_TREATY_OUT(5)","RPR_PHIBEN_REC_TREATY_OUT(6)","FR_NEW_FINAN","RISK_ADJ_RI_TREATY_OUT_FR(1)","RISK_ADJ_RI_TREATY_OUT_FR(2)","RISK_ADJ_RI_TREATY_OUT_FR(3)","RISK_ADJ_RI_TREATY_OUT_FR(4)","RISK_ADJ_RI_TREATY_OUT_FR(5)","RISK_ADJ_RI_TREATY_OUT_FR(6)","COVERAGE_UNITS_RI_TREATY_OUT(1)","COVERAGE_UNITS_RI_TREATY_OUT(2)","COVERAGE_UNITS_RI_TREATY_OUT(3)","COVERAGE_UNITS_RI_TREATY_OUT(4)","COVERAGE_UNITS_RI_TREATY_OUT(5)","COVERAGE_UNITS_RI_TREATY_OUT(6)"
2025-06-30,0,72258.6782958783,0,0,0,0,0,0,1208451.87180726,0,0,0,0,639359.743580771,0,0,66480.1605049129,0,0,0,0,0,733888.608407889,0,0,0,0,0,223208.148793254,0,0,0,0,0,0,0,0,0,0,0,0,2979368576.04022,0,0,0,0
2025-07-31,0,70938.8981805431,0,0,0,0,0,0,1203669.95515704,0,0,0,0,636275.545370443,0,0,65243.8458240134,0,0,0,0,0,730768.97204748,0,0,0,0,0,224578.331536999,0,0,0,0,0,0,0,0,0,0,0,0,2960724509.01517,0,0,0,0
2025-08-31,0,70753.2575683353,0,0,0,0,0,0,1200726.73619141,0,0,0,0,631788.658902468,0,0,65049.373490262,0,0,0,0,0,730910.953535898,0,0,0,0,0,223278.517280185,0,0,0,0,0,0,0,0,0,0,0,0,2943078802.88503,0,0,0,0
2025-09-30,0,70400.4484600804,0,0,0,0,0,0,1199954.02376519,0,0,0,0,630948.276046308,0,0,64701.9419621249,0,0,0,0,0,730637.371292411,0,0,0,0,0,224579.646187111,0,0,0,0,0,0,0,0,0,0,0,0,2929191709.41544,0,0,0,0
2025-10-31,0,70526.8399737579,0,0,0,0,0,0,1202045.16048026,0,0,0,0,631500.869733028,0,0,64785.9655043845,0,0,0,0,0,732755.729554012,0,0,0,0,0,226080.774541087,0,0,0,0,0,0,0,0,0,0,0,0,2917656854.60324,0,0,0,0
2025-11-30,0,70765.9257632841,0,0,0,0,0,0,1205419.05066662,0,0,0,0,632016.297028671,0,0,64968.1280236047,0,0,0,0,0,736534.118294557,0,0,0,0,0,227165.012122461,0,0,0,0,0,0,0,0,0,0,0,0,2909178198.44224,0,0,0,0
2025-12-31,0,70843.3699920509,0,0,0,0,0,0,1209116.46536638,0,0,0,0,633078.661063776,0,0,65000.0936162466,0,0,0,0,0,740587.842693073,0,0,0,0,0,228602.145308231,0,0,0,0,0,0,0,0,0,0,0,0,2896460371.94221,0,0,0,0
2026-01-31,0,69782.8481544277,0,0,0,0,0,0,1216314.49011632,0,0,0,0,633915.336874907,0,0,63996.0919215325,0,0,0,0,0,747541.281415644,0,0,0,0,0,228624.411409248,0,0,0,0,0,0,0,0,0,0,0,0,2886906021.25637,0,0,0,0
2026-02-28,0,69513.0650153776,0,0,0,0,0,0,1215272.38385049,0,0,0,0,632887.373665213,0,0,63720.6606175103,0,0,0,0,0,747417.089609287,0,0,0,0,0,230141.089253107,0,0,0,0,0,0,0,0,0,0,0,0,2871167442.92676,0,0,0,0
2026-03-31,0,70185.9748285752,0,0,0,0,0,0,1211844.06541399,0,0,0,0,630962.483888252,0,0,64297.2054523761,0,0,0,0,0,745983.474234884,0,0,0,0,0,230889.87899729,0,0,0,0,0,0,0,0,0,0,0,0,2855621143.23068,0,0,0,0
