ProjM,NominalForwardRate,RealForwardRate
151,0.1603557984,0.05731687618
152,0.1609234698,0.05743478782
153,0.1614912042,0.05755270255
154,0.1620686327,0.05767261931
155,0.1626557525,0.057794538
156,0.1632525732,0.05791845907
157,0.1638205831,0.05803638727
158,0.1644175435,0.05816031518
159,0.1650242118,0.05828624582
160,0.1656116906,0.05840818209
161,0.1661992415,0.05853012189
162,0.1667772291,0.04921857496
163,0.1673745537,0.04635158606
164,0.1679526831,0.04632204547
165,0.1685212397,0.04629299742
166,0.169089866,0.04626394958
167,0.1696778325,0.04623391726
168,0.1702851559,0.04620290052
169,0.1708732686,0.04617286865
170,0.1714710955,0.04614234468
171,0.1720497082,0.04611280557
172,0.1726380315,0.04608277434
173,0.1732360747,0.04605225103
174,0.1738052474,0.04602320486
175,0.174403429,0.04599268198
176,0.1749920391,0.04596265163
177,0.1755517622,0.04593409837
178,0.1761405059,0.04590406844
179,0.1767389737,0.04587354643
180,0.1773182064,0.04584400922
181,0.1779071596,0.04581397993
182,0.1785154989,0.0457829663
183,0.1790852826,0.04575392201
184,0.179674445,0.04572389337
185,0.1802830029,0.04569288042
186,0.1808723102,0.04566285222
187,0.1814713507,0.04563233197
188,0.1820511373,0.04560279647
189,0.1826309891,0.04557326117
190,0.1893114137,0.04554323384
191,0.1899545307,0.04551369896
192,0.1906084498,0.04548367205
193,0.1912731767,0.04545315312
194,0.1919165456,0.04542361889
195,0.1925707178,0.04539359262
196,0.1932464302,0.04536258212
197,0.1938793236,0.04533354076
198,0.1945337484,0.04530351514
199,0.1952097246,0.04527250531
200,0.195832131,0.04524395679
201,0.1964760756,0.04521442403
202,0.1971415755,0.04518390707
203,0.197774954,0.04515486695
204,0.1984298829,0.04512484262
205,0.1991063765,0.04509383412
206,0.199772219,0.04506331804
207,0.2004274079,0.04503329438
208,0.2010719372,0.04500376311
209,0.2017272915,0.04497373988
210,0.2023934761,0.04494322468
211,0.203038255,0.04491369406
212,0.2036508695,0.04869385357
213,0.2043065512,0.04916010432
214,0.2049838248,0.04917076652
215,0.2056396799,0.04918109028
216,0.2062956203,0.04919141405
217,0.2069408885,0.04920156861
218,0.2076077491,0.04921206168
219,0.2082746992,0.04922255478
220,0.208909457,0.04923254017
221,0.2095658111,0.04924286407
222,0.2102437758,0.04925352649
223,0.2109110652,0.04926401969
224,0.2115461486,0.04927400517
225,0.2121813057,0.04928399069
226,0.2128273117,0.04929414547
227,0.2134841633,0.04930446952
228,0.2141518719,0.04931496285
229,0.2147873512,0.04932494846
230,0.2154552229,0.04933544184
231,0.2161339601,0.04934610449
232,0.2167912314,0.04935642867
233,0.2174485871,0.04936675288
234,0.2180952467,0.04937690786
235,0.2187635443,0.04938740137
236,0.2194211501,0.04939772565
237,0.2200572709,0.04940771146
238,0.2207150365,0.04941803579
239,0.2213836706,0.0494285294
240,0.2220308186,0.04943868453
241,0.2226888306,0.04944900894
242,0.2233685064,0.04945967188
243,0.2240051095,0.04946965784
244,0.2246633674,0.04947998232
245,0.2253433002,0.04949064534
246,0.2260017285,0.04950096988
247,0.2266710358,0.04951146369
248,0.2273080383,0.04952144977
249,0.2279235178,0.04953109736
250,0.2285822668,0.04954142199
251,0.2292627034,0.04955208517
252,0.2299000184,0.04956207134
253,0.2305590121,0.04957239605
254,0.2312397043,0.04958305931
255,0.2318988675,0.04959338407
256,0.2325689213,0.04960387812
257,0.2332174424,0.04961403367
258,0.2338768495,0.04962435851
259,0.2345579655,0.0496350219
260,0.2351959164,0.04964500827
261,0.2358339394,0.04965499466
262,0.2364936734,0.0496653196
263,0.237142671,0.04967547531
264,0.2378025653,0.0496858003
265,0.2384733618,0.04969629458
266,0.2391226012,0.04970645036
267,0.2397827382,0.04971677542
268,0.2404646075,0.04972743904
269,0.2411032635,0.04973742563
270,0.2417636428,0.04974775077
271,0.2424457652,0.04975841447
272,0.2430738268,0.04976823187
273,0.2437236183,0.04977838782
274,0.2443951565,0.04978888233
275,0.2450342779,0.04979886907
276,0.245695141,0.04980919436
277,0.2463777598,0.04981985822
278,0.2470496267,0.04983035283
279,0.2477107393,0.0498406782
280,0.2483610921,0.04985083433
281,0.2490223633,0.04986115975
282,0.2496945585,0.04987165447
283,0.2503451507,0.04988181067
284,0.250995818,0.04989196689
285,0.2516682574,0.04990246169
286,0.2523190859,0.04991261796
287,0.2529808377,0.04992294354
288,0.2536535239,0.04993343841
289,0.2542937372,0.04994342549
290,0.2549665808,0.04995392041
291,0.2556503671,0.04996458463
292,0.2563125244,0.04997491033
293,0.2569747633,0.04998523606
294,0.2576262232,0.04999539253
295,0.2582994784,0.05000588758
296,0.2589510987,0.05001604411
297,0.2595919292,0.05002603139
298,0.2602328386,0.05003601868
299,0.2608955466,0.05004634456
300,0.2615800725,0.05005700902
301,0.2622429456,0.05006733494
302,0.2629167679,0.05007783017
303,0.2635689339,0.05008798687
304,0.2642320446,0.05009831288
305,0.2649061113,0.05010880819
306,0.2655476375,0.05011879568
307,0.2662218601,0.05012929104
308,0.2668852949,0.05013961715
309,0.2675161705,0.05014943543
310,0.2681797557,0.05015976159
311,0.2688543015,0.05017025705
312,0.2695071671,0.05018041397
313,0.2701709888,0.0501907402
314,0.2708566613,0.05020140502
315,0.271498877,0.05021139274
316,0.2721629347,0.05022171904
317,0.2728488538,0.05023238395
318,0.2735130751,0.0502427103
319,0.274188267,0.05025320597
320,0.2748308661,0.05026319381
321,0.2754517496,0.0502728431
322,0.2761162786,0.05028316956
323,0.2768026812,0.05029383461
324,0.2774455802,0.05030382255
325,0.2781103441,0.05031414908
326,0.2787969921,0.05032481421
327,0.2794619187,0.0503351408
328,0.280137827,0.0503456367
329,0.2807920105,0.05035579404
330,0.2806287842,0.05033142482
331,0.2804655787,0.05030705616
332,0.2803023941,0.05028268806
333,0.2801392302,0.05025832053
334,0.2799760871,0.05023395356
335,0.2798129648,0.05020958716
336,0.2796498633,0.05018522133
337,0.2794867826,0.05016085606
338,0.2793237227,0.05013649135
339,0.2791606835,0.05011212721
340,0.2789976651,0.05008776364
341,0.2788346675,0.05006340063
342,0.2786716907,0.05003903819
343,0.2785087347,0.05001467631
344,0.2783457994,0.049990315
345,0.2781828848,0.04996595425
346,0.2780199911,0.04994159407
347,0.2778571181,0.04991723445
348,0.2776942658,0.0498928754
349,0.2775314343,0.04986851691
350,0.2773686236,0.04984415899
351,0.2772058336,0.04981980163
352,0.2770430644,0.04979544484
353,0.2768803159,0.04977108861
354,0.2767175881,0.04974673295
355,0.2765548811,0.04972237786
356,0.2763921948,0.04969802332
357,0.2762295292,0.04967366936
358,0.2760668844,0.04964931596
359,0.2759042603,0.04962496312
360,0.2757416569,0.04960061085
361,0.2755790743,0.04957625914
362,0.2754165124,0.049551908
363,0.2752539711,0.04952755743
364,0.2750914506,0.04950320741
365,0.2749289509,0.04947885797
366,0.2747664718,0.04945450909
367,0.2746040134,0.04943016077
368,0.2744415758,0.04940581302
369,0.2742791588,0.04938146583
370,0.2741167625,0.04935711921
371,0.273954387,0.04933277315
372,0.2737920321,0.04930842766
373,0.2736296979,0.04928408273
374,0.2734673844,0.04925973837
375,0.2733050916,0.04923539457
376,0.2731428195,0.04921105134
377,0.272980568,0.04918670867
378,0.2728183372,0.04916236657
379,0.2726561271,0.04913802503
380,0.2724939377,0.04911368406
381,0.272331769,0.04908934365
382,0.2721696209,0.0490650038
383,0.2720074935,0.04904066452
384,0.2718453867,0.04901632581
385,0.2716833006,0.04899198766
386,0.2715212351,0.04896765007
387,0.2713591904,0.04894331305
388,0.2711971662,0.04891897659
389,0.2710351627,0.0488946407
390,0.2708731799,0.04887030538
391,0.2707112177,0.04884597061
392,0.2705492761,0.04882163642
393,0.2703873552,0.04879730278
394,0.2702254549,0.04877296971
395,0.2700635752,0.04874863721
396,0.2699017162,0.04872430527
397,0.2697398778,0.04869997389
398,0.2695780601,0.04867564308
399,0.2694162629,0.04865131284
400,0.2692544864,0.04862698316
401,0.2690927305,0.04860265404
402,0.2689309952,0.04857832549
403,0.2687692805,0.0485539975
404,0.2686075864,0.04852967007
405,0.2684459129,0.04850534321
406,0.2682842601,0.04848101692
407,0.2681226278,0.04845669119
408,0.2679610161,0.04843236602
409,0.2677994251,0.04840804142
410,0.2676378546,0.04838371738
411,0.2674763047,0.04835939391
412,0.2673147754,0.048335071
413,0.2671532667,0.04831074866
414,0.2669917786,0.04828642688
415,0.266830311,0.04826210566
416,0.266668864,0.04823778501
417,0.2665074376,0.04821346492
418,0.2663460318,0.0481891454
419,0.2661846466,0.04816482644
420,0.2660232819,0.04814050804
421,0.2658619377,0.04811619021
422,0.2657006142,0.04809187295
423,0.2655393112,0.04806755625
424,0.2653780287,0.04804324011
425,0.2652167669,0.04801892453
426,0.2650555255,0.04799460952
427,0.2648943047,0.04797029508
428,0.2647331045,0.0479459812
429,0.2645719248,0.04792166788
430,0.2644107656,0.04789735513
431,0.264249627,0.04787304294
432,0.2640885089,0.04784873131
433,0.2639274114,0.04782442025
434,0.2637663343,0.04780010976
435,0.2636052778,0.04777579982
436,0.2634442419,0.04775149045
437,0.2632832264,0.04772718165
438,0.2631222315,0.04770287341
439,0.2629612571,0.04767856573
440,0.2628003032,0.04765425862
441,0.2626393698,0.04762995207
442,0.262478457,0.04760564608
443,0.2623175646,0.04758134066
444,0.2621566927,0.0475570358
445,0.2619958414,0.04753273151
446,0.2618350105,0.04750842778
447,0.2616742001,0.04748412462
448,0.2615134103,0.04745982201
449,0.2613526409,0.04743551998
450,0.261191892,0.0474112185
451,0.2610311636,0.04738691759
452,0.2608704557,0.04736261725
453,0.2607097683,0.04733831746
454,0.2605491013,0.04731401824
455,0.2603884548,0.04728971959
456,0.2602278288,0.0472654215
457,0.2600672233,0.04724112397
458,0.2599066382,0.04721682701
459,0.2597460736,0.04719253061
460,0.2595855294,0.04716823477
461,0.2594250058,0.0471439395
462,0.2592645025,0.04711964479
463,0.2591040198,0.04709535064
464,0.2589435574,0.04707105706
465,0.2587831156,0.04704676404
466,0.2586226941,0.04702247159
467,0.2584622932,0.0469981797
468,0.2583019126,0.04697388837
469,0.2581415525,0.0469495976
470,0.2579812129,0.0469253074
471,0.2578208936,0.04690101777
472,0.2576605948,0.04687672869
473,0.2575003165,0.04685244018
474,0.2573400585,0.04682815224
475,0.257179821,0.04680386486
476,0.2570196039,0.04677957804
477,0.2568594072,0.04675529178
478,0.256699231,0.04673100609
479,0.2565390751,0.04670672096
480,0.2563789397,0.04668243639
481,0.2562188246,0.04665815239
482,0.25605873,0.04663386895
483,0.2558986558,0.04660958608
484,0.255738602,0.04658530377
485,0.2555785685,0.04656102202
486,0.2554185555,0.04653674083
487,0.2552585629,0.04651246021
488,0.2550985906,0.04648818015
489,0.2549386388,0.04646390066
490,0.2547787073,0.04643962173
491,0.2546187962,0.04641534336
492,0.2544589055,0.04639106555
493,0.2542990351,0.04636678831
494,0.2541391852,0.04634251163
495,0.2539793556,0.04631823552
496,0.2538195464,0.04629395997
497,0.2536597575,0.04626968498
498,0.253499989,0.04624541055
499,0.2533402409,0.04622113669
500,0.2531805131,0.04619686339
501,0.2530208057,0.04617259065
502,0.2528611186,0.04614831848
503,0.2527014519,0.04612404687
504,0.2525418055,0.04609977582
505,0.2523821795,0.04607550534
506,0.2522225738,0.04605123542
507,0.2520629885,0.04602696606
508,0.2519034235,0.04600269727
509,0.2517438788,0.04597842904
510,0.2515843545,0.04595416137
511,0.2514248505,0.04592989426
512,0.2512653668,0.04590562772
513,0.2511059035,0.04588136174
514,0.2509464604,0.04585709633
515,0.2507870377,0.04583283147
516,0.2506276353,0.04580856718
517,0.2504682533,0.04578430346
518,0.2503088915,0.04576004029
519,0.2501495501,0.04573577769
520,0.2499902289,0.04571151565
521,0.2498309281,0.04568725418
522,0.2496716475,0.04566299326
523,0.2495123873,0.04563873291
524,0.2493531473,0.04561447313
525,0.2491939277,0.0455902139
526,0.2490347283,0.04556595524
527,0.2488755492,0.04554169714
528,0.2487163905,0.04551743961
529,0.2485572519,0.04549318263
530,0.2483981337,0.04546892622
531,0.2482390358,0.04544467038
532,0.2480799581,0.04542041509
533,0.2479209007,0.04539616037
534,0.2477618636,0.04537190621
535,0.2476028467,0.04534765261
536,0.2474438501,0.04532339958
537,0.2472848738,0.04529914711
538,0.2471259177,0.0452748952
539,0.2469669819,0.04525064386
540,0.2468080664,0.04522639307
541,0.2466491711,0.04520214285
542,0.246490296,0.04517789319
543,0.2463314412,0.0451536441
544,0.2461726067,0.04512939557
545,0.2460137923,0.0451051476
546,0.2458549983,0.04508090019
547,0.2456962244,0.04505665334
548,0.2455374708,0.04503240706
549,0.2453787374,0.04500816134
550,0.2452200243,0.04498391619
551,0.2450613314,0.04495967159
552,0.2449026587,0.04493542756
553,0.2447440062,0.04491118409
554,0.2445853739,0.04488694118
555,0.2444267619,0.04486269884
556,0.2442681701,0.04483845706
557,0.2441095984,0.04481421584
558,0.243951047,0.04478997518
559,0.2437925158,0.04476573508
560,0.2436340048,0.04474149555
561,0.243475514,0.04471725658
562,0.2433170435,0.04469301817
563,0.2431585931,0.04466878033
564,0.2430001628,0.04464454304
565,0.2428417528,0.04462030632
566,0.242683363,0.04459607016
567,0.2425249933,0.04457183457
568,0.2423666439,0.04454759953
569,0.2422083146,0.04452336506
570,0.2420500055,0.04449913115
571,0.2418917166,0.04447489781
572,0.2417334478,0.04445066502
573,0.2415751992,0.0444264328
574,0.2414169708,0.04440220114
575,0.2412587626,0.04437797004
576,0.2411005745,0.0443537395
577,0.2409424065,0.04432950953
578,0.2407842588,0.04430528012
579,0.2406261311,0.04428105127
580,0.2404680237,0.04425682298
581,0.2403099364,0.04423259525
582,0.2401518692,0.04420836809
583,0.2399938222,0.04418414149
584,0.2398357953,0.04415991545
585,0.2396777885,0.04413568997
586,0.2395198019,0.04411146506
587,0.2393618354,0.04408724071
588,0.2392038891,0.04406301691
589,0.2390459629,0.04403879369
590,0.2388880568,0.04401457102
591,0.2387301708,0.04399034891
592,0.238572305,0.04396612737
593,0.2384144593,0.04394190639
594,0.2382566337,0.04391768597
595,0.2380988282,0.04389346611
596,0.2379410428,0.04386924682
597,0.2377832775,0.04384502809
598,0.2376255323,0.04382080991
599,0.2374678073,0.0437965923
600,0.2373101023,0.04377237526
601,0.2371524174,0.04374815877
602,0.2369947527,0.04372394285
603,0.236837108,0.04369972749
604,0.2366794834,0.04367551268
605,0.2365218789,0.04365129845
606,0.2363642945,0.04362708477
607,0.2362067302,0.04360287165
608,0.2360491859,0.0435786591
609,0.2358916617,0.04355444711
610,0.2357341576,0.04353023568
611,0.2355766736,0.04350602481
612,0.2354192097,0.04348181451
613,0.2352617658,0.04345760476
614,0.2351043419,0.04343339558
615,0.2349469382,0.04340918696
616,0.2347895545,0.0433849789
617,0.2346321908,0.0433607714
618,0.2344748472,0.04333656446
619,0.2343175237,0.04331235809
620,0.2341602202,0.04328815228
621,0.2340029368,0.04326394703
622,0.2338456734,0.04323974234
623,0.23368843,0.04321553821
624,0.2335312067,0.04319133464
625,0.2333740034,0.04316713164
626,0.2332168202,0.04314292919
627,0.233059657,0.04311872731
628,0.2329025138,0.04309452599
629,0.2327453906,0.04307032523
630,0.2325882875,0.04304612503
631,0.2324312044,0.0430219254
632,0.2322741413,0.04299772632
633,0.2321170982,0.04297352781
634,0.2319600752,0.04294932986
635,0.2318030721,0.04292513247
636,0.2316460891,0.04290093564
637,0.231489126,0.04287673937
638,0.231332183,0.04285254366
639,0.23117526,0.04282834852
640,0.2310183569,0.04280415394
641,0.2308614739,0.04277995991
642,0.2307046109,0.04275576645
643,0.2305477678,0.04273157355
644,0.2303909447,0.04270738122
645,0.2302341417,0.04268318944
646,0.2300773586,0.04265899822
647,0.2299205955,0.04263480757
648,0.2297638523,0.04261061748
649,0.2296071292,0.04258642794
650,0.229450426,0.04256223897
651,0.2292937428,0.04253805056
652,0.2291370795,0.04251386272
653,0.2289804362,0.04248967543
654,0.2288238129,0.0424654887
655,0.2286672095,0.04244130254
656,0.2285106261,0.04241711693
657,0.2283540627,0.04239293189
658,0.2281975192,0.04236874741
659,0.2280409957,0.04234456349
660,0.2278844921,0.04232038013
661,0.2277280084,0.04229619733
662,0.2275715447,0.0422720151
663,0.2274151009,0.04224783342
664,0.2272586771,0.0422236523
665,0.2271022732,0.04219947175
666,0.2269458892,0.04217529176
667,0.2267895252,0.04215111233
668,0.2266331811,0.04212693345
669,0.2264768569,0.04210275514
670,0.2263205526,0.0420785774
671,0.2261642683,0.04205440021
672,0.2260080039,0.04203022358
673,0.2258517594,0.04200604751
674,0.2256955348,0.04198187201
675,0.2255393301,0.04195769706
676,0.2253831453,0.04193352268
677,0.2252269804,0.04190934886
678,0.2250708355,0.0418851756
679,0.2249147104,0.04186100289
680,0.2247586052,0.04183683075
681,0.2246025199,0.04181265918
682,0.2244464545,0.04178848816
683,0.224290409,0.0417643177
684,0.2241343834,0.0417401478
685,0.2239783777,0.04171597847
686,0.2238223918,0.04169180969
687,0.2236664259,0.04166764148
688,0.2235104798,0.04164347382
689,0.2233545535,0.04161930673
690,0.2231986472,0.0415951402
691,0.2230427607,0.04157097422
692,0.2228868941,0.04154680881
693,0.2227310474,0.04152264396
694,0.2225752205,0.04149847967
695,0.2224194134,0.04147431594
696,0.2222636263,0.04145015277
697,0.2221078589,0.04142599017
698,0.2219521115,0.04140182812
699,0.2217963839,0.04137766663
700,0.2216406761,0.04135350571
701,0.2214849882,0.04132934534
702,0.2213293201,0.04130518553
703,0.2211736718,0.04128102629
704,0.2210180434,0.04125686761
705,0.2208624348,0.04123270948
706,0.2207068461,0.04120855192
707,0.2205512772,0.04118439492
708,0.2203957281,0.04116023847
709,0.2202401988,0.04113608259
710,0.2200846893,0.04111192727
711,0.2199291997,0.04108777251
712,0.2197737299,0.04106361831
713,0.2196182799,0.04103946467
714,0.2194628497,0.04101531159
715,0.2193074393,0.04099115907
716,0.2191520487,0.04096700711
717,0.218996678,0.04094285571
718,0.218841327,0.04091870487
719,0.2186859958,0.0408945546
720,0.2185306844,0.04087040488
721,0.2183753928,0.04084625572
722,0.2182201211,0.04082210712
723,0.218064869,0.04079795909
724,0.2179096368,0.04077381161
725,0.2177544244,0.04074966469
726,0.2175992317,0.04072551834
727,0.2174440588,0.04070137254
728,0.2172889057,0.04067722731
729,0.2171337724,0.04065308263
730,0.2169786588,0.04062893852
731,0.2168235651,0.04060479496
732,0.216668491,0.04058065197
733,0.2165134368,0.04055650953
734,0.2163584023,0.04053236766
735,0.2162033875,0.04050822634
736,0.2160483925,0.04048408559
737,0.2158934173,0.04045994539
738,0.2157384618,0.04043580576
739,0.215583526,0.04041166668
740,0.21542861,0.04038752817
741,0.2152737138,0.04036339022
742,0.2151188373,0.04033925282
743,0.2149639805,0.04031511599
744,0.2148091435,0.04029097971
745,0.2146543262,0.040266844
746,0.2144995286,0.04024270885
747,0.2143447507,0.04021857425
748,0.2141899926,0.04019444022
749,0.2140352542,0.04017030674
750,0.2138805355,0.04014617383
751,0.2137258366,0.04012204147
752,0.2135711573,0.04009790968
753,0.2134164978,0.04007377844
754,0.2132618579,0.04004964777
755,0.2131072378,0.04002551765
756,0.2129526374,0.0400013881
757,0.2127980567,0.0399772591
758,0.2126434957,0.03995313067
759,0.2124889544,0.03992900279
760,0.2123344328,0.03990487548
761,0.2121799308,0.03988074872
762,0.2120254486,0.03985662252
763,0.211870986,0.03983249689
764,0.2117165432,0.03980837181
765,0.21156212,0.03978424729
766,0.2114077165,0.03976012334
767,0.2112533327,0.03973599994
768,0.2110989685,0.0397118771
769,0.2109446241,0.03968775482
770,0.2107902992,0.0396636331
771,0.2106359941,0.03963951194
772,0.2104817086,0.03961539134
773,0.2103274428,0.0395912713
774,0.2101731967,0.03956715182
775,0.2100189702,0.0395430329
776,0.2098647633,0.03951891454
777,0.2097105761,0.03949479674
778,0.2095564086,0.0394706795
779,0.2094022607,0.03944656282
780,0.2092481325,0.03942244669
781,0.2090940239,0.03939833113
782,0.2089399349,0.03937421613
783,0.2087858656,0.03935010168
784,0.2086318159,0.0393259878
785,0.2084777858,0.03930187447
786,0.2083237754,0.0392777617
787,0.2081697846,0.0392536495
788,0.2080158134,0.03922953785
789,0.2078618619,0.03920542676
790,0.2077079299,0.03918131623
791,0.2075540176,0.03915720627
792,0.2074001249,0.03913309686
793,0.2072462518,0.03910898801
794,0.2070923984,0.03908487972
795,0.2069385645,0.03906077198
796,0.2067847502,0.03903666481
797,0.2066309555,0.0390125582
798,0.2064771805,0.03898845214
799,0.206323425,0.03896434665
800,0.2061696891,0.03894024172
801,0.2060159729,0.03891613734
802,0.2058622762,0.03889203352
803,0.2057085991,0.03886793027
804,0.2055549415,0.03884382757
805,0.2054013036,0.03881972543
806,0.2052476853,0.03879562385
807,0.2050940865,0.03877152283
808,0.2049405073,0.03874742237
809,0.2047869476,0.03872332246
810,0.2046334076,0.03869922312
811,0.2044798871,0.03867512434
812,0.2043263862,0.03865102611
813,0.2041729048,0.03862692845
814,0.204019443,0.03860283134
815,0.2038660007,0.03857873479
816,0.203712578,0.0385546388
817,0.2035591749,0.03853054338
818,0.2034057913,0.0385064485
819,0.2032524273,0.03848235419
820,0.2030990828,0.03845826044
821,0.2029457578,0.03843416725
822,0.2027924524,0.03841007461
823,0.2026391665,0.03838598254
824,0.2024859002,0.03836189102
825,0.2023326533,0.03833780006
826,0.2021794261,0.03831370967
827,0.2020262183,0.03828961983
828,0.2018730301,0.03826553054
829,0.2017198614,0.03824144182
830,0.2015667122,0.03821735366
831,0.2014135825,0.03819326606
832,0.2012604724,0.03816917901
833,0.2011073817,0.03814509252
834,0.2009543106,0.0381210066
835,0.200801259,0.03809692123
836,0.2006482268,0.03807283642
837,0.2004952142,0.03804875217
838,0.2003422211,0.03802466847
839,0.2001892475,0.03800058534
840,0.2000362934,0.03797650277
841,0.1998833587,0.03795242075
842,0.1997304436,0.03792833929
843,0.1995775479,0.03790425839
844,0.1994246718,0.03788017805
845,0.1992718151,0.03785609827
846,0.1991189779,0.03783201905
847,0.1989661602,0.03780794039
848,0.1988133619,0.03778386228
849,0.1986605831,0.03775978473
850,0.1985078238,0.03773570775
851,0.198355084,0.03771163132
852,0.1982023636,0.03768755544
853,0.1980496627,0.03766348013
854,0.1978969812,0.03763940538
855,0.1977443192,0.03761533118
856,0.1975916767,0.03759125755
857,0.1974390536,0.03756718447
858,0.19728645,0.03754311195
859,0.1971338658,0.03751903999
860,0.1969813011,0.03749496859
861,0.1968287558,0.03747089774
862,0.1966762299,0.03744682746
863,0.1965237235,0.03742275773
864,0.1963712365,0.03739868856
865,0.196218769,0.03737461995
866,0.1960663208,0.0373505519
867,0.1959138922,0.0373264844
868,0.1957614829,0.03730241747
869,0.195609093,0.03727835109
870,0.1954567226,0.03725428527
871,0.1953043716,0.03723022001
872,0.19515204,0.03720615531
873,0.1949997279,0.03718209117
874,0.1948474351,0.03715802758
875,0.1946951617,0.03713396456
876,0.1945429078,0.03710990209
