"Time","PREM_INC","DEATH_OUTGO","DISAB_OUTGO","INIT_EXP","REN_EXP","INIT_COMM","REN_COMM","PHIBEN_OUTGO","PHIBEN_OUTGO_BLL","CR_BEN_OUTGO","RETR_OUTGO","DTH_OUTGO","DREADDIS_OUTGO","TEMPDIS_OUTGO","RIDERC_OUTGO","RISK_ADJ","COVERAGE_UNITS"
"m0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249858686.03
"m1",496730.959650027,85242.6914615273,7380.11755045082,3214452.1574,24647.5340447498,3895519.279995,4046.91557377736,18966.3272879661,0,107.651547586505,1610.26479002244,0,0,0,0,-718.89461565984,669792184.602195
"m2",704284.982014731,122877.504513813,10582.6326249424,1344225.44764,36123.908876178,1537990.75715552,6495.87021315091,39712.9840722774,0,116.964394045024,2122.23720363725,0,0,0,0,-697.657327098426,950086596.58396
"m3",910857.984654341,160843.290924124,15253.591301378,1241947.42445,45650.2101038036,1437344.12756453,10286.9025058957,58844.5318276706,0,121.985352967213,2020.79297095079,0,0,0,0,-676.216100465464,1216583191.13067
"m4",1156073.86007215,206794.377889262,18756.9771914077,1636448.37104,58007.3861441278,2081006.14896016,12222.0946197998,80058.5083626819,0,150.812825931498,2825.01105150299,0,0,0,0,-659.789992265621,1587160929.2251
"m5",1379044.8457342,252545.064282812,21371.6625841067,1621837.22487,70615.9066506133,1570170.72673069,15721.5395099418,101053.846633269,0,179.441899369885,4136.71929179118,0,0,0,0,-646.830026452591,1864980553.64194
"m6",1597389.76022256,287685.480343318,26299.7745168262,1607226.0787,82739.9198750011,1957086.21858217,16385.2218094574,122292.614762543,0,222.970287524516,4280.96800127952,0,0,0,0,-626.476262866214,2204994887.19733
"m7",1724957.9272963,309407.432289598,29060.6822116352,978946.79339,89743.4759571442,1040480.1861244,17593.9844143965,139959.505587634,0,281.740654714655,4673.73563801111,0,0,0,0,-603.974318505865,2391243886.21036
"m8",1880956.86375073,336200.399372103,30324.8629063723,1198113.98594,98441.3962985353,1363579.63914747,18338.8704808285,155415.056864506,0,311.106475795015,5916.91023495571,0,0,0,0,-1155.93404997452,2607583996.91741
"m9",2135879.38908346,389133.895174244,33538.5926357123,1694892.95572,110675.598945821,1969451.01403468,21331.0439313735,179959.539472023,0,335.1779475497,5703.94972867085,0,0,0,0,-1117.7006416825,2909814749.55846
"m10",2247827.0905125,414107.081852532,37115.3548598073,964335.64722,117498.949625761,834299.347727526,21623.1924487916,196389.549541119,0,356.137787210607,6330.03711414737,0,0,0,0,-1151.85386573489,3065264457.35446
