"Time","REINS_PREM_TREATY_OUT(1)...2","REINS_PREM_TREATY_OUT(2)","REINS_PREM_TREATY_OUT(3)","REINS_PREM_TREATY_OUT(4)","REINS_PREM_TREATY_OUT(5)","REINS_PREM_TREATY_OUT(6)","REINS_PREM_TREATY_OUT(1)...8","RPR_PREM_OUT_TREATY_OUT(1)","RPR_PREM_OUT_TREATY_OUT(2)","RPR_PREM_OUT_TREATY_OUT(3)","RPR_PREM_OUT_TREATY_OUT(4)","RPR_PREM_OUT_TREATY_OUT(5)","RPR_PREM_OUT_TREATY_OUT(6)","FR_REPAYMENT","FR_CLAWBACK","REINS_REC_TREATY_OUT(1)","REINS_REC_TREATY_OUT(2)","REINS_REC_TREATY_OUT(3)","REINS_REC_TREATY_OUT(4)","REINS_REC_TREATY_OUT(5)","REINS_REC_TREATY_OUT(6)","RPR_DTH_REC_TREATY_OUT(1)","RPR_DTH_REC_TREATY_OUT(2)","RPR_DTH_REC_TREATY_OUT(3)","RPR_DTH_REC_TREATY_OUT(4)","RPR_DTH_REC_TREATY_OUT(5)","RPR_DTH_REC_TREATY_OUT(6)","RPR_PHIBEN_REC_TREATY_OUT(1)","RPR_PHIBEN_REC_TREATY_OUT(2)","RPR_PHIBEN_REC_TREATY_OUT(3)","RPR_PHIBEN_REC_TREATY_OUT(4)","RPR_PHIBEN_REC_TREATY_OUT(5)","RPR_PHIBEN_REC_TREATY_OUT(6)","FR_NEW_FINAN","RISK_ADJ_RI_TREATY_OUT_FR(1)","RISK_ADJ_RI_TREATY_OUT_FR(2)","RISK_ADJ_RI_TREATY_OUT_FR(3)","RISK_ADJ_RI_TREATY_OUT_FR(4)","RISK_ADJ_RI_TREATY_OUT_FR(5)","RISK_ADJ_RI_TREATY_OUT_FR(6)","COVERAGE_UNITS_RI_TREATY_OUT(1)","COVERAGE_UNITS_RI_TREATY_OUT(2)","COVERAGE_UNITS_RI_TREATY_OUT(3)","COVERAGE_UNITS_RI_TREATY_OUT(4)","COVERAGE_UNITS_RI_TREATY_OUT(5)","COVERAGE_UNITS_RI_TREATY_OUT(6)"
"m0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m1",0,206.291075245474,0,0,0,0,0,0,7166.92981887798,0,0,0,0,1044.71731400123,6368.06723383117,0,187.705380236133,0,0,0,0,0,3488.12817582838,0,0,0,0,0,1635.17708492848,0,0,0,0,235250.326171474,0,0,0,0,0,0,0,38922037.6076462,0,0,0,0
"m2",0,474.713023533279,0,0,0,0,0,0,14627.6275571413,0,0,0,0,2100.4087905162,10984.7866813408,0,436.43128041337,0,0,0,0,0,6898.72353975215,0,0,0,0,0,3765.86106016519,0,0,0,0,246184.017780642,0,0,0,0,0,0,0,71350455.6533381,0,0,0,0
"m3",0,731.792208662159,0,0,0,0,0,0,21654.8047397398,0,0,0,0,2867.94751073194,13886.6504326122,0,666.010702716711,0,0,0,0,0,9808.25191327686,0,0,0,0,0,5776.60299863059,0,0,0,0,244098.414749476,0,0,0,0,0,0,0,104388280.661876,0,0,0,0
"m4",0,808.498098040858,0,0,0,0,0,0,24372.5612122604,0,0,0,0,3466.16695312333,9735.82119609535,0,733.617788124905,0,0,0,0,0,11783.120251721,0,0,0,0,0,6918.76083053518,0,0,0,0,81675.835766878,0,0,0,0,0,0,0,119661676.965755,0,0,0,0
"m5",0,1357.33045603273,0,0,0,0,0,0,29009.1704590296,0,0,0,0,4266.92228613632,9889.42450705446,0,1239.89138185122,0,0,0,0,0,14263.9269550123,0,0,0,0,0,7358.14338881592,0,0,0,0,148767.224628097,0,0,0,0,0,0,0,133373286.97826,0,0,0,0
"m6",0,1793.97919216925,0,0,0,0,0,0,36283.8977668989,0,0,0,0,5174.89732027131,17326.3012122552,0,1629.90703868351,0,0,0,0,0,17316.6843183215,0,0,0,0,0,9017.87290791007,0,0,0,0,263308.588467512,0,0,0,0,0,0,0,169594677.779006,0,0,0,0
"m7",0,2598.40722562183,0,0,0,0,0,0,47006.8270787063,0,0,0,0,6762.24509232903,22798.795322843,0,2366.54245213945,0,0,0,0,0,22577.1222369499,0,0,0,0,0,11343.1979985199,0,0,0,0,370760.389545769,0,0,0,0,0,0,0,229715845.876833,0,0,0,0
"m8",0,2820.61201979151,0,0,0,0,0,0,54322.1824699908,0,0,0,0,7987.69858977244,22315.1271884457,0,2555.29466166159,0,0,0,0,0,27039.4868457978,0,0,0,0,0,13692.8725097033,0,0,0,0,237677.228254155,0,0,0,0,0,0,0,273893879.950404,0,0,0,0
"m9",0,3266.41323409822,0,0,0,0,0,0,63821.6650033817,0,0,0,0,9874.92608598622,21249.7439347735,0,2958.78861166033,0,0,0,0,0,33081.1285669533,0,0,0,0,0,15847.0124585547,0,0,0,0,296366.256320461,0,0,0,0,0,0,0,325630263.985837,0,0,0,0
