"Time","REINS_PREM_TREATY_OUT(1)...2","REINS_PREM_TREATY_OUT(2)","REINS_PREM_TREATY_OUT(3)","REINS_PREM_TREATY_OUT(4)","REINS_PREM_TREATY_OUT(5)","REINS_PREM_TREATY_OUT(6)","REINS_PREM_TREATY_OUT(1)...8","RPR_PREM_OUT_TREATY_OUT(1)","RPR_PREM_OUT_TREATY_OUT(2)","RPR_PREM_OUT_TREATY_OUT(3)","RPR_PREM_OUT_TREATY_OUT(4)","RPR_PREM_OUT_TREATY_OUT(5)","RPR_PREM_OUT_TREATY_OUT(6)","FR_REPAYMENT","FR_CLAWBACK","REINS_REC_TREATY_OUT(1)","REINS_REC_TREATY_OUT(2)","REINS_REC_TREATY_OUT(3)","REINS_REC_TREATY_OUT(4)","REINS_REC_TREATY_OUT(5)","REINS_REC_TREATY_OUT(6)","RPR_DTH_REC_TREATY_OUT(1)","RPR_DTH_REC_TREATY_OUT(2)","RPR_DTH_REC_TREATY_OUT(3)","RPR_DTH_REC_TREATY_OUT(4)","RPR_DTH_REC_TREATY_OUT(5)","RPR_DTH_REC_TREATY_OUT(6)","RPR_PHIBEN_REC_TREATY_OUT(1)","RPR_PHIBEN_REC_TREATY_OUT(2)","RPR_PHIBEN_REC_TREATY_OUT(3)","RPR_PHIBEN_REC_TREATY_OUT(4)","RPR_PHIBEN_REC_TREATY_OUT(5)","RPR_PHIBEN_REC_TREATY_OUT(6)","FR_NEW_FINAN","RISK_ADJ_RI_TREATY_OUT_FR(1)","RISK_ADJ_RI_TREATY_OUT_FR(2)","RISK_ADJ_RI_TREATY_OUT_FR(3)","RISK_ADJ_RI_TREATY_OUT_FR(4)","RISK_ADJ_RI_TREATY_OUT_FR(5)","RISK_ADJ_RI_TREATY_OUT_FR(6)","COVERAGE_UNITS_RI_TREATY_OUT(1)","COVERAGE_UNITS_RI_TREATY_OUT(2)","COVERAGE_UNITS_RI_TREATY_OUT(3)","COVERAGE_UNITS_RI_TREATY_OUT(4)","COVERAGE_UNITS_RI_TREATY_OUT(5)","COVERAGE_UNITS_RI_TREATY_OUT(6)"
"m0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m1",0,1827.59115072564,0,0,0,0,0,0,32614.4481725303,0,0,0,0,5336.91200370787,34585.2968871139,0,1684.6630805936,0,0,0,0,0,17939.1845013704,0,0,0,0,0,3053.65789310328,0,0,0,0,1001883.56609498,0,0,0,0,0,0,0,236413554.026572,0,0,0,0
"m2",0,3034.8854944982,0,0,0,0,0,0,75092.350261496,0,0,0,0,11656.2830097306,64401.2408585441,0,2773.25106489504,0,0,0,0,0,38697.3831831133,0,0,0,0,0,13304.8950505368,0,0,0,0,1382931.73680566,0,0,0,0,0,0,0,490948943.57055,0,0,0,0
"m3",0,4632.12690257453,0,0,0,0,0,0,118589.493493935,0,0,0,0,18488.1915117094,82894.7524126303,0,4237.02986973257,0,0,0,0,0,62013.2008410455,0,0,0,0,0,24230.1470729152,0,0,0,0,1398292.13751377,0,0,0,0,0,0,0,775047454.620965,0,0,0,0
"m4",0,6317.88051906869,0,0,0,0,0,0,158244.673647257,0,0,0,0,25011.880918821,91444.9126019066,0,5754.87677042599,0,0,0,0,0,83474.8621233221,0,0,0,0,0,34678.2078838963,0,0,0,0,1292802.34809232,0,0,0,0,0,0,0,1049491785.00271,0,0,0,0
"m5",0,7186.59389972214,0,0,0,0,0,0,183835.981954169,0,0,0,0,29151.7561336235,79911.4184330274,0,6525.18578055321,0,0,0,0,0,97394.4678017322,0,0,0,0,0,43195.5399176227,0,0,0,0,858671.49105196,0,0,0,0,0,0,0,1213245913.17164,0,0,0,0
"m6",0,9312.40048101394,0,0,0,0,0,0,223479.229314628,0,0,0,0,35985.9163283734,93943.4337505407,0,8467.07760744389,0,0,0,0,0,120509.374136723,0,0,0,0,0,52450.6095356909,0,0,0,0,1278071.45207671,0,0,0,0,0,0,0,1503181616.80958,0,0,0,0
"m7",0,11926.4976357655,0,0,0,0,0,0,281002.473345588,0,0,0,0,45566.9584248839,118093.946728131,0,10842.927751734,0,0,0,0,0,152165.409455451,0,0,0,0,0,63705.7519703509,0,0,0,0,1843062.19926358,0,0,0,0,0,0,0,1893632819.78606,0,0,0,0
"m8",0,13723.7700106141,0,0,0,0,0,0,324793.821838581,0,0,0,0,52651.5431683958,120584.651366542,0,12457.5433131188,0,0,0,0,0,175335.581569194,0,0,0,0,0,74428.9825328709,0,0,0,0,1466397.57293228,0,0,0,0,0,0,0,2178096901.76453,0,0,0,0
"m9",0,16085.4116025732,0,0,0,0,0,0,374834.197223355,0,0,0,0,60156.1941157999,135079.183078199,0,14599.1974147362,0,0,0,0,0,200222.104372326,0,0,0,0,0,86864.6484794991,0,0,0,0,1732523.57831582,0,0,0,0,0,0,0,2503679508.03024,0,0,0,0
